problem,dim,seed,method,step,best_y,selected_y,known_optimum_y,normalized_regret,raw_pool_hash,proposal_hash
Ackley,2,42,Local-Rank-No-Reliability,4,5.155866420197206,6.369493900912591,4.440892098500626e-16,0.6357356001388401,f3869aa4706ff407fedb3882de577e8cfec10c378d3147737a2effbc99267f3c,4090a651f9538ed2a2b39fab759a3be677410a3776ea92ea35fa993a0daca7db
Ackley,2,42,Local-Rank-No-Reliability,5,5.155866420197206,5.389744048695253,4.440892098500626e-16,0.6357356001388401,9dbaf0107712c5659e603a149ad575fe5627af841cff8d44998e8b1962fce975,403403ad00780c0bcc1faacadea6dde08cc1800c13ec96917259efd7a626ba8d
Ackley,2,42,Local-Rank+Reliability,0,8.110079754966062,,4.440892098500626e-16,1.0,,
Ackley,2,42,Local-Rank+Reliability,1,5.155866420197206,5.155866420197206,4.440892098500626e-16,0.6357356001388401,e2ac95c23ec98c9f25540cbc2accdf5af0ebabfd599706ca95c95995f277cc62,d424612c38c3a10dc3c6709c3cd5745afe28e12214006e667a431ba39ffd8681
Ackley,2,42,Local-Rank+Reliability,2,5.155866420197206,5.381469347280941,4.440892098500626e-16,0.6357356001388401,ba42733f8b7e5abdcc5eb1014bd4d9c80b8595f2db6bb264e892f10a57c6b7af,23f83c054edcef1d6b9f019ed8f64cd628b60a92a154fbc47cacd0df9018a898
Ackley,2,42,Local-Rank+Reliability,3,5.155866420197206,8.973744519145493,4.440892098500626e-16,0.6357356001388401,5d2c38dd7b656c6fa58b22f49762f1c46e3b4073f4d7ac334c4c9d12c16c68a9,88cf29bca9c33566d36863954fdf19ef6862d9f7002fc632803221477736bbfe
Ackley,2,42,Local-Rank+Reliability,4,5.155866420197206,6.369493900912591,4.440892098500626e-16,0.6357356001388401,f3869aa4706ff407fedb3882de577e8cfec10c378d3147737a2effbc99267f3c,4090a651f9538ed2a2b39fab759a3be677410a3776ea92ea35fa993a0daca7db
Ackley,2,42,Local-Rank+Reliability,5,5.155866420197206,5.389744048695253,4.440892098500626e-16,0.6357356001388401,9dbaf0107712c5659e603a149ad575fe5627af841cff8d44998e8b1962fce975,403403ad00780c0bcc1faacadea6dde08cc1800c13ec96917259efd7a626ba8d
Ackley,2,101,Target-Only,0,7.644197546020068,,4.440892098500626e-16,1.0,,
Ackley,2,101,Target-Only,1,7.644197546020068,10.420305454015672,4.440892098500626e-16,1.0,a7649adf807a9ef5469cecabf5e29526a583d3a8277ecf9b450e64c53a0cf318,2ef93f4e4147460e5cf35c176316c5204e1796e5a78b67bda86cd37fce6b3136
Ackley,2,101,Target-Only,2,6.551231387460401,6.551231387460401,4.440892098500626e-16,0.8570201578413267,73bc9f70ab3d2cc407add9fbbb5e21b61bc3cd21152579713357b4ec2027ec62,f166d348680bdf0694384166101b467463614685fa9883da397963096206cf46
Ackley,2,101,Target-Only,3,6.551231387460401,10.835110087540624,4.440892098500626e-16,0.8570201578413267,3ac7034a8d1d991501bf97634e8a145aec693e01db1d03f7d63c22a8ccc0cd7b,6766da7b7bcb180444bb21fb5fa496fec8d3c8ea058b1fc74273ece502805ecd
Ackley,2,101,Target-Only,4,3.50633334742485,3.50633334742485,4.440892098500626e-16,0.45869214215302595,06d209ba3f737f1c3ae0d14fea4a7c7a8b7cb186aaa2a59fd7780a60f8c6336b,3c34b7ef083427b0e129a172e0243df2cf748dda3d14ef4445b117516d24487b
Ackley,2,101,Target-Only,5,1.131031125201169,1.131031125201169,4.440892098500626e-16,0.14795943176403611,7deab476cad3dfe3ba10429c9f44d130dae2a5903c9038d4aad143288889ff48,d8cf699ccc41ba8e1a4f08e671046b9281d0f642e4b8758979f657a25df25e1f
Ackley,2,101,Geometry-Only,0,7.644197546020068,,4.440892098500626e-16,1.0,,
Ackley,2,101,Geometry-Only,1,3.480584561291409,3.480584561291409,4.440892098500626e-16,0.45532373284931205,a7649adf807a9ef5469cecabf5e29526a583d3a8277ecf9b450e64c53a0cf318,2ef93f4e4147460e5cf35c176316c5204e1796e5a78b67bda86cd37fce6b3136
Ackley,2,101,Geometry-Only,2,3.480584561291409,4.080875274281535,4.440892098500626e-16,0.45532373284931205,73bc9f70ab3d2cc407add9fbbb5e21b61bc3cd21152579713357b4ec2027ec62,83fa6882b145dd5e00326839dae64eee7c53b0751c976efe1db2fcbe803add25
Ackley,2,101,Geometry-Only,3,3.480584561291409,6.533010610774301,4.440892098500626e-16,0.45532373284931205,3ac7034a8d1d991501bf97634e8a145aec693e01db1d03f7d63c22a8ccc0cd7b,2f7b9840ac42e77297af67b02d3162605862dfc3cc860d4323afb6fb602df0ae
Ackley,2,101,Geometry-Only,4,3.480584561291409,8.469491901194086,4.440892098500626e-16,0.45532373284931205,06d209ba3f737f1c3ae0d14fea4a7c7a8b7cb186aaa2a59fd7780a60f8c6336b,5d712ed7a6c5418987c2c3374d0a6da4052a4840b41292c5e928a4554cbfd94a
Ackley,2,101,Geometry-Only,5,3.2346648437583956,3.2346648437583956,4.440892098500626e-16,0.42315296331431346,7deab476cad3dfe3ba10429c9f44d130dae2a5903c9038d4aad143288889ff48,bbacccde7f8fb1f42581a610c181cda718051173fc5aa9fa68ea6b3b9111ffd5
Ackley,2,101,Local-Rank-No-Reliability,0,7.644197546020068,,4.440892098500626e-16,1.0,,
Ackley,2,101,Local-Rank-No-Reliability,1,6.070685707067639,6.070685707067639,4.440892098500626e-16,0.794156047187494,a7649adf807a9ef5469cecabf5e29526a583d3a8277ecf9b450e64c53a0cf318,2ef93f4e4147460e5cf35c176316c5204e1796e5a78b67bda86cd37fce6b3136
