dim,seed,sample_size,noise_level,method,basin_recall,mean_matched_mahalanobis,median_matched_mahalanobis,normalized_center_error,normalized_shape_error,extracted_count,oracle_count
2,8888,250,0.05,Top-Observations,0.3333333333333333,3.5232569766706434,2.9937652928804868,0.14759300679356369,0.0845475503233109,3,3
2,8888,250,0.05,Random-Centers,0.0,5.479819362116284,2.925515436306643,0.24859436677444335,0.08459552592112218,3,3
2,8888,500,0.0,Proposed-Local-Structure,0.3333333333333333,0.2468545547747305,0.2468545547747305,0.017985245988502187,0.3338025730608435,1,3
2,8888,500,0.0,Top-Observations,0.3333333333333333,3.4567481140903134,2.9018014674840376,0.14400557810853945,0.08455885142840165,3,3
2,8888,500,0.0,Random-Centers,0.0,7.125623948037497,5.337048484878345,0.372036324852501,0.08459552592112218,3,3
2,8888,500,0.02,Proposed-Local-Structure,0.3333333333333333,0.14769372585476628,0.14769372585476628,0.010782362914580306,0.33642841729542006,1,3
2,8888,500,0.02,Top-Observations,0.3333333333333333,3.335320938171616,3.113928100742035,0.1408521517908166,0.08455885142840165,3,3
2,8888,500,0.02,Random-Centers,0.3333333333333333,3.67501031374537,4.021552143995123,0.21822395064747338,0.08459552592112218,3,3
2,8888,500,0.05,Proposed-Local-Structure,0.3333333333333333,0.27718712391788425,0.27718712391788425,0.02022597249732202,0.34002532316384326,1,3
2,8888,500,0.05,Top-Observations,0.3333333333333333,3.1693874730916494,2.9018014674840376,0.1333946853145906,0.08455885142840165,3,3
2,8888,500,0.05,Random-Centers,0.3333333333333333,3.895313188213777,4.957729814396181,0.24852323424718087,0.08459552592112218,3,3
5,42,100,0.0,Proposed-Local-Structure,0.3333333333333333,4.315655851778004,4.722772228306001,0.1320626628639365,0.24540658155114023,3,3
5,42,100,0.0,Top-Observations,0.0,11.437796366431053,12.843509695178804,0.307221664762804,0.07882311875617198,3,3
5,42,100,0.0,Random-Centers,0.0,8.722464338718838,8.55602658570445,0.2771016990894125,0.07879781104316731,3,3
5,42,100,0.02,Proposed-Local-Structure,0.0,7.465139751201085,5.666144515567626,0.20252016814600982,0.1986526003809701,3,3
5,42,100,0.02,Top-Observations,0.0,7.870171795412048,8.935921708166468,0.2273911929322264,0.07882311875617198,3,3
5,42,100,0.02,Random-Centers,0.0,13.339669071811793,13.137035588315083,0.3652622505820355,0.07879781104316731,3,3
5,42,100,0.05,Proposed-Local-Structure,0.0,7.408712177738263,6.142387257533222,0.2311401597763405,0.2036680980785872,3,3
5,42,100,0.05,Top-Observations,0.0,11.192169114423045,10.803674031407173,0.3003899687530961,0.07882311875617198,3,3
5,42,100,0.05,Random-Centers,0.0,11.04884983404006,14.55713444798916,0.3013024364678052,0.07879781104316731,3,3
5,42,250,0.0,Proposed-Local-Structure,0.0,3.341416919616455,3.341416919616455,0.14140490329073685,0.12398281924690394,1,3
5,42,250,0.0,Top-Observations,0.0,7.113734266711586,3.1824967575239813,0.18208067311585846,0.07882206865821585,3,3
5,42,250,0.0,Random-Centers,0.0,8.238232828725794,8.409040624598614,0.24447473764173644,0.07879781104316731,3,3
5,42,250,0.02,Proposed-Local-Structure,0.0,4.863237841201559,4.863237841201559,0.20244745289571747,0.08488070196229826,1,3
5,42,250,0.02,Top-Observations,0.0,11.371290941963556,13.0354207538988,0.31962626973964786,0.07882206865821585,3,3
5,42,250,0.02,Random-Centers,0.0,12.562086305241243,12.56216844199997,0.333504749860995,0.07879781104316731,3,3
5,42,250,0.05,Proposed-Local-Structure,0.0,4.071258635702278,4.071258635702278,0.17319889107923245,0.0921148388442152,1,3
5,42,250,0.05,Top-Observations,0.0,5.0923187308403985,4.957201552585822,0.17890476887694204,0.07882206865821585,3,3
5,42,250,0.05,Random-Centers,0.0,12.949824973260377,14.031221262492814,0.37433748332126054,0.07879781104316731,3,3
5,42,500,0.0,Proposed-Local-Structure,0.0,4.120195903821483,4.120195903821483,0.17237496293269122,0.14100197447840968,1,3
5,42,500,0.0,Top-Observations,0.0,2.7427904535771392,2.7283082435223283,0.09714755484772679,0.07879663280739264,3,3
5,42,500,0.0,Random-Centers,0.0,7.740500487132162,6.528030676317077,0.2147149725155587,0.07879781104316731,3,3
5,42,500,0.02,Proposed-Local-Structure,0.0,4.5320697391013045,4.5320697391013045,0.19337864149700984,0.06897551086347989,1,3
5,42,500,0.02,Top-Observations,0.0,6.774779698183264,5.808932718137422,0.19949121332508835,0.07879663280739264,3,3
5,42,500,0.02,Random-Centers,0.0,10.59336278794548,10.49495384545574,0.35517013631645233,0.07879781104316731,3,3
5,42,500,0.05,Proposed-Local-Structure,0.0,4.253712469047168,4.253712469047168,0.179326365865387,0.07682848354484875,1,3
5,42,500,0.05,Top-Observations,0.0,11.370086927824019,11.808892687355309,0.35247964713470986,0.07879663280739264,3,3
5,42,500,0.05,Random-Centers,0.0,13.2382099878663,13.664931721689753,0.36149328250806284,0.07879781104316731,3,3
5,101,100,0.0,Proposed-Local-Structure,0.0,3.6422696747864127,3.6422696747864127,0.10142435485473433,0.11503535124495247,1,3
5,101,100,0.0,Top-Observations,0.0,4.934641890843904,4.182481418219735,0.15214278292924738,0.08763938514106429,3,3
5,101,100,0.0,Random-Centers,0.0,14.103004167247912,15.41161015079145,0.37076117409847076,0.08761648676934407,3,3
5,101,100,0.02,Proposed-Local-Structure,0.0,8.506994779732915,8.506994779732915,0.23666777813944478,0.1511722370299873,1,3
5,101,100,0.02,Top-Observations,0.0,12.170377061628576,8.922985442367843,0.3373946706621962,0.08763938514106429,3,3
5,101,100,0.02,Random-Centers,0.0,11.075033862830148,11.06276447176713,0.3408025341800607,0.08761648676934407,3,3
5,101,100,0.05,Proposed-Local-Structure,0.0,8.400227632353005,8.400227632353005,0.245397715394765,0.21381406849739693,2,3
5,101,100,0.05,Top-Observations,0.0,10.337320596821735,10.174111081733658,0.2700403090685396,0.08763938514106429,3,3
5,101,100,0.05,Random-Centers,0.0,8.859337684307373,8.64998982656782,0.24392871512020803,0.08761648676934407,3,3
5,101,250,0.0,Proposed-Local-Structure,0.0,4.302906609540691,4.302906609540691,0.127825376898517,0.14445216402291658,1,3
5,101,250,0.0,Top-Observations,0.0,8.136128145225717,9.191047016452352,0.2263074540404211,0.08761820612538558,3,3
5,101,250,0.0,Random-Centers,0.0,8.781967099379475,7.439369238609613,0.28641404277795735,0.08761648676934407,3,3
5,101,250,0.02,Proposed-Local-Structure,0.0,7.263907125687647,7.263907125687647,0.20849459444183532,0.1093942094096029,1,3
5,101,250,0.02,Top-Observations,0.3333333333333333,9.48140887212888,10.178554745225513,0.24774413639388815,0.08761820612538558,3,3
5,101,250,0.02,Random-Centers,0.0,11.556774284510395,12.957797237303451,0.3403035880383425,0.08761648676934407,3,3
5,101,250,0.05,Proposed-Local-Structure,0.0,7.6910690585286,7.6910690585286,0.21253849821441512,0.0735437861758218,1,3
5,101,250,0.05,Top-Observations,0.0,11.629872292112246,15.431223097945093,0.3284153259793985,0.08761820612538558,3,3
5,101,250,0.05,Random-Centers,0.0,13.875186824912774,12.997063461211031,0.3947371177813023,0.08761648676934407,3,3
5,101,500,0.0,Proposed-Local-Structure,0.0,4.22257922134511,4.22257922134511,0.12240132349538782,0.1275439305328866,1,3
5,101,500,0.0,Top-Observations,0.3333333333333333,5.255370002065098,6.470521714679968,0.15583623909488784,0.08761669152270046,3,3
5,101,500,0.0,Random-Centers,0.0,9.503719486799492,8.161973228936425,0.2531362220743765,0.08761648676934407,3,3
5,101,500,0.02,Proposed-Local-Structure,0.0,8.497112591911288,8.497112591911288,0.22035001260843745,0.07033093185601523,1,3
5,101,500,0.02,Top-Observations,0.3333333333333333,5.307715611086086,6.470521714679968,0.141165718452456,0.08761669152270046,3,3
5,101,500,0.02,Random-Centers,0.0,13.98594065049926,13.74450409973435,0.4029817566325064,0.08761648676934407,3,3
5,101,500,0.05,Proposed-Local-Structure,0.0,7.235439084418855,7.235439084418855,0.200992803607108,0.07727780274995089,1,3
5,101,500,0.05,Top-Observations,0.3333333333333333,7.762389291958649,8.759494963395891,0.22826852090142977,0.08761669152270046,3,3
5,101,500,0.05,Random-Centers,0.0,11.45673099986526,9.178392505671738,0.32792808224906955,0.08761648676934407,3,3
5,2026,100,0.0,Proposed-Local-Structure,0.0,3.754032768619307,3.431019295658958,0.13832769616170715,0.2470061721852148,3,3
5,2026,100,0.0,Top-Observations,0.0,4.158253212067575,3.0386711443417007,0.1379650282369053,0.060681020851352914,3,3
5,2026,100,0.0,Random-Centers,0.0,6.817863140074884,7.870713205884207,0.25547808194643007,0.06069079177296993,3,3
5,2026,100,0.02,Proposed-Local-Structure,0.0,6.725283491733999,8.073135415285291,0.22846343388556217,0.1886110132433713,3,3
5,2026,100,0.02,Top-Observations,0.0,10.377572944323719,9.840971229236391,0.3814201965340532,0.06068102085135291,3,3
5,2026,100,0.02,Random-Centers,0.0,6.167884747156712,7.232508570364569,0.23151752522268462,0.06069079177296993,3,3
5,2026,100,0.05,Proposed-Local-Structure,0.0,6.232475625982509,6.630968122311409,0.21960282497654815,0.2122112089154685,3,3
5,2026,100,0.05,Top-Observations,0.0,9.387840834503786,9.208084105548162,0.3334812284389737,0.06068102085135291,3,3
5,2026,100,0.05,Random-Centers,0.0,11.06177182633901,10.892840616814413,0.39565905870277585,0.06069079177296993,3,3
5,2026,250,0.0,Proposed-Local-Structure,0.0,4.062159812367119,4.062159812367119,0.15745686161617514,0.09914938121477726,1,3
5,2026,250,0.0,Top-Observations,0.6666666666666666,3.9224649461036596,2.360792277585322,0.1570177444276543,0.06068402409997556,3,3
5,2026,250,0.0,Random-Centers,0.0,9.575857965623632,9.637325100631584,0.38939139748075724,0.06069079177296993,3,3
5,2026,250,0.02,Proposed-Local-Structure,0.0,4.966332503506465,4.966332503506465,0.20198632608176242,0.08171312689071425,1,3
5,2026,250,0.02,Top-Observations,0.3333333333333333,4.104125994068202,2.7154396302652017,0.16182899511299836,0.06068402409997556,3,3
5,2026,250,0.02,Random-Centers,0.0,9.020434136887575,8.013704127580198,0.3304283823298914,0.06069079177296993,3,3
5,2026,250,0.05,Proposed-Local-Structure,0.0,5.489798737376249,5.489798737376249,0.22421507866495366,0.07432984818809536,1,3
5,2026,250,0.05,Top-Observations,0.6666666666666666,5.4305943777836605,2.376784031064019,0.18735739843526342,0.060684024099975566,3,3
5,2026,250,0.05,Random-Centers,0.0,5.774311104666691,5.058479327236874,0.21191992177426025,0.06069079177296993,3,3
5,2026,500,0.0,Proposed-Local-Structure,0.0,3.3156013266205124,3.3156013266205124,0.1449136920580368,0.13506067410490533,1,3
5,2026,500,0.0,Top-Observations,0.3333333333333333,4.380984477207911,2.800991793618663,0.17578780345737738,0.06068524262578725,3,3
5,2026,500,0.0,Random-Centers,0.0,9.660138485452299,9.134732179090468,0.36099078050240263,0.06069079177296993,3,3
5,2026,500,0.02,Proposed-Local-Structure,0.0,5.290352802857333,5.290352802857333,0.21223772108755237,0.07769112351352711,1,3
5,2026,500,0.02,Top-Observations,0.3333333333333333,5.622237835038114,7.079622225232618,0.2043417336728818,0.06068524262578725,3,3
5,2026,500,0.02,Random-Centers,0.0,7.448653289307459,7.344847743731234,0.2794164966201974,0.06069079177296993,3,3
5,2026,500,0.05,Proposed-Local-Structure,0.0,5.264278578031372,5.264278578031372,0.21095030244206583,0.07764837317628354,1,3
5,2026,500,0.05,Top-Observations,0.3333333333333333,8.14218696894397,10.055652671237901,0.3177442076060613,0.06068524262578725,3,3
5,2026,500,0.05,Random-Centers,0.0,7.110337750589281,5.308984842462792,0.2907978197267667,0.06069079177296993,3,3
5,777,100,0.0,Proposed-Local-Structure,0.3333333333333333,2.0789725568177126,2.0789725568177126,0.0908205136472446,0.13893341038412538,1,3
5,777,100,0.0,Top-Observations,0.6666666666666666,5.003900601188813,2.1815869144659734,0.14376672382821143,0.07789791199085895,3,3
5,777,100,0.0,Random-Centers,0.0,7.738837546810321,5.760330630908586,0.26094020191755146,0.07787105376148042,3,3
5,777,100,0.02,Proposed-Local-Structure,0.3333333333333333,6.201992094171287,5.578830076933085,0.19646515095648806,0.23927782625847915,3,3
5,777,100,0.02,Top-Observations,0.6666666666666666,5.003900601188813,2.1815869144659734,0.14376672382821143,0.07789791199085895,3,3
5,777,100,0.02,Random-Centers,0.0,8.238322170406898,8.750187715193373,0.27926876897416975,0.07787105376148042,3,3
5,777,100,0.05,Proposed-Local-Structure,0.0,4.975632738154831,4.975632738154831,0.18189185600101287,0.20500118535642767,2,3
5,777,100,0.05,Top-Observations,0.3333333333333333,6.348350452348956,6.208476149294537,0.224621164578216,0.07789791199085894,3,3
5,777,100,0.05,Random-Centers,0.0,9.402706881357927,10.614042807235926,0.2749472122720125,0.07787105376148042,3,3
5,777,250,0.0,Proposed-Local-Structure,0.0,2.604677657011876,2.604677657011876,0.11356756793649878,0.11034051158176915,1,3
5,777,250,0.0,Top-Observations,0.3333333333333333,6.098325281801621,2.8603473713620566,0.1971392319593895,0.07783760490013214,3,3
5,777,250,0.0,Random-Centers,0.0,7.6905223543719385,8.625863405358702,0.28404634998001477,0.07787105376148042,3,3
5,777,250,0.02,Proposed-Local-Structure,0.0,2.8500213783278947,2.8500213783278947,0.12514507590199828,0.07065291029364087,1,3
5,777,250,0.02,Top-Observations,0.3333333333333333,5.469863894848667,5.373205652290228,0.1876096665184004,0.07783760490013214,3,3
5,777,250,0.02,Random-Centers,0.0,8.368895101395703,6.606861342105344,0.2769602927193169,0.07787105376148042,3,3
5,777,250,0.05,Proposed-Local-Structure,0.0,3.553036930888212,3.553036930888212,0.15270766216218412,0.09292578049864304,1,3
5,777,250,0.05,Top-Observations,0.0,8.490362601632743,6.191188382519404,0.31324700231966035,0.07783760490013214,3,3
5,777,250,0.05,Random-Centers,0.0,6.76782553505424,5.6589223274970495,0.23183779323786624,0.07787105376148042,3,3
5,777,500,0.0,Proposed-Local-Structure,0.3333333333333333,1.9920908414358425,1.9920908414358425,0.08744480263869624,0.07021664483286721,1,3
5,777,500,0.0,Top-Observations,0.6666666666666666,3.7263166081501296,2.0144635435612073,0.12722266985808858,0.07787970514853144,3,3
5,777,500,0.0,Random-Centers,0.0,10.66689172986659,9.587861226494717,0.3569178490298739,0.07787105376148042,3,3
5,777,500,0.02,Proposed-Local-Structure,0.0,2.809599020822114,2.809599020822114,0.1235741739164564,0.08284314500416386,1,3
5,777,500,0.02,Top-Observations,0.6666666666666666,3.7263166081501287,2.0144635435612073,0.12722266985808858,0.07787970514853144,3,3
5,777,500,0.02,Random-Centers,0.0,5.774785060890543,6.460460849542745,0.20939450903751888,0.07787105376148042,3,3
5,777,500,0.05,Proposed-Local-Structure,0.0,2.5413062110030435,2.5413062110030435,0.11067750104774406,0.0596323306044015,1,3
5,777,500,0.05,Top-Observations,0.0,7.02576583667273,6.981645465111049,0.27004239599470337,0.07787970514853144,3,3
5,777,500,0.05,Random-Centers,0.0,6.047377290393858,6.093345451245821,0.21761294169383477,0.07787105376148042,3,3
5,999,100,0.0,Proposed-Local-Structure,0.3333333333333333,3.5231843173790565,3.0639561029176763,0.1256350952073709,0.2182913700641682,3,3
5,999,100,0.0,Top-Observations,0.0,3.1393973470931766,2.903771382909879,0.1234900516942866,0.057846486579527824,3,3
5,999,100,0.0,Random-Centers,0.0,7.930116034414621,7.481240238267463,0.3063717425189281,0.05783874726092405,3,3
5,999,100,0.02,Proposed-Local-Structure,0.0,6.407262551508768,5.263183404790785,0.224062043703212,0.1954130147316259,3,3
5,999,100,0.02,Top-Observations,0.0,4.649767198218169,3.175265872361121,0.17896007102015027,0.057846486579527824,3,3
5,999,100,0.02,Random-Centers,0.0,8.991900586453209,9.74352176523752,0.3107195327186265,0.05783874726092405,3,3
5,999,100,0.05,Proposed-Local-Structure,0.0,3.234105292823689,3.234105292823689,0.1367143658066389,0.07844833384318027,1,3
5,999,100,0.05,Top-Observations,0.0,9.49893430485229,10.17347529731325,0.33395550465310725,0.057846486579527824,3,3
5,999,100,0.05,Random-Centers,0.0,9.940585334756932,9.359336691921479,0.3451090532189277,0.057838747260924035,3,3
5,999,250,0.0,Proposed-Local-Structure,0.3333333333333333,1.7659394953422713,1.7659394953422713,0.0717831673879932,0.11901309865435696,1,3
5,999,250,0.0,Top-Observations,0.6666666666666666,3.6351369763857675,2.3973923254267984,0.1255774376261928,0.05785860876237798,3,3
5,999,250,0.0,Random-Centers,0.0,6.925350634402729,6.140780312800241,0.25098485118902786,0.05783874726092405,3,3
5,999,250,0.02,Proposed-Local-Structure,0.0,3.334320776935996,3.334320776935996,0.13813082496789478,0.060487836513010915,1,3
5,999,250,0.02,Top-Observations,0.0,6.037216053345911,5.750287223131699,0.232200780637388,0.05785860876237798,3,3
5,999,250,0.02,Random-Centers,0.0,8.162703483919945,6.282303074770018,0.2931281749084617,0.05783874726092405,3,3
5,999,250,0.05,Proposed-Local-Structure,0.0,3.3887939881909905,3.3887939881909905,0.1408145854593054,0.062144814480654016,1,3
5,999,250,0.05,Top-Observations,0.0,7.364430420924921,8.1540900253207,0.2885773523399398,0.05785860876237798,3,3
5,999,250,0.05,Random-Centers,0.0,7.468318199463812,7.988664896824912,0.29277213279500447,0.057838747260924035,3,3
5,999,500,0.0,Proposed-Local-Structure,0.3333333333333333,1.4873746453839463,1.4873746453839463,0.060862597571964924,0.09020570365453258,1,3
5,999,500,0.0,Top-Observations,0.3333333333333333,5.102539859549211,5.201186629280144,0.19615568319410787,0.057839627015474654,3,3
5,999,500,0.0,Random-Centers,0.0,9.425207564692482,9.519053814496548,0.3597963289496815,0.057838747260924035,3,3
5,999,500,0.02,Proposed-Local-Structure,0.0,2.961270442549804,2.961270442549804,0.1270481804682423,0.0433164378292247,1,3
5,999,500,0.02,Top-Observations,0.3333333333333333,5.418163407417396,6.311738813566367,0.2111641430789623,0.057839627015474654,3,3
5,999,500,0.02,Random-Centers,0.0,9.594289860892557,9.846233465065408,0.38094763178544594,0.05783874726092405,3,3
5,999,500,0.05,Proposed-Local-Structure,0.0,2.9026513023447698,2.9026513023447698,0.12277929323022807,0.044791753072723366,1,3
5,999,500,0.05,Top-Observations,0.0,6.927902043986864,8.215414009384052,0.2660712632816059,0.057839627015474654,3,3
5,999,500,0.05,Random-Centers,0.0,8.301260552141281,8.51152235587451,0.3131174048227067,0.05783874726092405,3,3
5,1234,100,0.0,Proposed-Local-Structure,0.0,4.8683512216547715,4.8683512216547715,0.1688252947223906,0.15571349962148615,1,3
5,1234,100,0.0,Top-Observations,0.0,7.120656452125619,4.463315792699375,0.21346030674698485,0.10823118622738082,3,3
5,1234,100,0.0,Random-Centers,0.0,12.645841241765234,12.512073716343943,0.32585753030264214,0.10829629098424119,3,3
5,1234,100,0.02,Proposed-Local-Structure,0.0,8.048737569954552,8.648156484126861,0.23313979334077975,0.17213607303569756,3,3
5,1234,100,0.02,Top-Observations,0.0,7.273279251135402,7.53778359724163,0.24261855128834064,0.10823118622738082,3,3
5,1234,100,0.02,Random-Centers,0.0,10.812764408640172,13.183036948376948,0.3523053743938577,0.10829629098424119,3,3
5,1234,100,0.05,Proposed-Local-Structure,0.0,5.88238412211501,5.88238412211501,0.166366300408388,0.12332422929028058,1,3
5,1234,100,0.05,Top-Observations,0.0,9.247965268952761,9.736374107665828,0.28452629094668314,0.10823118622738082,3,3
5,1234,100,0.05,Random-Centers,0.0,10.012844783795892,9.333942326119596,0.280985352559002,0.10829629098424119,3,3
5,1234,250,0.0,Proposed-Local-Structure,0.0,4.847256450732454,4.847256450732454,0.16698143867450563,0.14329391032686134,1,3
5,1234,250,0.0,Top-Observations,0.0,3.5602963279288224,3.5014539256713886,0.11479684792891622,0.10832484775597329,3,3
5,1234,250,0.0,Random-Centers,0.0,9.262173198848084,8.592524003784195,0.2417912533120446,0.10829629098424119,3,3
5,1234,250,0.02,Proposed-Local-Structure,0.0,6.164435158036613,6.164435158036613,0.21823998960723176,0.09780732501983934,1,3
5,1234,250,0.02,Top-Observations,0.0,9.47878001481431,8.962872292349028,0.2740913555978814,0.10832484775597329,3,3
5,1234,250,0.02,Random-Centers,0.0,8.747864021764512,8.648804912115931,0.2635208932960326,0.10829629098424116,3,3
5,1234,250,0.05,Proposed-Local-Structure,0.0,5.94179487826835,5.94179487826835,0.14371023638885083,0.10719376802276602,1,3
5,1234,250,0.05,Top-Observations,0.0,9.920950839281433,11.012957825807288,0.28954972482166363,0.10832484775597329,3,3
5,1234,250,0.05,Random-Centers,0.0,7.547225788137922,6.377619519974583,0.2088245684247725,0.10829629098424116,3,3
5,1234,500,0.0,Proposed-Local-Structure,0.3333333333333333,1.9276171257707964,1.9276171257707964,0.06226859470893523,0.11577858378497673,2,3
5,1234,500,0.0,Top-Observations,0.6666666666666666,4.8404083194876915,2.4501368936098458,0.139844827524457,0.10829874872715702,3,3
5,1234,500,0.0,Random-Centers,0.0,11.40307989613951,11.923446233347372,0.33098398292760295,0.10829629098424119,3,3
5,1234,500,0.02,Proposed-Local-Structure,0.0,5.167878113461072,5.167878113461072,0.18328080978465186,0.11761444589447821,1,3
5,1234,500,0.02,Top-Observations,0.0,10.57812826299251,9.735829319907982,0.28914968925692314,0.10829874872715702,3,3
5,1234,500,0.02,Random-Centers,0.0,10.935829319735939,10.816557782080706,0.2990470291506549,0.10829629098424116,3,3
5,1234,500,0.05,Proposed-Local-Structure,0.0,5.544692222147129,5.544692222147129,0.18533151164564046,0.10586136815282504,1,3
5,1234,500,0.05,Top-Observations,0.0,8.782751004741955,10.331796561928275,0.2676978953908722,0.10829874872715702,3,3
5,1234,500,0.05,Random-Centers,0.0,9.719114444353513,9.687866023371585,0.2948859191658762,0.10829629098424116,3,3
5,5678,100,0.0,Proposed-Local-Structure,0.0,5.363441397564434,5.363441397564434,0.19150273790381456,0.15612124077780018,1,3
5,5678,100,0.0,Top-Observations,0.0,6.015817697201984,4.208257377417894,0.17079722177067402,0.10173215906169726,3,3
5,5678,100,0.0,Random-Centers,0.0,6.910842382788592,7.18596842188744,0.2286326170335245,0.10177872568331818,3,3
5,5678,100,0.02,Proposed-Local-Structure,0.0,7.969451655761857,7.969451655761857,0.2586650770833713,0.17495243595553378,2,3
5,5678,100,0.02,Top-Observations,0.0,7.550867386033026,8.19324159030529,0.22523138663870576,0.10173215906169726,3,3
5,5678,100,0.02,Random-Centers,0.0,7.674565514223552,8.753751115325082,0.21316770713286615,0.10177872568331818,3,3
5,5678,100,0.05,Proposed-Local-Structure,0.0,5.46995822864542,5.46995822864542,0.13790146538071724,0.13162324528015548,1,3
5,5678,100,0.05,Top-Observations,0.0,8.49501501262594,7.577108669119581,0.2677934673115078,0.10173215906169726,3,3
5,5678,100,0.05,Random-Centers,0.0,8.243553162016314,6.98773428006374,0.2077080345931984,0.10177872568331818,3,3
5,5678,250,0.0,Proposed-Local-Structure,0.0,4.508187767149613,4.508187767149613,0.12323887824473526,0.18661785093690464,1,3
5,5678,250,0.0,Top-Observations,0.0,3.920023822419244,3.589320820897498,0.15225639358382922,0.1017821944894609,3,3
5,5678,250,0.0,Random-Centers,0.0,8.087271317477317,7.963794957460801,0.23862259208328088,0.10177872568331818,3,3
5,5678,250,0.02,Proposed-Local-Structure,0.0,4.531911715550541,4.531911715550541,0.12104414176658285,0.12781646162162455,1,3
5,5678,250,0.02,Top-Observations,0.0,9.523689816563241,11.03554224647858,0.2863711617002432,0.1017821944894609,3,3
5,5678,250,0.02,Random-Centers,0.0,8.711879500055998,8.675822759639326,0.25015487032413397,0.10177872568331818,3,3
5,5678,250,0.05,Proposed-Local-Structure,0.0,3.6206270012633377,3.6206270012633377,0.08793371417219331,0.11671522724858326,1,3
5,5678,250,0.05,Top-Observations,0.0,9.929482939600973,10.031795213384862,0.3022806841123622,0.1017821944894609,3,3
5,5678,250,0.05,Random-Centers,0.0,9.002447156340972,8.970014898791073,0.23434367447687324,0.10177872568331818,3,3
5,5678,500,0.0,Proposed-Local-Structure,0.0,4.811222554264923,4.811222554264923,0.12468578077642155,0.1651579713903055,1,3
5,5678,500,0.0,Top-Observations,0.0,5.439325291309308,4.986220131774815,0.19449189790014776,0.10178282837357999,3,3
5,5678,500,0.0,Random-Centers,0.0,8.887289133504604,8.527978655637918,0.2877242785475058,0.10177872568331818,3,3
5,5678,500,0.02,Proposed-Local-Structure,0.0,3.119810566270575,3.119810566270575,0.08699005396768923,0.13998245439034523,1,3
5,5678,500,0.02,Top-Observations,0.3333333333333333,7.515025508675201,8.006163677954625,0.25235585384842885,0.10178282837357999,3,3
5,5678,500,0.02,Random-Centers,0.0,8.497620394258776,7.731787687333516,0.26428715396568087,0.10177872568331818,3,3
5,5678,500,0.05,Proposed-Local-Structure,0.0,3.386643624349653,3.386643624349653,0.09404199290110402,0.16002745985315603,1,3
5,5678,500,0.05,Top-Observations,0.0,9.393494413986955,9.0934759657368,0.2842841737439826,0.10178282837357999,3,3
5,5678,500,0.05,Random-Centers,0.0,11.208493660740942,8.585904275036716,0.2952190036566208,0.10177872568331818,3,3
5,8888,100,0.0,Proposed-Local-Structure,0.3333333333333333,3.4424547561527326,4.32144815742742,0.11166883891199196,0.2219278459534758,3,3
5,8888,100,0.0,Top-Observations,0.0,3.771633917316914,3.070034753702119,0.13057461415892624,0.08760439693421929,3,3
5,8888,100,0.0,Random-Centers,0.0,10.916413956084929,10.444034551708409,0.35537149482525876,0.08773077890540097,3,3
5,8888,100,0.02,Proposed-Local-Structure,0.0,6.423137354191999,6.423137354191999,0.22137573366356794,0.19670373413278192,2,3
5,8888,100,0.02,Top-Observations,0.0,8.941473076582712,8.914547091048727,0.34764992621759533,0.08760439693421929,3,3
5,8888,100,0.02,Random-Centers,0.0,11.153175054430589,13.11985526351892,0.3827777397648663,0.08773077890540097,3,3
5,8888,100,0.05,Proposed-Local-Structure,0.0,7.143047855337031,7.6792780073503515,0.22795648769197593,0.18845140498054413,3,3
5,8888,100,0.05,Top-Observations,0.0,9.8931858135771,12.053978999512163,0.32918669715715454,0.08760439693421929,3,3
5,8888,100,0.05,Random-Centers,0.0,10.408655277075335,12.07272196437992,0.3738068378988679,0.08773077890540097,3,3
5,8888,250,0.0,Proposed-Local-Structure,0.3333333333333333,1.7262328844405466,1.7262328844405466,0.06489883860092781,0.13137850202369625,1,3
5,8888,250,0.0,Top-Observations,0.0,5.020202576661781,2.7870215272216985,0.1391250436494899,0.08774150699895954,3,3
5,8888,250,0.0,Random-Centers,0.0,10.068042144683682,9.792486894531924,0.32249327000482964,0.08773077890540097,3,3
5,8888,250,0.02,Proposed-Local-Structure,0.0,4.102790193457736,4.102790193457736,0.12251618908550559,0.10994038746812718,1,3
5,8888,250,0.02,Top-Observations,0.0,8.700216002276434,8.967840902200287,0.27492835969932683,0.08774150699895954,3,3
5,8888,250,0.02,Random-Centers,0.0,7.688137541391057,8.548618900508394,0.23552916563070744,0.08773077890540097,3,3
5,8888,250,0.05,Proposed-Local-Structure,0.0,3.126224643532538,3.126224643532538,0.09411784673637746,0.11761217978692698,1,3
5,8888,250,0.05,Top-Observations,0.0,12.173847674730274,11.717249938137934,0.37140383095752216,0.08774150699895954,3,3
5,8888,250,0.05,Random-Centers,0.0,10.574733128452651,9.299784695820406,0.29485973178752534,0.08773077890540097,3,3
5,8888,500,0.0,Proposed-Local-Structure,0.3333333333333333,2.1987036358868113,2.1987036358868113,0.07792922509964297,0.10497683679718871,1,3
5,8888,500,0.0,Top-Observations,0.3333333333333333,3.3523025217661027,2.6911629157698025,0.1231981249659968,0.08773174683601041,3,3
5,8888,500,0.0,Random-Centers,0.0,10.551107500823512,11.677216953307974,0.3275029389642725,0.08773077890540097,3,3
5,8888,500,0.02,Proposed-Local-Structure,0.0,3.2387908277879607,3.2387908277879607,0.10864010810613203,0.11217512834525564,1,3
