dim,seed,sample_size,noise_level,task_id,region_id,center,covariance,region_quality,core_count,context_count,bic,model_type,oof_spearman,oof_ndcg,oof_precision_at_top,geometry_spearman,geometry_ndcg,reliability,boundary_fraction,center_true_y
2,777,500,0.02,controlled_d2_s777,controlled_d2_s777::region_0,"[0.23489084869841856, 3.44862788075224]","[[0.2549124269726976, 0.03968101374009293], [0.03968101374009293, 0.39061678030358365]]",0.9091516366065465,21,63,733.3900907521195,gp,0.9154185867895545,0.9930562952715598,1.0,0.9170506912442398,0.9768110435272548,0.9090621904199618,0.6666666666666667,-0.6690396695797767
2,777,500,0.02,controlled_d2_s777,controlled_d2_s777::region_1,"[3.1942763513583112, -2.175018363854363]","[[0.8461803269697962, 0.06453760619671546], [0.06453760619671546, 0.8601103460852662]]",0.9034607676892248,52,96,733.3900907521195,gp,0.9699403147042864,0.9892912766555068,0.9,0.9245387954422137,0.9985022461225164,0.9595534922134475,0.45833333333333337,-0.9948276393058305
2,777,500,0.02,controlled_d2_s777,controlled_d2_s777::region_2,"[-0.4614559155341969, -1.373745883569791]","[[0.49096625415783585, 0.05253318833477312], [0.05253318833477312, 0.34676956667585485]]",0.889185778965338,27,81,733.3900907521195,gp,0.9157388380573309,0.9930510401857584,0.8888888888888888,0.8376919602529359,0.994716037984997,0.9093754056713302,0.6666666666666667,-0.8176672399595483
2,777,500,0.05,controlled_d2_s777,controlled_d2_s777::region_0,"[3.23435558810176, -2.2416402586528377]","[[0.7433999405599061, -0.015205418741775237], [-0.015205418741775237, 0.9996069400263817]]",0.9040881763527052,50,96,751.1189015522654,gp,0.8767346275172813,0.9958062350590567,1.0,0.8774823657080846,0.9906211919723922,0.8730578085738884,0.47916666666666663,-0.9849455758059422
2,777,500,0.05,controlled_d2_s777,controlled_d2_s777::region_1,"[-0.4951898553937463, -1.4824016039768364]","[[1.106393962329194, 0.34790525541229933], [0.34790525541229933, 0.4366106489897208]]",0.8851897343073243,31,94,751.1189015522654,gp,0.7674773957980782,0.9855878117014084,0.8,0.44493010150633966,0.939246930549706,0.7564163670549235,0.6702127659574468,-0.785394306993955
2,777,500,0.05,controlled_d2_s777,controlled_d2_s777::region_2,"[0.1632377889017784, 3.4094984465736453]","[[0.21643863976929703, 0.031123126099292946], [0.031123126099292946, 0.39113941210540143]]",0.9176247231304715,19,57,751.1189015522654,gp,0.7752787140264454,0.9805218670164798,0.8333333333333334,0.7927145449831476,0.981035059049847,0.7601777321353458,0.6666666666666667,-0.6895807988754856
2,999,100,0.0,controlled_d2_s999,controlled_d2_s999::region_0,"[1.6614622465097015, 2.2478474324426814]","[[0.8513725647440561, 0.24244021674039573], [0.24244021674039573, 0.26525781053146047]]",0.8646464646464647,5,20,168.8030624221912,gp,0.9819548872180449,1.0,1.0,0.8736842105263156,0.9725138712399656,0.9819548872180449,0.75,-0.6065910778296022
2,999,100,0.0,controlled_d2_s999,controlled_d2_s999::region_1,"[1.7931439441331154, -2.551748008334432]","[[0.14381329139857077, 0.15848998059069236], [0.15848998059069236, 0.7926044176399429]]",0.9141414141414141,8,24,168.8030624221912,gp,0.9113043478260868,0.9789614084028283,0.6666666666666666,0.7669565217391304,0.9962932709699448,0.8921317878314469,0.6666666666666667,-0.7907073564697266
2,999,100,0.0,controlled_d2_s999,controlled_d2_s999::region_2,"[-2.8340082958071173, -2.5696711052598817]","[[0.707046392354759, 0.3467486979248976], [0.3467486979248976, 0.4842091280917695]]",0.9206349206349207,7,21,168.8030624221912,gp,0.916883116883117,0.930019437250165,0.6666666666666666,0.7090909090909091,0.930019437250165,0.8527191203878137,0.6666666666666667,-0.9629670558917768
2,999,100,0.02,controlled_d2_s999,controlled_d2_s999::region_0,"[1.6614622465097015, 2.2478474324426814]","[[0.8513725647440561, 0.24244021674039573], [0.24244021674039573, 0.26525781053146047]]",0.8666666666666666,5,20,168.8030624221912,gp,0.12932330827067667,0.8506405054486371,0.5,0.6796992481203006,0.9725138712399656,0.11000764431365832,0.75,-0.6065910778296022
2,999,100,0.02,controlled_d2_s999,controlled_d2_s999::region_1,"[1.7931439441331154, -2.551748008334432]","[[0.14381329139857077, 0.15848998059069236], [0.15848998059069236, 0.7926044176399429]]",0.9141414141414141,8,24,168.8030624221912,gp,0.8417391304347825,0.9962932709699448,1.0,0.7313043478260869,0.9962932709699448,0.8386190315642665,0.6666666666666667,-0.7907073564697266
2,999,100,0.02,controlled_d2_s999,controlled_d2_s999::region_2,"[-2.8340082958071164, -2.5696711052598826]","[[0.707046392354759, 0.3467486979248976], [0.3467486979248976, 0.4842091280917697]]",0.9191919191919192,7,21,168.8030624221912,gp,0.3948051948051948,0.7562370791544085,0.3333333333333333,0.7233766233766233,0.9637295035857478,0.2985663273544678,0.6666666666666667,-0.9629670558917764
2,999,100,0.05,controlled_d2_s999,controlled_d2_s999::region_0,"[1.7931457904962, -2.551738765015464]","[[0.14381485003264188, 0.15849873575980492], [0.15849873575980492, 0.7926480456637661]]",0.9217171717171717,8,24,168.24390973470557,gp,0.6904347826086955,0.9962932709699448,1.0,0.6843478260869565,1.0,0.68787552795664,0.6666666666666667,-0.7907047923375773
2,999,100,0.05,controlled_d2_s999,controlled_d2_s999::region_1,"[-0.9609011610427582, -0.5623768108371853]","[[5.679142988378107, 5.567135458707625], [5.567135458707625, 6.033926574627116]]",0.8922558922558923,12,36,168.24390973470557,gp,0.4808236808236809,0.6902922961582865,0.25,0.22290862290862293,0.2204546215476297,0.33190888268305774,0.6666666666666667,-0.003140290044901026
2,999,250,0.0,controlled_d2_s999,controlled_d2_s999::region_0,"[-3.3068497948217046, -2.9146042098978]","[[0.6149951220443878, -0.0322675735476958], [-0.0322675735476958, 0.42991266392477456]]",0.9054551539491298,24,72,371.8666632977758,gp,0.9949755207691827,0.9936061855267526,0.875,0.8864235642163485,0.9398548405296664,0.9886138318839619,0.6666666666666667,-0.8215164678277516
2,999,250,0.0,controlled_d2_s999,controlled_d2_s999::region_1,"[1.5959669306781832, 1.970667988194769]","[[0.477538587747929, -0.015064785265080677], [-0.015064785265080677, 0.35848860210859196]]",0.895917001338688,12,36,371.8666632977758,gp,0.9835180289921213,0.9840798402985004,1.0,0.8383526383526384,0.9899345794043413,0.9678602649012625,0.6666666666666667,-0.6775554002669746
2,999,250,0.0,controlled_d2_s999,controlled_d2_s999::region_2,"[1.8403183024597538, -2.684595583460933]","[[0.15149175260660688, 0.05515366314857037], [0.05515366314857037, 0.7896109407262482]]",0.899885255306942,14,42,371.8666632977758,gp,0.9730934563357219,0.9779646613186641,0.8,0.871485292926019,0.9731024450673421,0.9516510124567725,0.6666666666666667,-0.7854894166960141
2,999,250,0.02,controlled_d2_s999,controlled_d2_s999::region_0,"[1.7746024672016498, 2.1009065122500634]","[[0.6030761306841594, 0.12463900042489501], [0.12463900042489501, 0.41977381834321764]]",0.8798049340218013,14,42,367.7734238457138,gp,0.8338870431893688,0.9856818163590907,1.0,0.8549550279555953,0.9953256166697549,0.8219472953692085,0.6666666666666667,-0.6611007820593786
2,999,250,0.02,controlled_d2_s999,controlled_d2_s999::region_1,"[-3.393680294432992, -2.924802754656289]","[[0.46078046013974366, -0.05492357562020064], [-0.05492357562020064, 0.44610355510559224]]",0.9104243059193295,23,69,367.7734238457138,gp,0.9190354402630617,0.9859505404270497,0.8571428571428571,0.8550237486298868,0.9429953792132312,0.9061234889989772,0.6666666666666667,-0.7922793813007274
2,999,250,0.02,controlled_d2_s999,controlled_d2_s999::region_2,"[1.8679021057441054, -2.5463609581093714]","[[0.1527481095764096, 0.006675527741344097], [0.006675527741344097, 0.561187362317684]]",0.9094840902069817,13,39,367.7734238457138,gp,0.8823886639676114,0.9942662602865509,1.0,0.8295546558704454,0.9731048083601973,0.877329277042323,0.6666666666666667,-0.7541222069726549
2,999,250,0.05,controlled_d2_s999,controlled_d2_s999::region_0,"[1.422051506363753, 1.8630057137664964]","[[0.598370115148662, 0.12525271040140779], [0.12525271040140779, 0.5058350564911849]]",0.878370625358577,14,42,379.3411617312196,gp,0.5954946924884531,0.971547090190665,0.8,0.8222186208573049,0.9730310456058548,0.5785511357111415,0.6666666666666667,-0.6494314890598724
2,999,250,0.05,controlled_d2_s999,controlled_d2_s999::region_1,"[-3.3018140039708697, -2.8777251003922735]","[[0.6545493645100672, -0.040842822530080314], [-0.040842822530080314, 0.41644178389621517]]",0.9111227518770736,23,69,379.3411617312196,gp,0.7906101571063208,0.9940179288729168,1.0,0.7857142857142858,0.9472811975096619,0.7858806709127164,0.6666666666666667,-0.8451006116035609
2,999,250,0.05,controlled_d2_s999,controlled_d2_s999::region_2,"[1.7930579912737408, -2.65488031078276]","[[0.13140469212522127, 0.08237223731782542], [0.08237223731782542, 0.8266358263164324]]",0.9097930182267532,13,39,379.3411617312196,gp,0.746709875600977,0.9465128635286544,0.5,0.7720647773279353,0.9591539749823303,0.706770502580206,0.6666666666666667,-0.8066892361774403
2,999,500,0.0,controlled_d2_s999,controlled_d2_s999::region_0,"[-3.2121998509196397, -2.3584728864315156]","[[0.7819470851287078, -0.009979620513692463], [-0.009979620513692463, 0.5813412281591592]]",0.9080035070140282,32,96,732.7814741262815,gp,0.9984264573145571,0.993837463878049,1.0,0.9432582745523603,0.9973026823701907,0.9922736182062447,0.6666666666666667,-0.9689921931175483
2,999,500,0.0,controlled_d2_s999,controlled_d2_s999::region_1,"[1.7174281833898863, 1.945081295201052]","[[0.5705287591397873, 0.1805056155188065], [0.1805056155188065, 0.46341170175392515]]",0.8979322280925488,44,96,732.7814741262815,gp,0.9989385476812314,0.9963765260634441,1.0,0.9406673901247964,0.9916829739469963,0.9953189198894874,0.5416666666666667,-0.6919498201222636
2,999,500,0.0,controlled_d2_s999,controlled_d2_s999::region_2,"[1.636110409886651, -2.67466912542323]","[[0.24706075579783335, 0.0360369285139855], [0.0360369285139855, 0.8708487034622463]]",0.8964595858383433,24,72,732.7814741262815,gp,0.9842106960743754,0.995993861395828,0.875,0.8919866229339509,0.9834416261745913,0.9802678116101928,0.6666666666666667,-0.8376441291893892
2,999,500,0.02,controlled_d2_s999,controlled_d2_s999::region_0,"[1.6344020231083198, -2.594920072689869]","[[0.2577825763550996, 0.04311501302432009], [0.04311501302432009, 0.7630009194533869]]",0.9014550840812059,23,69,736.370404884488,gp,0.7735912823786576,0.9320841570208805,0.5714285714285714,0.8351479722323712,0.9894424916347178,0.721052178314613,0.6666666666666667,-0.8216684283216567
2,999,500,0.02,controlled_d2_s999,controlled_d2_s999::region_1,"[-3.195198550510393, -2.39944791909435]","[[0.8082275285423529, -0.019682520055107407], [-0.019682520055107407, 0.6159016713954072]]",0.9032003400740876,33,96,736.370404884488,gp,0.9118225619564482,0.9976246636352271,1.0,0.8873575691806836,0.9969940136653008,0.9096566766668126,0.65625,-0.9805260721797435
2,999,500,0.02,controlled_d2_s999,controlled_d2_s999::region_2,"[1.6978494205038979, 1.9060375057649521]","[[0.5321245413439888, 0.15265068517122662], [0.15265068517122662, 0.5072260541705673]]",0.8986609582801968,44,96,736.370404884488,gp,0.968773738469886,0.9952498175196064,0.9,0.9528757460661964,0.9965843376994651,0.9641718864299409,0.5416666666666667,-0.6958296876579138
2,999,500,0.05,controlled_d2_s999,controlled_d2_s999::region_0,"[-3.0553113949949773, -2.407226602668152]","[[0.983107137056725, -0.0853573820950227], [-0.0853573820950227, 0.6139298379270016]]",0.900543945032923,35,96,755.1887403956833,gp,0.8117407675845079,0.9897024577959459,0.9,0.8323657080846446,0.9824978822284354,0.8033818327715552,0.6354166666666667,-0.9938618259398538
2,999,500,0.05,controlled_d2_s999,controlled_d2_s999::region_1,"[1.7380191945385275, 1.8021775934186883]","[[0.5289777902195342, 0.13813173106735388], [0.13813173106735388, 0.5526625525355664]]",0.8995665750104863,43,96,755.1887403956833,gp,0.8515085848820833,0.9961348064551465,0.9,0.8917254476397178,0.9946005427874409,0.8482173393964098,0.5520833333333333,-0.6991473650503993
2,999,500,0.05,controlled_d2_s999,controlled_d2_s999::region_2,"[1.579705364532921, -2.7271746814450526]","[[0.38988512334602843, 0.24683354496257648], [0.24683354496257648, 0.8579090217477632]]",0.903625432683549,22,66,755.1887403956833,gp,0.6346519152489304,0.9564818563368739,0.7142857142857143,0.8632293080054275,0.9632889717205184,0.6070330420250493,0.6666666666666667,-0.8365983014932519
2,1234,100,0.0,controlled_d2_s1234,controlled_d2_s1234::region_0,"[1.5574300928406106, 3.3575155505873]","[[0.3974924751875197, -0.11950968949622678], [-0.11950968949622678, 0.9448241770955147]]",0.8943985307621672,11,33,152.85624074854076,gp,0.9789438502673797,0.9977477746323121,1.0,0.8465909090909091,0.9550720340872842,0.9767390480942655,0.6666666666666667,-0.7762992239298082
2,1234,100,0.0,controlled_d2_s1234,controlled_d2_s1234::region_1,"[0.1402364319566704, -2.1886264653800365]","[[0.6656953066862445, -0.17666746050282806], [-0.17666746050282806, 0.5452429983436615]]",0.9158249158249158,9,27,152.85624074854076,gp,0.949778670812261,0.9746200987490842,1.0,0.8785103785103784,0.9967213077206802,0.9256733819368197,0.6666666666666667,-0.9394826036537127
2,1234,100,0.02,controlled_d2_s1234,controlled_d2_s1234::region_0,"[1.5574300928406106, 3.3575155505873]","[[0.3974924751875197, -0.11950968949622678], [-0.11950968949622678, 0.9448241770955147]]",0.8971533516988064,11,33,152.85624074854076,gp,0.6824866310160428,0.984911423457743,1.0,0.770053475935829,0.9550720340872842,0.6721888792448901,0.6666666666666667,-0.7762992239298082
2,1234,100,0.02,controlled_d2_s1234,controlled_d2_s1234::region_1,"[0.14023643195667043, -2.188626465380037]","[[0.6656953066862442, -0.176667460502828], [-0.176667460502828, 0.5452429983436614]]",0.9124579124579125,9,27,152.85624074854076,gp,0.9249084249084248,0.9905081816325516,1.0,0.8553113553113553,0.9967213077206802,0.9161293621326713,0.6666666666666667,-0.9394826036537125
2,1234,100,0.05,controlled_d2_s1234,controlled_d2_s1234::region_0,"[1.557423024274015, 3.357648033762995]","[[0.3977577682830063, -0.11922477329264408], [-0.11922477329264408, 0.9454493266713283]]",0.888888888888889,11,33,158.55809787372914,gp,0.786096256684492,0.984911423457743,1.0,0.7760695187165776,0.9550720340872842,0.7742351831459263,0.6666666666666667,-0.7763250242295295
2,1234,100,0.05,controlled_d2_s1234,controlled_d2_s1234::region_1,"[0.20186432248214087, -1.9611614578390248]","[[0.602472592470148, -0.02735297180604404], [-0.02735297180604404, 1.045140023091139]]",0.9225589225589226,9,27,158.55809787372914,gp,0.7081807081807082,0.7491890532345447,0.3333333333333333,0.8901098901098901,1.0,0.5305612342808741,0.6666666666666667,-0.995175642419817
2,1234,250,0.0,controlled_d2_s1234,controlled_d2_s1234::region_0,"[0.2747631063882678, -1.853632709257102]","[[0.848878602903907, 0.1307695970639871], [0.1307695970639871, 0.9612305379822375]]",0.9029451137884873,30,90,373.91546565006234,gp,0.9969954891516858,0.9954323140411525,0.8888888888888888,0.8688562373955632,0.9928386222111603,0.9924415268548533,0.6666666666666667,-0.9975460671495109
2,1234,250,0.0,controlled_d2_s1234,controlled_d2_s1234::region_1,"[1.604810236890092, 2.7586542098391806]","[[0.6494227058055021, 0.545360471687068], [0.545360471687068, 1.4721066014559918]]",0.8995983935742974,20,60,373.91546565006234,gp,0.9665462628507921,0.9174730614956464,0.6666666666666666,0.7074742984162269,0.871591627600406,0.886780158854892,0.6666666666666667,-0.5402217179688154
2,1234,250,0.02,controlled_d2_s1234,controlled_d2_s1234::region_0,"[0.23038402952269904, -1.886576666013618]","[[0.8854799635139584, 0.1884957156524392], [0.1884957156524392, 0.9888319255771184]]",0.9005052467936262,31,93,372.31801410181276,gp,0.9508068306703568,0.9931467088669216,0.9,0.8346363880516844,0.9937975214805073,0.9442906746484532,0.6666666666666667,-0.9997875822313073
2,1234,250,0.02,controlled_d2_s1234,controlled_d2_s1234::region_1,"[1.5947960173548976, 2.668176690539081]","[[0.6768448331245593, 0.5227919912039147], [0.5227919912039147, 1.231585385917008]]",0.9034030860283239,19,57,372.31801410181276,gp,0.9405626134301273,0.9496789032609186,0.6666666666666666,0.7037205081669692,0.8296440576515803,0.8932324711705466,0.6666666666666667,-0.48711029030952724
2,1234,250,0.05,controlled_d2_s1234,controlled_d2_s1234::region_0,"[0.3369861975344295, -1.7894289197565296]","[[0.7629229922339096, 0.09755123447384206], [0.09755123447384206, 1.0494719467372235]]",0.9087384018833957,29,87,375.53513438917594,gp,0.8838849602682802,0.9944110114197078,0.8888888888888888,0.7896041408471238,0.9771426736153248,0.8789449373190488,0.6666666666666667,-0.9871322377962937
2,1234,250,0.05,controlled_d2_s1234,controlled_d2_s1234::region_1,"[1.762641967661657, 2.6884318723594007]","[[0.7829614431213643, 0.3985272596803288], [0.3985272596803288, 1.0840120625994405]]",0.8917575062153377,21,63,375.53513438917594,gp,0.8981374807987711,0.9063763445733257,0.42857142857142855,0.6432891705069125,0.8535609917354947,0.8140505667706857,0.6666666666666667,-0.5539816415174035
2,1234,500,0.0,controlled_d2_s1234,controlled_d2_s1234::region_0,"[1.6605830287177092, 3.0042240050174396]","[[0.60138143208863, 0.3470567547764211], [0.3470567547764211, 1.1718229607862478]]",0.8955860438826372,39,96,703.9132149353685,gp,0.9928343490098768,0.9888809439341555,0.9,0.7437194791101466,0.8076238802931924,0.9817949682191397,0.59375,-0.692061436805703
2,1234,500,0.0,controlled_d2_s1234,controlled_d2_s1234::region_1,"[0.20885089431372528, -1.896560974267567]","[[0.744373860485365, 0.23100751762295446], [0.23100751762295446, 1.0014432047152875]]",0.9041361411347285,61,96,703.9132149353685,gp,0.9942756375474768,0.9958270069207575,0.9,0.9376966901790559,0.9980428796100449,0.9901265321931318,0.36458333333333337,-0.9998310056788985
2,1234,500,0.02,controlled_d2_s1234,controlled_d2_s1234::region_0,"[1.6617780690317483, 3.0060120829516945]","[[0.6005809356606453, 0.3443883452595793], [0.3443883452595793, 1.1709550070830541]]",0.8950721956733982,39,96,704.2917180570607,gp,0.9736264705240146,0.983212121945195,0.8,0.7216630493760173,0.8178960197743022,0.9572813480659274,0.59375,-0.6933805251312675
2,1234,500,0.02,controlled_d2_s1234,controlled_d2_s1234::region_1,"[0.22379574910336467, -1.837067708105622]","[[0.7724963384636926, 0.28894582614291753], [0.28894582614291753, 1.0166053657275056]]",0.904464667038996,61,96,704.2917180570607,gp,0.9720835594139988,0.9964124318795785,0.9,0.9287303309820945,0.9977221312513059,0.9685961434258593,0.36458333333333337,-0.9996645578907586
2,1234,500,0.05,controlled_d2_s1234,controlled_d2_s1234::region_0,"[1.6723728991398477, 3.102884723663537]","[[0.6016942059035003, 0.35842039819812965], [0.35842039819812965, 1.1428858938005617]]",0.8918349519551925,39,96,703.903377784481,gp,0.9328676071622356,0.9763899544418068,0.8,0.7224226804123711,0.8263213034554758,0.9108425604573726,0.59375,-0.7409700243912907
2,1234,500,0.05,controlled_d2_s1234,controlled_d2_s1234::region_1,"[0.23040384816271559, -1.9549587993117241]","[[0.7622913137828007, 0.20496785157998534], [0.20496785157998534, 0.9654700230207696]]",0.9065343802358816,61,96,703.903377784481,gp,0.9443705914270211,0.9935373145180515,0.9,0.9361502984264786,0.9980497703702094,0.9382674213162265,0.36458333333333337,-0.9955003685454648
2,5678,100,0.0,controlled_d2_s5678,controlled_d2_s5678::region_0,"[-3.2196465413838853, -2.783413243773466]","[[0.9345973604725902, -0.13639078693047252], [-0.13639078693047252, 0.9377264174141233]]",0.8943985307621672,11,33,171.98014595624733,gp,0.9695855614973262,0.9542521815935355,0.75,0.7784090909090909,0.9752874079755878,0.9252291373004167,0.6666666666666667,-0.6876159725535534
2,5678,100,0.0,controlled_d2_s5678,controlled_d2_s5678::region_1,"[0.28218150926708996, 1.106543535543398]","[[1.0383241042472475, -0.26563604890189163], [-0.26563604890189163, 1.0124567438887586]]",0.9158249158249158,9,27,171.98014595624733,gp,0.868131868131868,1.0,1.0,0.8144078144078144,0.9485799776740109,0.868131868131868,0.6666666666666667,-0.7583335058634223
2,5678,100,0.02,controlled_d2_s5678,controlled_d2_s5678::region_0,"[-1.6058530069290944, -1.0149308656055014]","[[4.041545911012924, 3.095228308231508], [3.095228308231508, 4.626507196382721]]",0.904040404040404,20,60,172.69626189720034,gp,0.38255070853014733,0.7592000892982822,0.5,0.5440955821061407,0.7121798444123968,0.290432532077209,0.6666666666666667,-0.5879307458990338
2,5678,100,0.05,controlled_d2_s5678,controlled_d2_s5678::region_0,"[-2.7422007797781376, -2.7202306519926376]","[[1.869864685180016, -1.1177306557875561], [-1.1177306557875561, 1.3960639190859339]]",0.9023569023569024,9,27,198.8387594100992,gp,0.6758241758241758,0.7652515371304264,0.0,0.5952380952380952,0.8766305724818603,0.517175489379354,0.6666666666666667,-0.49662397656715906
2,5678,100,0.05,controlled_d2_s5678,controlled_d2_s5678::region_1,"[0.789161512334847, 0.4153286081619438]","[[4.105049572608587, -3.4708395075760685], [-3.4708395075760685, 4.755905141200363]]",0.9054178145087235,11,36,198.8387594100992,gp,0.18970398970398972,0.6284415838126193,0.25,0.0833976833976834,0.7486579396866667,0.11921787574514812,0.6944444444444444,-0.20501687952488837
2,5678,250,0.0,controlled_d2_s5678,controlled_d2_s5678::region_0,"[0.2886047386218718, 1.364989219349681]","[[0.7491537774210142, -0.3259789525218765], [-0.3259789525218765, 0.35920764295797625]]",0.9225135837467517,17,51,372.7045822691886,gp,0.9931221719457014,0.9976734913444598,1.0,0.93131221719457,0.9971555373144362,0.9908116646166608,0.6666666666666667,-0.847574590664936
2,5678,250,0.0,controlled_d2_s5678,controlled_d2_s5678::region_1,"[-2.392123077452944, -1.9437301961947153]","[[1.8671659347311051, 0.700831205198668], [0.700831205198668, 1.0973438077263336]]",0.8908360715589632,33,96,372.7045822691886,gp,0.9815382528486164,0.988723954750726,0.9,0.5310499186109604,0.7230942626947683,0.9704703830956021,0.65625,-0.1674372249881095
2,5678,250,0.02,controlled_d2_s5678,controlled_d2_s5678::region_0,"[-1.4826228087798428, -0.794933345881315]","[[3.249685418200215, 2.4307511377287074], [2.4307511377287074, 3.282062050954888]]",0.9016064257028112,50,96,381.3224865634177,gp,0.8829896907216493,0.9710367703431296,0.7,0.579869777536625,0.5689712334477726,0.8574154575246292,0.47916666666666663,-0.5192851577601594
