problem,dim,seed,scenario,policy,step,region_index,region_type,source_task_id,posterior_mean,posterior_std,lower_bound,upper_bound,probability_positive,global_compatibility_trust,coverage,status,true_gain,true_useful,region_candidate_index,region_candidate_y,target_top1_y,decision_mode,selected_region_index
GMM,2,101,mixed,posterior,6,3,matching,matching::matching_1,0.2518319367737711,0.9371629603681644,-0.6853310235943932,1.1889948971419355,0.6059263960345171,0.3799700299700104,0.40004589378052285,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,4,matching,matching::matching_1,-0.19751626409781864,0.8316001030344471,-1.0291163671322656,0.6340838389366285,0.4061292175855449,0.3799700299700104,1.8244153978741742,uncertain,0.049089465753139216,1.0,4,-0.5578918273869441,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,5,matching,matching::matching_2,0.3480915246073412,0.9725087425425758,-0.6244172179352345,1.320600267149917,0.6398027161117008,0.3799700299700104,0.15817472708991667,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,6,matching,matching::matching_2,0.061537984409105434,0.9755860897953018,-0.9140481053861964,1.0371240742044072,0.5251477892999106,0.3799700299700104,0.22989521725078998,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,7,matching,matching::matching_2,0.13906662693172195,0.9773138520138825,-0.8382472250821607,1.1163804789456044,0.5565764020493569,0.3799700299700104,2.436943961056449,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,8,random,random::struct_matched_random,-0.11693485244488554,0.9624229278263251,-1.0793577802712107,0.8454880753814396,0.4516473153131592,0.3799700299700104,0.14933639758690032,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,9,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.3799700299700104,0.0,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,10,random,random::struct_matched_random,-0.04428247809791207,0.9048187256142916,-0.9491012037122036,0.8605362475163795,0.4804832697233685,0.3799700299700104,0.9143426874461362,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,11,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.3799700299700104,0.0,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,12,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.3799700299700104,0.0,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
GMM,2,101,mixed,posterior,6,13,random,random::struct_matched_random,0.0,1.0,-1.0,1.0,0.5,0.3799700299700104,0.0,uncertain,0.0,0.0,0,-0.5088023616338049,-0.5088023616338049,target,
