problem,dim,seed,scenario,policy,step,best_y,normalized_regret,mode,selected_target_rank,selected_region_index,excess_improvement_residual,global_compatibility_trust,trusted_regions,rejected_regions,uncertain_regions
GMM,2,42,wrong,posterior,5,-0.2308536016566932,0.8812922146715984,target,0,,1.733509399917718,0.43849607182937983,0,0,8
GMM,2,42,wrong,posterior,6,-0.2308536016566932,0.8812922146715984,target,0,,-0.05678084597376478,0.44787449392710127,0,0,8
GMM,2,42,wrong,posterior,7,-0.2308536016566932,0.8812922146715984,target,0,,-0.0659379260927848,0.4195679320679105,0,0,8
GMM,2,42,wrong,posterior,8,-0.28515723943548626,0.8190862646154488,target,0,,0.8469010626432607,0.4384911186696687,0,0,8
GMM,2,42,wrong,arise,1,-0.12722582054929782,1.0,probe,0,7.0,-0.24471466935372932,0.3484693877550745,0,0,8
GMM,2,42,wrong,arise,2,-0.12722582054929782,1.0,target,0,,-0.09171230808990662,0.39722222222219383,0,0,8
GMM,2,42,wrong,arise,3,-0.12722582054929782,1.0,target,0,,-0.0768581933731168,0.4149999999999726,0,0,8
GMM,2,42,wrong,arise,4,-0.27061928622660614,0.8357397933332505,probe,8,6.0,2.5383877417245646,0.42790775401066883,0,0,8
GMM,2,42,wrong,arise,5,-0.27061928622660614,0.8357397933332505,target,0,,-0.06209759738992293,0.4305328416439279,0,0,8
GMM,2,42,wrong,arise,6,-0.45833765715881275,0.6207044829108086,target,0,,3.3954619205479264,0.4584008097165744,1,0,7
GMM,2,42,wrong,arise,7,-0.4628707210362895,0.6155117636621954,probe,3,0.0,-0.106125760094447,0.4651973026972789,1,0,7
GMM,2,42,wrong,arise,8,-0.4628707210362895,0.6155117636621954,exploit,3,6.0,-0.035684489222603866,0.4902437641723118,1,0,7
GMM,2,101,matching,target_only,1,-0.31590510428679913,1.0,target,0,,-0.21949109304826808,0.3362244897958917,0,0,8
GMM,2,101,matching,target_only,2,-0.4994685474438071,0.7317445768467744,target,0,,2.7608334215106507,0.39722222222219383,0,0,8
GMM,2,101,matching,target_only,3,-0.4994685474438071,0.7317445768467744,target,0,,-0.3029448411947863,0.3590476190475951,0,0,8
GMM,2,101,matching,target_only,4,-0.527977365195921,0.690082441738804,target,0,,0.12457275403201284,0.3639371657753785,1,0,7
GMM,2,101,matching,target_only,5,-0.5986247758126262,0.5868399294840407,target,0,,0.7245002809349124,0.3754315643204314,0,0,8
GMM,2,101,matching,target_only,6,-0.5986247758126262,0.5868399294840407,target,0,,-0.21710122782183458,0.4093406593406371,0,0,8
GMM,2,101,matching,target_only,7,-0.5986247758126262,0.5868399294840407,target,0,,-0.07939671814997416,0.3162462537462374,0,0,8
GMM,2,101,matching,target_only,8,-0.5986247758126262,0.5868399294840407,target,0,,-0.07487904731178265,0.39006109851346044,0,0,8
GMM,2,101,matching,fixed,1,-0.31590510428679913,1.0,fixed,2,7.0,-0.21951785673851856,0.3362244897958917,0,0,8
GMM,2,101,matching,fixed,2,-0.791640194543515,0.30477160511476736,fixed,1,2.0,8.122786728360497,0.34120370370367903,2,1,5
GMM,2,101,matching,fixed,3,-0.791640194543515,0.30477160511476736,fixed,0,2.0,-0.2665078484497729,0.30309523809521766,2,0,6
GMM,2,101,matching,fixed,4,-0.791640194543515,0.30477160511476736,fixed,10,6.0,-0.30466356301723324,0.3683489304812606,2,0,6
