seed,dimension,relation,control,relation_or_control,shell,panel,method,model_seed,standardized_rmse,ndcg_at_top,spearman,pairwise_accuracy,precision_at_top,normalized_top1_regret,mean_negative_log_likelihood,interval_coverage_95,n_test,effective_mode,prior_names,prior_coefficients,source_data_hash,source_query_transform,source_context_query_hash,source_test_query_hash,target_context_design_hash,target_test_design_hash,target_test_truth_hash,srmse_delta_vs_target_only,negative_transfer
131,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Value+Residual,544668132,0.046244877716001276,0.9816667639717155,0.995879875480681,0.9798228346456693,0.8461538461538461,0.004288805712450514,-5.383369537172601,1.0,128,calibrated,oracle_value,[0.13105770412976753],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,e83a8009dea9fe3530a746fe8adf6e2c7aac086aa4049b427db1a4e619829407,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,c2426d722f045d1b2c843da1b10b698a8fe23c3ec153149f4501f797039424c0,-0.386035771603883,False
131,2,scale_0.7,none,scale_0.7,0.35,test,Oracle-Rank+Value+Residual,544668132,0.31372979319385796,0.9268607269561273,0.9562293993774034,0.9141240157480315,0.46153846153846156,0.013552973350696152,7.721520624466088,0.2578125,128,calibrated,oracle_rank|oracle_value,"[0.05780332018440467, 0.07844801598546602]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,e83a8009dea9fe3530a746fe8adf6e2c7aac086aa4049b427db1a4e619829407,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,c2426d722f045d1b2c843da1b10b698a8fe23c3ec153149f4501f797039424c0,-0.11855085612602634,False
131,2,scale_0.7,none,scale_0.7,0.7,test,Target-Only,405999277,0.8442457067576934,0.8326695589065386,0.5277822285295733,0.6733513779527559,0.23076923076923078,0.23412890214024887,-1.7013004096832756,0.8984375,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,7bfc41c7840ddf2cc185b5a6fa4fc37e0b29f791426c9c0cae7fbbfa414485b3,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,52541a3d757909aeb17d2d1ff352806292ed51b0bae319eb6c3b31164dd071b1,0.0,False
131,2,scale_0.7,none,scale_0.7,0.7,test,Geometry-Prior+Residual,405999277,0.7292710458682631,0.8966758317108687,0.6049773393151437,0.7050935039370079,0.46153846153846156,0.16215650381773264,-0.6825350785811768,0.5078125,128,calibrated,geometry,[0.11799288270868978],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,7bfc41c7840ddf2cc185b5a6fa4fc37e0b29f791426c9c0cae7fbbfa414485b3,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,52541a3d757909aeb17d2d1ff352806292ed51b0bae319eb6c3b31164dd071b1,-0.11497466088943031,False
131,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Rank+Residual,405999277,0.4187621166418607,0.9512502687777568,0.8710687145211499,0.8451033464566929,0.6153846153846154,0.011493379890244805,0.6226720757065628,0.3515625,128,calibrated,oracle_rank,[0.1292027768828807],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,7bfc41c7840ddf2cc185b5a6fa4fc37e0b29f791426c9c0cae7fbbfa414485b3,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,52541a3d757909aeb17d2d1ff352806292ed51b0bae319eb6c3b31164dd071b1,-0.4254835901158327,False
131,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Value+Residual,405999277,0.068535592289022,0.9998745113749206,0.9839086247939938,0.9596456692913385,1.0,0.0,-4.080680294821999,0.84375,128,calibrated,oracle_value,[0.13105770412976753],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,7bfc41c7840ddf2cc185b5a6fa4fc37e0b29f791426c9c0cae7fbbfa414485b3,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,52541a3d757909aeb17d2d1ff352806292ed51b0bae319eb6c3b31164dd071b1,-0.7757101144686714,False
131,2,scale_0.7,none,scale_0.7,0.7,test,Oracle-Rank+Value+Residual,405999277,0.18602640876012302,0.9753409526809065,0.9591478209119209,0.9163385826771654,0.7692307692307693,0.011493379890244805,-0.22336930186991322,0.359375,128,calibrated,oracle_rank|oracle_value,"[0.05780332018440467, 0.07844801598546602]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,7bfc41c7840ddf2cc185b5a6fa4fc37e0b29f791426c9c0cae7fbbfa414485b3,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,52541a3d757909aeb17d2d1ff352806292ed51b0bae319eb6c3b31164dd071b1,-0.6582192979975704,False
131,2,scale_0.7,none,scale_0.7,1.0,test,Target-Only,1015166653,1.0336445276675106,0.7834335185094227,0.6715631294634682,0.7369586614173228,0.15384615384615385,0.5271443861290716,-1.4807475580914187,0.9453125,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,f71fa4fac352388384c05378b5fa7758fc3f1fd57fdbc5709b0b4531465e4ff8,0.0,False
131,2,scale_0.7,none,scale_0.7,1.0,test,Geometry-Prior+Residual,1015166653,0.6386910036679129,0.9079676720266583,0.8822846090459623,0.8543307086614174,0.46153846153846156,0.07005455135979,-1.1799145679273901,0.71875,128,calibrated,geometry,[0.11799288270868978],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,f71fa4fac352388384c05378b5fa7758fc3f1fd57fdbc5709b0b4531465e4ff8,-0.3949535239995977,False
131,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Rank+Residual,1015166653,0.27229575343284346,0.9799746780327138,0.8756809650247207,0.8674950787401575,0.8461538461538461,0.01801287756738564,-1.4298272111633885,0.59375,128,calibrated,oracle_rank,[0.1292027768828807],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,f71fa4fac352388384c05378b5fa7758fc3f1fd57fdbc5709b0b4531465e4ff8,-0.7613487742346672,False
131,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Value+Residual,1015166653,0.09049509922720649,0.9998485881884823,0.9798113898553378,0.9514025590551181,1.0,0.0,-3.8049172877334714,0.9375,128,calibrated,oracle_value,[0.13105770412976753],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,f71fa4fac352388384c05378b5fa7758fc3f1fd57fdbc5709b0b4531465e4ff8,-0.9431494284403041,False
131,2,scale_0.7,none,scale_0.7,1.0,test,Oracle-Rank+Value+Residual,1015166653,0.11969648911134873,0.9874324754277876,0.9393139992675333,0.9116633858267716,0.8461538461538461,0.01801287756738564,-2.3795176956400517,0.625,128,calibrated,oracle_rank|oracle_value,"[0.05780332018440467, 0.07844801598546602]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_0.7,99a43feea1d66778a815c56ed06072587d78d0f1ee0ea6b4a77baa8c32750cd2,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,f71fa4fac352388384c05378b5fa7758fc3f1fd57fdbc5709b0b4531465e4ff8,-0.9139480385561618,False
131,2,scale_1.5,none,scale_1.5,0.35,test,Target-Only,1901783219,1.219283978337088,0.9714515548168178,0.4997253250320454,0.6596948818897638,0.7692307692307693,0.007785447447971119,-1.186908574691521,1.0,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,9f3a5692d545e83a3918dbad62d120bb07530df8e6980c2b8e7481f5c131b37e,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,2f17874821892a1edec29c4e6fd96e6679557175695e6f20b430d7a4b373c7fb,0.0,False
131,2,scale_1.5,none,scale_1.5,0.35,test,Geometry-Prior+Residual,1901783219,1.0965455564779774,0.960691993352513,0.5094247848379417,0.6668307086614174,0.7692307692307693,0.05405708338958465,-1.038304145314009,0.734375,128,calibrated,geometry,[0.47887779736612396],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,9f3a5692d545e83a3918dbad62d120bb07530df8e6980c2b8e7481f5c131b37e,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,2f17874821892a1edec29c4e6fd96e6679557175695e6f20b430d7a4b373c7fb,-0.12273842185911055,False
131,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Rank+Residual,1901783219,2.1207819870657363,0.9572735827949035,0.6835286577549898,0.7556594488188977,0.5384615384615384,0.0,-0.9678503687370186,0.7734375,128,calibrated,oracle_rank,[0.41594487532369595],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,9f3a5692d545e83a3918dbad62d120bb07530df8e6980c2b8e7481f5c131b37e,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,2f17874821892a1edec29c4e6fd96e6679557175695e6f20b430d7a4b373c7fb,0.9014980087286484,True
131,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Value+Residual,1901783219,0.9552973170230158,0.9578330450883068,0.7520943966306537,0.7843257874015748,0.5384615384615384,0.0,-1.9745770058784458,1.0,128,calibrated,oracle_value,[0.5033551974793165],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,9f3a5692d545e83a3918dbad62d120bb07530df8e6980c2b8e7481f5c131b37e,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,2f17874821892a1edec29c4e6fd96e6679557175695e6f20b430d7a4b373c7fb,-0.2639866613140721,False
131,2,scale_1.5,none,scale_1.5,0.35,test,Oracle-Rank+Value+Residual,1901783219,0.9552973170241846,0.9578330450883068,0.7520943966306537,0.7843257874015748,0.5384615384615384,0.0,-1.9745770058774266,1.0,128,calibrated,oracle_rank|oracle_value,"[3.7942741912338365e-13, 0.5033551974789939]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,9f3a5692d545e83a3918dbad62d120bb07530df8e6980c2b8e7481f5c131b37e,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,2f17874821892a1edec29c4e6fd96e6679557175695e6f20b430d7a4b373c7fb,-0.26398666131290327,False
131,2,scale_1.5,none,scale_1.5,0.7,test,Target-Only,91656721,0.5269217522479226,0.9568881730021718,0.9188507141549166,0.8857037401574803,0.5384615384615384,0.006367564240527037,-0.5827460961632376,1.0,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,89031b35a31709fad35ab3878d659b64a6baa6fb4bc27e50a7d24edda5e278c5,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,e2ac8148e652cc0b9c76f0b4ceb584b0578958214ebdbbd5bf3c5e549ec2b1bd,0.0,False
131,2,scale_1.5,none,scale_1.5,0.7,test,Geometry-Prior+Residual,91656721,0.335987001670931,0.9348885123644429,0.9466615546603185,0.9024360236220472,0.5384615384615384,0.050174261558503665,-1.1346024928900587,1.0,128,calibrated,geometry,[0.47887779736612396],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,89031b35a31709fad35ab3878d659b64a6baa6fb4bc27e50a7d24edda5e278c5,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,e2ac8148e652cc0b9c76f0b4ceb584b0578958214ebdbbd5bf3c5e549ec2b1bd,-0.1909347505769916,False
131,2,scale_1.5,none,scale_1.5,0.7,test,Oracle-Rank+Residual,91656721,1.034532365510353,0.9754065575211224,0.8489802691814685,0.8391978346456693,0.7692307692307693,0.007585107632314251,0.7993292722462524,0.6484375,128,calibrated,oracle_rank,[0.41594487532369595],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,89031b35a31709fad35ab3878d659b64a6baa6fb4bc27e50a7d24edda5e278c5,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,e2ac8148e652cc0b9c76f0b4ceb584b0578958214ebdbbd5bf3c5e549ec2b1bd,0.5076106132624305,True
131,2,scale_1.5,none,scale_1.5,0.7,test,Oracle-Value+Residual,91656721,0.7990535932838004,0.9957487763050803,0.9212026185680278,0.8882874015748031,1.0,0.012370595904736973,1.0397138447326,0.7890625,128,calibrated,oracle_value,[0.5033551974793165],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,89031b35a31709fad35ab3878d659b64a6baa6fb4bc27e50a7d24edda5e278c5,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,e2ac8148e652cc0b9c76f0b4ceb584b0578958214ebdbbd5bf3c5e549ec2b1bd,0.27213184103587784,True
131,2,scale_1.5,none,scale_1.5,0.7,test,Oracle-Rank+Value+Residual,91656721,0.7990535932839784,0.9957487763050803,0.9212026185680278,0.8882874015748031,1.0,0.012370595904736973,1.0397138447325724,0.7890625,128,calibrated,oracle_rank|oracle_value,"[3.7942741912338365e-13, 0.5033551974789939]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,89031b35a31709fad35ab3878d659b64a6baa6fb4bc27e50a7d24edda5e278c5,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,e2ac8148e652cc0b9c76f0b4ceb584b0578958214ebdbbd5bf3c5e549ec2b1bd,0.2721318410360558,True
131,2,scale_1.5,none,scale_1.5,1.0,test,Target-Only,1427160453,0.8304972013272404,0.9268709717631906,0.8583936092290788,0.8316929133858267,0.5384615384615384,0.05269514614258815,0.17747242996894308,0.8984375,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,6f07a34b2792df8bc927b78d8c212e3a38e9882792e54a5e054c8fce8f558633,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,147196b2832107cf9534e3244c6fbb43a4b3c05de8c0208bbfc3f9dfed4a71d6,0.0,False
131,2,scale_1.5,none,scale_1.5,1.0,test,Geometry-Prior+Residual,1427160453,0.39663141961385395,0.9094472213631478,0.9121154550448636,0.8705708661417323,0.5384615384615384,0.07541260031411601,-0.5790725814591982,0.9921875,128,calibrated,geometry,[0.47887779736612396],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,6f07a34b2792df8bc927b78d8c212e3a38e9882792e54a5e054c8fce8f558633,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,147196b2832107cf9534e3244c6fbb43a4b3c05de8c0208bbfc3f9dfed4a71d6,-0.4338657817133864,False
131,2,scale_1.5,none,scale_1.5,1.0,test,Oracle-Rank+Residual,1427160453,1.1045012463491957,0.42300347943866623,0.47169703351034603,0.6497293307086615,0.0,0.6496778625679327,2.1575617097005666,0.5859375,128,calibrated,oracle_rank,[0.41594487532369595],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,6f07a34b2792df8bc927b78d8c212e3a38e9882792e54a5e054c8fce8f558633,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,147196b2832107cf9534e3244c6fbb43a4b3c05de8c0208bbfc3f9dfed4a71d6,0.2740040450219553,True
131,2,scale_1.5,none,scale_1.5,1.0,test,Oracle-Value+Residual,1427160453,0.8166079497954586,0.7172339593108131,0.7527982512360374,0.7764517716535433,0.23076923076923078,0.17337792355316725,1.9424600119681081,0.6171875,128,calibrated,oracle_value,[0.5033551974793165],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,6f07a34b2792df8bc927b78d8c212e3a38e9882792e54a5e054c8fce8f558633,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,147196b2832107cf9534e3244c6fbb43a4b3c05de8c0208bbfc3f9dfed4a71d6,-0.013889251531781777,False
131,2,scale_1.5,none,scale_1.5,1.0,test,Oracle-Rank+Value+Residual,1427160453,0.8166079497956671,0.7172339593108131,0.7527982512360374,0.7764517716535433,0.23076923076923078,0.17337792355316725,1.9424600119689697,0.6171875,128,calibrated,oracle_rank|oracle_value,"[3.7942741912338365e-13, 0.5033551974789939]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,scale_1.5,dbc8499005c2aab8e7a413e0524f8dd76708dcd927d57d47e0e6b6ed6a84968f,6f07a34b2792df8bc927b78d8c212e3a38e9882792e54a5e054c8fce8f558633,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,969054f3f02d7bdef4921b9f4059cb03a754ffcec5bed650ddb92d9b8904e682,147196b2832107cf9534e3244c6fbb43a4b3c05de8c0208bbfc3f9dfed4a71d6,-0.013889251531573277,False
131,2,rotate_45,none,rotate_45,0.35,test,Target-Only,243161854,0.5541366428996564,0.9160595618074243,0.8470804339864495,0.8299704724409449,0.6153846153846154,0.06980091937525125,-2.1427073767827283,1.0,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,c586fad94ef6cfc36d06c27bef3f60fc74dd0f413efdab9fa357f30f41e29229,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,aaa0aef7f86661a46e825c3c3f7df95f96e48b6170bd6b73d040270220e4d1f7,0.0,False
131,2,rotate_45,none,rotate_45,0.35,test,Geometry-Prior+Residual,243161854,0.6450905912915222,0.8334918912067121,0.7951153634865409,0.7995816929133859,0.38461538461538464,0.16524938794103003,-1.7353933055705824,0.6484375,128,calibrated,geometry,[0.2292045048662941],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,c586fad94ef6cfc36d06c27bef3f60fc74dd0f413efdab9fa357f30f41e29229,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,aaa0aef7f86661a46e825c3c3f7df95f96e48b6170bd6b73d040270220e4d1f7,0.09095394839186588,True
131,2,rotate_45,none,rotate_45,0.35,test,Oracle-Rank+Residual,243161854,0.4652492347208311,0.9634826155247475,0.8196644387474821,0.8292322834645669,0.8461538461538461,0.06980091937525125,-1.0720714438807661,0.5234375,128,calibrated,oracle_rank,[0.2691324203805589],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,c586fad94ef6cfc36d06c27bef3f60fc74dd0f413efdab9fa357f30f41e29229,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,aaa0aef7f86661a46e825c3c3f7df95f96e48b6170bd6b73d040270220e4d1f7,-0.08888740817882529,False
131,2,rotate_45,none,rotate_45,0.35,test,Oracle-Value+Residual,243161854,0.05137785881993569,0.9998534859141408,0.9713193554294084,0.9517716535433071,1.0,0.0,-4.632258429646916,1.0,128,calibrated,oracle_value,[0.27574882594100497],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,c586fad94ef6cfc36d06c27bef3f60fc74dd0f413efdab9fa357f30f41e29229,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,aaa0aef7f86661a46e825c3c3f7df95f96e48b6170bd6b73d040270220e4d1f7,-0.5027587840797206,False
131,2,rotate_45,none,rotate_45,0.35,test,Oracle-Rank+Value+Residual,243161854,0.19583618761084065,0.9968569363046892,0.9092084783006774,0.8956692913385826,1.0,0.00441157066643506,-2.2315490849195037,0.5234375,128,calibrated,oracle_rank|oracle_value,"[0.10904420697538987, 0.1772782386107503]",5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,c586fad94ef6cfc36d06c27bef3f60fc74dd0f413efdab9fa357f30f41e29229,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,e55260fb748f90b6aaeebfe6dbc088079e5c2c003524437dfa8222a5538bf8b6,aaa0aef7f86661a46e825c3c3f7df95f96e48b6170bd6b73d040270220e4d1f7,-0.3583004552888157,False
131,2,rotate_45,none,rotate_45,0.7,test,Target-Only,1066294312,1.570463656735735,0.8219872363410622,0.6613257645119941,0.7365895669291339,0.15384615384615385,0.31006248936484454,-0.7225113765973084,0.8828125,128,target_only,none,[],5238a67aed6b129d8524ceca65a7ee3d48706e2496923125941726b7521ec95d,rotate_45,6ef29132a62bba00996ca80c8aaf562a5680eac9d5d7ce2a61064a0d7479c556,4fee999c777e0df1554e917b0181321e0ebbfd80162ac42b24a2cdaa0e0ba3f1,33b59a0312697afeb0509183c32ba5b32a6b853a51a551d9479a9f7551aa90d3,6184962f22bc84f515ac7d79ec1f86772a0f2c75603956d82858fb9278f13502,018e48fd0ca37a4842d84e39726fe10d3289bfbe82e07dff9b0835d6159b2b8b,0.0,False
