seed,relation,control,relation_or_control,condition,shell,method,baseline,metric,baseline_value,method_value,delta,delta_mean,ci_low,ci_high,seed_win_rate,n_seeds
71,roughness,none,roughness,roughness,0.7,dual,target_only,spearman,0.2720998901300128,0.1657033968137703,-0.10639649331624249,0.003900527604834241,-0.032794331395348875,0.03678641732283457,0.625,8
71,roughness,none,roughness,roughness,0.7,dual,target_only,precision_at_top,0.0769230769230769,0.3076923076923077,0.2307692307692308,0.10576923076923075,0.019230769230769225,0.2019230769230769,0.5,8
71,roughness,none,roughness,roughness,0.7,dual,target_only,mean_negative_log_likelihood,4.280403943913313,35.046467681347224,30.76606373743391,18.068050845254337,12.170019178454401,24.004907211217887,1.0,8
71,roughness,none,roughness,roughness,0.7,dual,target_only,interval_coverage_95,0.5859375,0.140625,-0.4453125,-0.2099609375,-0.295947265625,-0.13671875,0.0,8
71,roughness,none,roughness,roughness,1.0,rank,geometry,pairwise_accuracy,0.5893208661417323,0.6256151574803149,0.03629429133858264,0.01982344980314959,0.0010742187500000111,0.03774106483759837,0.75,8
71,roughness,none,roughness,roughness,1.0,rank,geometry,ndcg_at_top,0.6186836216059979,0.6598629212932124,0.041179299687214566,0.05073689449416887,0.019273762113798238,0.08724740873809915,0.875,8
71,roughness,none,roughness,roughness,1.0,rank,geometry,normalized_top1_regret,0.5154411881130904,0.4032306805141802,0.11221050759891016,0.12544053970053398,0.02804822474628622,0.246000291555376,0.625,8
71,roughness,none,roughness,roughness,1.0,rank,geometry,standardized_rmse,1.1492961230344338,1.0363475217866438,0.11294860124779005,0.009591719535516366,-0.03256068175952215,0.05512054296193398,0.625,8
71,roughness,none,roughness,roughness,1.0,rank,geometry,spearman,0.2615878502105841,0.3759728071781725,0.11438495696758838,0.0548906450283831,0.004939750331898981,0.10300300568806076,0.75,8
71,roughness,none,roughness,roughness,1.0,rank,geometry,precision_at_top,0.3076923076923077,0.1538461538461538,-0.1538461538461539,-0.009615384615384612,-0.057692307692307716,0.03846153846153848,0.25,8
71,roughness,none,roughness,roughness,1.0,rank,geometry,mean_negative_log_likelihood,9.378648721665252,22.44249835354551,13.063849631880258,3.01214925448029,-0.24662680117459465,6.5495567043335985,0.75,8
71,roughness,none,roughness,roughness,1.0,rank,geometry,interval_coverage_95,0.328125,0.2734375,-0.0546875,-0.05859375,-0.0849609375,-0.033203125,0.0,8
71,roughness,none,roughness,roughness,1.0,value,geometry,pairwise_accuracy,0.5893208661417323,0.6386564960629921,0.04933562992125984,0.06240772637795275,0.035874830831692905,0.09286840243602354,1.0,8
71,roughness,none,roughness,roughness,1.0,value,geometry,ndcg_at_top,0.6186836216059979,0.6605109376561652,0.04182731605016732,0.11821187738167656,0.059365453073218985,0.201211039337005,1.0,8
71,roughness,none,roughness,roughness,1.0,value,geometry,normalized_top1_regret,0.5154411881130904,0.4032306805141802,0.11221050759891016,0.24638861707373721,0.07931567856250103,0.41322584657446004,0.625,8
71,roughness,none,roughness,roughness,1.0,value,geometry,standardized_rmse,1.1492961230344338,0.9585350924478088,0.19076103058662508,0.08156785280775938,-0.019629199837472175,0.18208491880288133,0.625,8
71,roughness,none,roughness,roughness,1.0,value,geometry,spearman,0.2615878502105841,0.4192570042116828,0.1576691540010987,0.169924378547885,0.0905850684112342,0.26178960040514554,1.0,8
71,roughness,none,roughness,roughness,1.0,value,geometry,precision_at_top,0.3076923076923077,0.1538461538461538,-0.1538461538461539,0.03846153846153845,-0.038461538461538464,0.10576923076923077,0.5,8
71,roughness,none,roughness,roughness,1.0,value,geometry,mean_negative_log_likelihood,9.378648721665252,12.269569335210978,2.8909206135457257,1.4245476487661417,-2.0449739068102906,4.116387502117213,0.75,8
71,roughness,none,roughness,roughness,1.0,value,geometry,interval_coverage_95,0.328125,0.3515625,0.0234375,-0.056640625,-0.10546875,-0.0166015625,0.125,8
71,roughness,none,roughness,roughness,1.0,dual,geometry,pairwise_accuracy,0.5893208661417323,0.6333661417322834,0.04404527559055116,0.04924335629921259,0.02373854269192912,0.07770976870078737,1.0,8
71,roughness,none,roughness,roughness,1.0,dual,geometry,ndcg_at_top,0.6186836216059979,0.6702580737893675,0.051574452183369646,0.08910198831005413,0.05208702733927606,0.12707132627975493,1.0,8
71,roughness,none,roughness,roughness,1.0,dual,geometry,normalized_top1_regret,0.5154411881130904,0.4032306805141802,0.11221050759891016,0.10710899633568688,0.005886416906062578,0.23608488853606976,0.5,8
71,roughness,none,roughness,roughness,1.0,dual,geometry,standardized_rmse,1.1492961230344338,1.0079451721205943,0.14135095091383953,0.06318693066438905,-0.023805245892045787,0.15781195991195368,0.75,8
71,roughness,none,roughness,roughness,1.0,dual,geometry,spearman,0.2615878502105841,0.3959382439113715,0.13435039370078738,0.13294053859183297,0.05768535553241167,0.21652532946690156,1.0,8
71,roughness,none,roughness,roughness,1.0,dual,geometry,precision_at_top,0.3076923076923077,0.1538461538461538,-0.1538461538461539,0.04807692307692306,-0.02884615384615388,0.125,0.5,8
71,roughness,none,roughness,roughness,1.0,dual,geometry,mean_negative_log_likelihood,9.378648721665252,20.39604793335765,11.017399211692398,3.166162864877898,-0.2681030741576522,6.291922182158146,0.75,8
71,roughness,none,roughness,roughness,1.0,dual,geometry,interval_coverage_95,0.328125,0.28125,-0.046875,-0.0615234375,-0.0927734375,-0.0341796875,0.0,8
71,roughness,none,roughness,roughness,1.0,geometry,target_only,pairwise_accuracy,0.6046998031496063,0.5893208661417323,-0.01537893700787396,0.00023068405511812023,-0.009734867125984231,0.01121162955216535,0.375,8
71,roughness,none,roughness,roughness,1.0,geometry,target_only,ndcg_at_top,0.4780038770969003,0.6186836216059979,0.1406797445090976,0.03345926550772156,-0.027253471946444608,0.09381630879441039,0.625,8
71,roughness,none,roughness,roughness,1.0,geometry,target_only,normalized_top1_regret,0.5914497697948417,0.5154411881130904,0.07600858168175129,0.06072864944700659,0.004833443141418509,0.14363408013929543,0.5,8
71,roughness,none,roughness,roughness,1.0,geometry,target_only,standardized_rmse,1.0955734686671033,1.1492961230344338,-0.05372265436733059,0.17937805295538573,0.1045778919157778,0.2428819272653877,0.875,8
71,roughness,none,roughness,roughness,1.0,geometry,target_only,spearman,0.3107546694744552,0.2615878502105841,-0.049166819263871064,0.0053604536714887355,-0.02293012025613439,0.03701304205388207,0.375,8
71,roughness,none,roughness,roughness,1.0,geometry,target_only,precision_at_top,0.1538461538461538,0.3076923076923077,0.1538461538461539,1.3877787807814457e-17,-0.057692307692307675,0.057692307692307716,0.125,8
71,roughness,none,roughness,roughness,1.0,geometry,target_only,mean_negative_log_likelihood,2.0679276243372446,9.378648721665252,7.310721097328008,5.081177427058356,2.267018986362452,9.144910368392937,1.0,8
71,roughness,none,roughness,roughness,1.0,geometry,target_only,interval_coverage_95,0.609375,0.328125,-0.28125,-0.06640625,-0.1376953125,-0.0078125,0.125,8
71,roughness,none,roughness,roughness,1.0,rank,target_only,pairwise_accuracy,0.6046998031496063,0.6256151574803149,0.02091535433070868,0.02005413385826771,-0.0020765409694881824,0.042448172982283434,0.75,8
71,roughness,none,roughness,roughness,1.0,rank,target_only,ndcg_at_top,0.4780038770969003,0.6598629212932124,0.18185904419631216,0.08419616000189042,0.03010319778168346,0.13140509432073347,0.75,8
71,roughness,none,roughness,roughness,1.0,rank,target_only,normalized_top1_regret,0.5914497697948417,0.4032306805141802,0.18821908928066144,0.18616918914754055,0.04705477232016536,0.3361847780834164,0.5,8
71,roughness,none,roughness,roughness,1.0,rank,target_only,standardized_rmse,1.0955734686671033,1.0363475217866438,0.05922594688045946,0.1889697724909021,0.12882097790653085,0.25178917477477025,1.0,8
71,roughness,none,roughness,roughness,1.0,rank,target_only,spearman,0.3107546694744552,0.3759728071781725,0.06521813770371732,0.06025109869987184,0.0010790112559513217,0.11914430879188785,0.75,8
71,roughness,none,roughness,roughness,1.0,rank,target_only,precision_at_top,0.1538461538461538,0.1538461538461538,0.0,-0.009615384615384599,-0.06730769230769226,0.038461538461538464,0.25,8
71,roughness,none,roughness,roughness,1.0,rank,target_only,mean_negative_log_likelihood,2.0679276243372446,22.44249835354551,20.374570729208266,8.093326681538647,4.257443121646733,12.216804503150811,1.0,8
71,roughness,none,roughness,roughness,1.0,rank,target_only,interval_coverage_95,0.609375,0.2734375,-0.3359375,-0.125,-0.1914306640625,-0.0751953125,0.0,8
71,roughness,none,roughness,roughness,1.0,value,target_only,pairwise_accuracy,0.6046998031496063,0.6386564960629921,0.03395669291338588,0.06263841043307086,0.033873646653543296,0.09552626722440942,1.0,8
71,roughness,none,roughness,roughness,1.0,value,target_only,ndcg_at_top,0.4780038770969003,0.6605109376561652,0.1825070605592649,0.1516711428893981,0.09498380361540656,0.21138626998147622,1.0,8
71,roughness,none,roughness,roughness,1.0,value,target_only,normalized_top1_regret,0.5914497697948417,0.4032306805141802,0.18821908928066144,0.3071172665207438,0.1470527007432692,0.45547801119359116,0.75,8
71,roughness,none,roughness,roughness,1.0,value,target_only,standardized_rmse,1.0955734686671033,0.9585350924478088,0.1370383762192945,0.26094590576314514,0.1417239778559977,0.40343592318856697,0.875,8
71,roughness,none,roughness,roughness,1.0,value,target_only,spearman,0.3107546694744552,0.4192570042116828,0.10850233473722765,0.17528483221937372,0.08975997055827686,0.2701771653543307,1.0,8
71,roughness,none,roughness,roughness,1.0,value,target_only,precision_at_top,0.1538461538461538,0.1538461538461538,0.0,0.038461538461538464,-0.009615384615384612,0.09615384615384615,0.375,8
71,roughness,none,roughness,roughness,1.0,value,target_only,mean_negative_log_likelihood,2.0679276243372446,12.269569335210978,10.201641710873734,6.505725075824499,4.595145145250353,8.358024868848375,1.0,8
71,roughness,none,roughness,roughness,1.0,value,target_only,interval_coverage_95,0.609375,0.3515625,-0.2578125,-0.123046875,-0.1787109375,-0.0712890625,0.0,8
71,roughness,none,roughness,roughness,1.0,dual,target_only,pairwise_accuracy,0.6046998031496063,0.6333661417322834,0.028666338582677198,0.04947404035433071,0.020838459645669292,0.0804675965797244,1.0,8
71,roughness,none,roughness,roughness,1.0,dual,target_only,ndcg_at_top,0.4780038770969003,0.6702580737893675,0.19225419669246724,0.12256125381777569,0.07690991876844729,0.16975890224765872,1.0,8
71,roughness,none,roughness,roughness,1.0,dual,target_only,normalized_top1_regret,0.5914497697948417,0.4032306805141802,0.18821908928066144,0.16783764578269347,0.04697233418901482,0.3042626198125136,0.5,8
71,roughness,none,roughness,roughness,1.0,dual,target_only,standardized_rmse,1.0955734686671033,1.0079451721205943,0.08762829654650894,0.24256498361977477,0.13408585794232952,0.38328139965525987,1.0,8
71,roughness,none,roughness,roughness,1.0,dual,target_only,spearman,0.3107546694744552,0.3959382439113715,0.08518357443691632,0.13830099226332174,0.056232779167048184,0.2305464672793444,1.0,8
71,roughness,none,roughness,roughness,1.0,dual,target_only,precision_at_top,0.1538461538461538,0.1538461538461538,0.0,0.04807692307692307,-0.009615384615384612,0.11538461538461539,0.375,8
71,roughness,none,roughness,roughness,1.0,dual,target_only,mean_negative_log_likelihood,2.0679276243372446,20.39604793335765,18.328120309020406,8.247340291936254,5.04827978624004,11.660188117121805,1.0,8
71,roughness,none,roughness,roughness,1.0,dual,target_only,interval_coverage_95,0.609375,0.28125,-0.328125,-0.1279296875,-0.1923828125,-0.076171875,0.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,geometry,pairwise_accuracy,0.9485728346456692,0.9515255905511812,0.002952755905512028,0.08046259842519692,0.023683562992126053,0.1509304256889764,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,geometry,ndcg_at_top,0.9697936380018396,0.9845620138929692,0.01476837589112956,0.056785629913423216,0.02006513961660902,0.11553796350246867,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,geometry,normalized_top1_regret,0.0,0.0047810185910732,-0.0047810185910732,0.044060743701687374,0.005730745129788816,0.11324199095699441,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,geometry,standardized_rmse,0.1801879703212423,0.1390520676242851,0.041135902696957216,0.17275216812118616,0.04725112480668137,0.3058936754083704,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,geometry,spearman,0.9847898736495148,0.9830388207288042,-0.0017510529207105385,0.16027999679545873,0.033653405969602604,0.3221656619094487,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,geometry,precision_at_top,0.7692307692307693,0.8461538461538461,0.07692307692307687,0.125,0.028846153846153834,0.2596153846153846,0.625,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,geometry,mean_negative_log_likelihood,-3.486782172133169,-3.769232326340232,-0.282450154207063,4.287379044568071,1.6705202396761756,7.2680350605422905,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,geometry,interval_coverage_95,1.0,0.7265625,-0.2734375,-0.1435546875,-0.2783447265625,-0.01171875,0.25,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,geometry,pairwise_accuracy,0.9485728346456692,0.9926181102362204,0.04404527559055116,0.1668460875984252,0.09611835629921262,0.24209907111220463,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,geometry,ndcg_at_top,0.9697936380018396,0.9985905658488236,0.028796927846983955,0.09983074028801185,0.053273633133385304,0.16431093146687814,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,geometry,normalized_top1_regret,0.0,0.0,0.0,0.04726192141980565,0.008039700815852268,0.11578757079537022,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,geometry,standardized_rmse,0.1801879703212423,0.023510617161472,0.15667735315977033,0.505499043421892,0.3202175136276189,0.6873490162735811,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,geometry,spearman,0.9847898736495148,0.9993247573704448,0.014534883720930036,0.23182209645669286,0.08980859303470053,0.3996752361918604,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,geometry,precision_at_top,0.7692307692307693,1.0,0.23076923076923073,0.45192307692307704,0.33653846153846156,0.605769230769231,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,geometry,mean_negative_log_likelihood,-3.486782172133169,-5.46847138683289,-1.9816892146997214,-3.6471713206770433,-4.581952423531401,-2.754369714636532,0.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,geometry,interval_coverage_95,1.0,1.0,0.0,0.3251953125,0.1630859375,0.4814453125,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,geometry,pairwise_accuracy,0.9485728346456692,0.9747785433070866,0.02620570866141736,0.13405819389763776,0.06772883858267716,0.2066329355314961,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,geometry,ndcg_at_top,0.9697936380018396,0.9956825489191063,0.02588891091726675,0.07479760605383873,0.03681332034886849,0.13432945506749966,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,geometry,normalized_top1_regret,0.0,0.0,0.0,0.046991930572573115,0.007917936850306123,0.11584382455365022,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,geometry,standardized_rmse,0.1801879703212423,0.0678545966520977,0.11233337366914461,0.38054058791016476,0.22079087015722815,0.5459055983737744,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,geometry,spearman,0.9847898736495148,0.9944778886650796,0.009688015015564821,0.2152693531404504,0.07641244806926384,0.3848935384144386,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,geometry,precision_at_top,0.7692307692307693,0.9230769230769232,0.15384615384615397,0.24038461538461545,0.11538461538461542,0.38461538461538464,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,geometry,mean_negative_log_likelihood,-3.486782172133169,-4.436472261173687,-0.9496900890405184,3.7318989722197116,1.0326579324915082,6.765772592501964,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,geometry,interval_coverage_95,1.0,0.703125,-0.296875,-0.1650390625,-0.2919921875,-0.03515625,0.25,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,geometry,target_only,pairwise_accuracy,0.9393454724409448,0.9485728346456692,0.00922736220472442,0.007089689960629933,-0.01467342827263779,0.035448449803149595,0.375,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,geometry,target_only,ndcg_at_top,0.9720372364159916,0.9697936380018396,-0.002243598414152004,0.027098551542089663,-0.00531641836881833,0.06946693037428468,0.5,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,geometry,target_only,normalized_top1_regret,0.0,0.0,0.0,0.03434949976539416,0.0003499122206001079,0.08664659051380084,0.5,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,geometry,target_only,standardized_rmse,0.1981155090207173,0.1801879703212423,0.017927538699475,0.01131226084981645,-0.04380590358961062,0.07570931825734728,0.375,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,geometry,target_only,spearman,0.9790388665079656,0.9847898736495148,0.0057510071415491915,0.025154218549716195,-0.027234058837667066,0.10416238083112064,0.375,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,geometry,target_only,precision_at_top,0.7692307692307693,0.7692307692307693,0.0,0.03846153846153846,-0.019230769230769246,0.10576923076923077,0.25,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,geometry,target_only,mean_negative_log_likelihood,-3.0431795112005733,-3.486782172133169,-0.4436026609325956,1.3718462357647196,0.304956210172482,2.5465851359991145,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,geometry,target_only,interval_coverage_95,1.0,1.0,0.0,-0.388671875,-0.582080078125,-0.1932861328125004,0.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,target_only,pairwise_accuracy,0.9393454724409448,0.9515255905511812,0.012180118110236449,0.08755228838582685,0.02197650098425208,0.16142039862204727,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,target_only,ndcg_at_top,0.9720372364159916,0.9845620138929692,0.012524777476977556,0.08388418145551288,0.02574971758321243,0.17995295192724903,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,target_only,normalized_top1_regret,0.0,0.0047810185910732,-0.0047810185910732,0.07841024346708154,0.010830015608575981,0.19813767709400484,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,target_only,standardized_rmse,0.1981155090207173,0.1390520676242851,0.059063441396432215,0.1840644289710026,0.030888001543689293,0.34221510148065903,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,target_only,spearman,0.9790388665079656,0.9830388207288042,0.003999954220838653,0.1854342153451749,0.030135563541475965,0.3660666437293993,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,target_only,precision_at_top,0.7692307692307693,0.8461538461538461,0.07692307692307687,0.16346153846153844,0.06730769230769229,0.2980769230769231,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,target_only,mean_negative_log_likelihood,-3.0431795112005733,-3.769232326340232,-0.7260528151396586,5.659225280332791,2.5441290987229146,8.930888831068138,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,rank,target_only,interval_coverage_95,1.0,0.7265625,-0.2734375,-0.5322265625,-0.658203125,-0.39548339843750013,0.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,target_only,pairwise_accuracy,0.9393454724409448,0.9926181102362204,0.05327263779527558,0.17393577755905515,0.09805879367618119,0.25396968811515747,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,target_only,ndcg_at_top,0.9720372364159916,0.9985905658488236,0.02655332943283195,0.12692929183010151,0.05986292157131441,0.22725544226297031,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,target_only,normalized_top1_regret,0.0,0.0,0.0,0.08161142118519982,0.014566775900529438,0.20028615136293024,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,target_only,standardized_rmse,0.1981155090207173,0.023510617161472,0.17460489185924533,0.5168113042717084,0.31756068560984463,0.7092615937168585,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,target_only,spearman,0.9790388665079656,0.9993247573704448,0.020285890862479228,0.25697631500640905,0.08834149609160413,0.4446871495032961,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,target_only,precision_at_top,0.7692307692307693,1.0,0.23076923076923073,0.49038461538461553,0.3653846153846154,0.6442307692307694,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,target_only,mean_negative_log_likelihood,-3.0431795112005733,-5.46847138683289,-2.425291875632317,-2.275325084912324,-2.449906373351567,-2.006516707845517,0.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,value,target_only,interval_coverage_95,1.0,1.0,0.0,-0.0634765625,-0.1494140625,0.0,0.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,target_only,pairwise_accuracy,0.9393454724409448,0.9747785433070866,0.03543307086614178,0.1411478838582677,0.06824364849901574,0.2187865249753934,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,target_only,ndcg_at_top,0.9720372364159916,0.9956825489191063,0.023645312503114746,0.10189615759592839,0.04384300526019962,0.19654470225258974,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,target_only,normalized_top1_regret,0.0,0.0,0.0,0.08134143033796727,0.014262362116789985,0.20089151704101427,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,target_only,standardized_rmse,0.1981155090207173,0.0678545966520977,0.1302609123686196,0.3918528487599813,0.21466213997694716,0.5724306863660427,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,target_only,spearman,0.9790388665079656,0.9944778886650796,0.015439022157114013,0.2404235716901666,0.07450129326130753,0.4252218322250958,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,target_only,precision_at_top,0.7692307692307693,0.9230769230769232,0.15384615384615397,0.2788461538461539,0.1538461538461539,0.41346153846153855,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,target_only,mean_negative_log_likelihood,-3.0431795112005733,-4.436472261173687,-1.393292749973114,5.103745207984431,1.8338019407089257,8.508959951934628,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.35,dual,target_only,interval_coverage_95,1.0,0.703125,-0.296875,-0.5537109375,-0.6797119140625,-0.40915527343750013,0.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,rank,geometry,pairwise_accuracy,0.7116141732283464,0.935777559055118,0.22416338582677153,0.1654927411417323,0.1394546628937008,0.19022437869094483,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,rank,geometry,ndcg_at_top,0.8626622006008628,0.9869647331463433,0.1243025325454804,0.05595407547486192,0.03402800052045051,0.08117596034929445,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,rank,geometry,normalized_top1_regret,0.200130133246749,0.0,0.200130133246749,0.062232425620478864,0.01761609341282111,0.11514763247926119,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,rank,geometry,standardized_rmse,0.6791588741607277,0.2946116672372696,0.3845472069234581,0.40922252045153007,0.36184370225347434,0.4730185910227851,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,rank,geometry,spearman,0.6323761673686137,0.968057590184948,0.3356814228163343,0.28246958546969425,0.23564578302394254,0.3260272414621863,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,rank,geometry,precision_at_top,0.4615384615384615,0.8461538461538461,0.38461538461538464,0.20192307692307698,0.11538461538461539,0.3076923076923077,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,rank,geometry,mean_negative_log_likelihood,-1.155595130264119,-0.9873328972561912,0.16826223300792775,0.3699735280015001,-0.5447846202444222,1.251013404530218,0.75,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,rank,geometry,interval_coverage_95,0.703125,0.5390625,-0.1640625,-0.0947265625,-0.240234375,0.03518066406249987,0.5,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,geometry,pairwise_accuracy,0.7116141732283464,0.9778543307086616,0.26624015748031515,0.2505228838582677,0.23354223056102355,0.26599447896161416,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,geometry,ndcg_at_top,0.8626622006008628,0.9977026540266672,0.1350404534258044,0.08160577465392181,0.06496453864763954,0.1001297719227651,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,geometry,normalized_top1_regret,0.200130133246749,0.0072564429460533,0.1928736903006957,0.06555556569943541,0.02311167255533861,0.11571134837272574,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,geometry,standardized_rmse,0.6791588741607277,0.0631773120554874,0.6159815621052404,0.7039155511248305,0.6494522108964222,0.7658612516452988,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,geometry,spearman,0.6323761673686137,0.9949757370444974,0.3625995696758837,0.36959805896355974,0.3434831575604284,0.39556439268220095,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,geometry,precision_at_top,0.4615384615384615,1.0,0.5384615384615385,0.44230769230769235,0.3653846153846154,0.5192307692307693,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,geometry,mean_negative_log_likelihood,-1.155595130264119,-4.299681157880661,-3.144086027616542,-3.7204333818832027,-4.541471620898255,-3.038288377465602,0.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,geometry,interval_coverage_95,0.703125,0.953125,0.25,0.3046875,0.17578125,0.4375,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,dual,geometry,pairwise_accuracy,0.7116141732283464,0.9638287401574804,0.252214566929134,0.22167199803149612,0.20099963090551184,0.24057271161417332,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,dual,geometry,ndcg_at_top,0.8626622006008628,0.9973629654661732,0.13470076486531035,0.07404900154276328,0.05626573415832513,0.09498130586494076,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,dual,geometry,normalized_top1_regret,0.200130133246749,0.0,0.200130133246749,0.06389007449713358,0.019099576722993342,0.11557075305651365,0.875,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,dual,geometry,standardized_rmse,0.6791588741607277,0.137124218624479,0.5420346555362487,0.6071889605717244,0.5597618177259852,0.6585477355964927,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,dual,geometry,spearman,0.6323761673686137,0.9882290331441128,0.3558528657754991,0.3506483473722761,0.3197328750171672,0.38027493962873093,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,dual,geometry,precision_at_top,0.4615384615384615,0.9230769230769232,0.46153846153846173,0.34615384615384626,0.29807692307692313,0.3942307692307694,1.0,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,dual,geometry,mean_negative_log_likelihood,-1.155595130264119,-1.8603643202751976,-0.7047691900110786,-0.4072714771821089,-1.3459779130726952,0.5107731844484895,0.25,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,dual,geometry,interval_coverage_95,0.703125,0.5390625,-0.1640625,-0.09765625,-0.2412109375,0.0341796875,0.375,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,geometry,target_only,pairwise_accuracy,0.688361220472441,0.7116141732283464,0.023252952755905443,0.003306471456692897,-0.011611097440944892,0.01794914185531492,0.375,8
71,scale_0.7,none,scale_0.7,scale_0.7,0.7,geometry,target_only,ndcg_at_top,0.8660309485367822,0.8626622006008628,-0.0033687479359193473,0.017826989066582477,-0.00662359163540333,0.047744755847380346,0.5,8
