seed,relation,control,relation_or_control,condition,shell,method,n_rows,pairwise_accuracy,ndcg_at_top,normalized_top1_regret,standardized_rmse,spearman,precision_at_top,mean_negative_log_likelihood,interval_coverage_95
53,scale_0.7,none,scale_0.7,scale_0.7,0.7,value,1,0.9761318897637796,0.9995045744824363,0.0,0.081784726108777,0.9948956235121772,1.0,-4.472837390133774,0.8828125
53,scale_0.7,none,scale_0.7,scale_0.7,1.0,dual,1,0.9013287401574804,0.9973217272542024,0.0029304966539432,0.1094066687979549,0.9329163614722578,1.0,-2.066335547155967,0.5546875
53,scale_0.7,none,scale_0.7,scale_0.7,1.0,geometry,1,0.7588582677165354,0.903672565793696,0.1000464600543056,0.8889129074763138,0.7119403497527924,0.3846153846153846,0.841570068999047,0.5390625
53,scale_0.7,none,scale_0.7,scale_0.7,1.0,rank,1,0.8396899606299213,0.9936197868698918,0.0029304966539432,0.2272454657146889,0.8410547518769456,0.9230769230769232,-1.3163763600470304,0.546875
53,scale_0.7,none,scale_0.7,scale_0.7,1.0,target_only,1,0.7769438976377953,0.894516120125961,0.2775158775513555,0.7619913329345764,0.7300231184764695,0.3846153846153846,-1.5775188932325053,0.9921875
53,scale_0.7,none,scale_0.7,scale_0.7,1.0,value,1,0.9499261811023622,0.9993440438385592,0.0,0.0709286190580074,0.9792963742904228,1.0,-3.9499630959411576,0.890625
53,scale_1.5,none,scale_1.5,scale_1.5,0.35,dual,1,0.7871555118110236,0.9772077863236066,0.0,0.8368752996129252,0.749284700604285,0.7692307692307693,-1.7476411438023525,0.9140625
53,scale_1.5,none,scale_1.5,scale_1.5,0.35,geometry,1,0.6344734251968503,0.8979885573171501,0.0690199075471601,1.2363159820397145,0.4295000915583226,0.4615384615384615,-1.3594077545549852,0.890625
53,scale_1.5,none,scale_1.5,scale_1.5,0.35,rank,1,0.8398129921259843,0.9676016285788196,0.0,1.348969741662919,0.859498031496063,0.6923076923076923,-0.9697692459462264,0.7421875
53,scale_1.5,none,scale_1.5,scale_1.5,0.35,target_only,1,0.6708907480314961,0.8915315312391624,0.230540576754522,1.2393632035497903,0.5423113898553378,0.4615384615384615,-1.4207759281531502,1.0
53,scale_1.5,none,scale_1.5,scale_1.5,0.35,value,1,0.7871555118110236,0.9772077863236066,0.0,0.8368752996369054,0.749284700604285,0.7692307692307693,-1.7476411438777444,0.9140625
53,scale_1.5,none,scale_1.5,scale_1.5,0.7,dual,1,0.827632874015748,0.8275097997207301,0.0535966336635499,0.7384633192480022,0.8502449185130928,0.3076923076923077,0.7312706156854338,0.609375
53,scale_1.5,none,scale_1.5,scale_1.5,0.7,geometry,1,0.8826279527559056,0.9040085392266248,0.0637647942827044,0.4467509938149034,0.9251052920710492,0.3846153846153846,-1.1038420975456074,0.96875
53,scale_1.5,none,scale_1.5,scale_1.5,0.7,rank,1,0.8001968503937008,0.9011724206901728,0.0004464789975062,0.9444410073365131,0.7874473539644752,0.5384615384615384,0.3946318877182537,0.5546875
53,scale_1.5,none,scale_1.5,scale_1.5,0.7,target_only,1,0.8219734251968503,0.821113130861272,0.254797844197386,0.7610940849423623,0.8339532594762863,0.3076923076923077,-0.4495274555897764,1.0
53,scale_1.5,none,scale_1.5,scale_1.5,0.7,value,1,0.827632874015748,0.8275097997207301,0.0535966336635499,0.7384633192176365,0.8502449185130928,0.3076923076923077,0.7312706157613242,0.609375
53,scale_1.5,none,scale_1.5,scale_1.5,1.0,dual,1,0.7641486220472441,0.9139376348012362,0.128163792758724,0.8484494895209358,0.6915457333821644,0.4615384615384615,2.2372445514730304,0.71875
53,scale_1.5,none,scale_1.5,scale_1.5,1.0,geometry,1,0.8558070866141733,0.8277193309350964,0.1598061943395296,0.4506211433335353,0.8940326863211865,0.2307692307692307,-0.4258026507239579,0.984375
53,scale_1.5,none,scale_1.5,scale_1.5,1.0,rank,1,0.6980807086614174,0.8342906468002742,0.128163792758724,1.1203319681400488,0.5238337758652262,0.3076923076923077,2.230135483006332,0.5390625
53,scale_1.5,none,scale_1.5,scale_1.5,1.0,target_only,1,0.8219734251968503,0.8187824930053371,0.1595596791863154,0.8244753423419992,0.8335298022340231,0.3076923076923077,0.2849224813521233,0.875
53,scale_1.5,none,scale_1.5,scale_1.5,1.0,value,1,0.7641486220472441,0.9139376348012362,0.128163792758724,0.8484494894761,0.6915457333821644,0.4615384615384615,2.2372445514215955,0.71875
71,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,dual,1,0.7020177165354331,0.987284740004926,0.004265878692998,3.290893648686923,0.5617503662332906,0.8461538461538461,17.284936426070118,0.3203125
71,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,geometry,1,0.9048966535433072,0.9683532686292204,0.0,0.4382123756837128,0.9526300128181652,0.7692307692307693,-2.3655592048339056,0.8828125
71,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,rank,1,0.7149360236220472,0.9871623726117568,0.004265878692998,2.987996363561296,0.595306491485076,0.8461538461538461,9.826630452159284,0.3046875
71,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,target_only,1,0.9085875984251968,0.953965995386866,0.0,0.4964978839168781,0.95445545687603,0.5384615384615384,-2.1338692656424154,1.0
71,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.35,value,1,0.6924212598425197,0.939159681336951,0.004265878692998,3.398043859444165,0.527461774400293,0.7692307692307693,22.42355900540505,0.5078125
71,identity,identity_label_permutation,identity_label_permutation,identity_label_permutation,0.7,dual,1,0.6610482283464567,0.5878716132678566,0.9368162277887668,3.2229354905469627,0.4831361014466215,0.2307692307692307,10.857162572563036,0.2734375
