problem,dim,seed,method,step,best_y,selected_y,known_optimum_y,normalized_regret,raw_pool_hash,proposal_hash
Ackley,2,8888,Local-Rank+Reliability,9,0.47434403138160564,12.103727188883392,4.440892098500626e-16,0.07292908571146614,376ea923d37acb4cac96d2d5c393b1f02b087734b8c2fc927ebe535bb21f621d,cd1407ae102c451b57a531f50879309e4370d76a6ecfc241be034b3ea2f9d783
Ackley,2,8888,Local-Rank+Reliability,10,0.47434403138160564,1.8713284129097016,4.440892098500626e-16,0.07292908571146614,384bc00ba153d5f61c26b0b47ee2449124af2a9d71bcc7a4d34e3871a91d7b1f,cc7523bf4227a8e150a00f1c707483b3707fa910187993101d46b3c8116557c1
Ackley,2,8888,Local-Rank+Reliability,11,0.47434403138160564,3.088292733588155,4.440892098500626e-16,0.07292908571146614,0f61c153f9fab2e01291d91c4e9abffbb3a0917e24eaea91866f2c34a0b4c3c4,0e2829e34552584b47ea42ea4719de89ec86d59bc2afc26e05026bce8ab6b0cb
Ackley,2,8888,Local-Rank+Reliability,12,0.47434403138160564,10.063947756045689,4.440892098500626e-16,0.07292908571146614,fdc7bc5d7940829c8a9e8ec7603238eb1e55ee9b56a07997ff0fd48891ff33a4,c849e0ff39e1a54791bed1dc505f40db22d577ff2f5da08e5c5e7986bc22b99c
Ackley,2,8888,Local-Rank+Reliability,13,0.47434403138160564,10.52002810420966,4.440892098500626e-16,0.07292908571146614,e77a967fa593c23173db49a62de914e7b2aa055dfa1b6101dab60b0e32795b27,979a84be769a194a39fda27fa7d5408fe19230baa3c180b36992e993380ae948
Ackley,2,8888,Local-Rank+Reliability,14,0.47434403138160564,0.8922712167030658,4.440892098500626e-16,0.07292908571146614,181c1c12a189aa2bf1d18c29a711a0fe2b5a3d8b607f625a32d5e553ef041e50,1c6d515059c8611454d2819c21c5f640ed03083ec79663de6bab9a000f32cede
Ackley,2,8888,Local-Rank+Reliability,15,0.47434403138160564,11.157920698170425,4.440892098500626e-16,0.07292908571146614,2d8f504b38b1cfeaef890e78932c5f177c800f2b564cdf1fca680a933f27271a,902ca5fa6ed34368aa8d6ce00327d3def58ff4e12382c2a31843d2295557a6a8
Ackley,2,8888,Local-Rank+Reliability,16,0.47434403138160564,12.15993229409276,4.440892098500626e-16,0.07292908571146614,3721b3a2b46cea5637d244975c9134ecc7f78bbf0f20d43d50867f0e7e265c41,d7562b30d9f51274be0215a79864e582615c6dc2798093072f6c6c57ca3cb6f5
Ackley,2,8888,Local-Rank+Reliability,17,0.47434403138160564,0.5595896981642636,4.440892098500626e-16,0.07292908571146614,a998fe47bfa0e1dc058a0806b2e36d12dcb30ff712f2427e2dfab31524296c06,b1609bcad4c96f15f8ac1bc037b098988879b45bf73a26e823599b0ca56f4256
Ackley,2,8888,Local-Rank+Reliability,18,0.47434403138160564,5.001277511502227,4.440892098500626e-16,0.07292908571146614,ce6559a649eeb54841d03af2b8f002e8b4a1b118ff6f0bd26e024675dd185b93,ea508db109efb43dae146740297b4e33304ed8deff397f7059d9244e47bbfb37
Ackley,2,8888,Local-Rank+Reliability,19,0.47434403138160564,7.614808449963087,4.440892098500626e-16,0.07292908571146614,6afd8d097783d8750cab4aeb12b191b7934fb7dc4eabb1fd1204fe54f5ad14aa,1fc4f850c28b1b1f3ff8e451c071536c24c8a24d6af20048f5f923c14f2c754e
Ackley,2,8888,Local-Rank+Reliability,20,0.47434403138160564,9.310636738651064,4.440892098500626e-16,0.07292908571146614,d08db40077bdfd5a01c06dd45eb2ba7348f080dce46689010cd01996c1710446,7ded6925fc10bf45b4f1cf536594369673a29dae91aa11bfbd243b12b32e6199
GMM,5,42,Target-Only,0,-0.0011763333128723245,,-1.0000051084774053,1.0,,
GMM,5,42,Target-Only,1,-0.0011763333128723245,-1.2533468766517199e-05,-1.0000051084774053,1.0,9b9f49495ebc70883cb281d0a81bc1e34e59c547a14c8d67ec2748f2aa2d0ccc,5f2720fc1a091f607c8484bcdb8352358d2c801c029a0d3b322901248359d352
GMM,5,42,Target-Only,2,-0.0011763333128723245,-2.6563799623942174e-05,-1.0000051084774053,1.0,b5d6111f4b936cd41e8910aab38a9c404098cc7e3a1a7a1341d1bd7b29cc35a2,34a7adf973aac605793f2bfaf153e127521238acdf7a7ba1824f4b63fd101df1
GMM,5,42,Target-Only,3,-0.0011763333128723245,-1.2367617087634583e-06,-1.0000051084774053,1.0,7cc1f962547e54b4e6a0cf293b7ea03a96a77f306fd753ceaee180c9ba007aeb,b47213d9e309f4b09b354714db1136a63ba7afc15930da4b1b6ab3b44764d328
GMM,5,42,Target-Only,4,-0.0011763333128723245,-7.25286413797821e-05,-1.0000051084774053,1.0,cb73a471f03adf841e5ac1dd186ec3836778adec61f76f500f744a3d825e873b,201825e389d1bcbc4ceaa67ada9fcb21d8bc2d5fd3502869a04c6e6314de6c7f
GMM,5,42,Target-Only,5,-0.0011763333128723245,-9.971679366644348e-14,-1.0000051084774053,1.0,5823ea8ec774fcaf4308f43ad4919eb6f333b41f78c1cd71baf18c2bd28f743f,91c8d2507e7c3f90f3c752c53d27ae6f3566d49e14b631b187de199ab6ec7d67
GMM,5,42,Target-Only,6,-0.0011763333128723245,-1.3297084847655636e-10,-1.0000051084774053,1.0,81aca1fd4dc8bfc8bf1df2c2ea79222e742a1cc5c80c214bd278296208a31df2,1f7cb64ee845727358bb6d3c5b6c16c43b39ba9fd3851ffa9e9b11afb71772e1
GMM,5,42,Target-Only,7,-0.0011763333128723245,-9.381432488552462e-11,-1.0000051084774053,1.0,1390917bea0b4c636529999f2e5003b1d4073068b3a88d5ee554b712e79d0ad6,45b8965566e8f35754b7ed62f04635311499b6ba2a9b47cab9d2afd14280700d
GMM,5,42,Target-Only,8,-0.0011763333128723245,-8.491209951991377e-10,-1.0000051084774053,1.0,30c601b89a60db091dd6aa8fdf8e39433b57ca6a802a51cdbebae144805a5c5e,1354c95c5035567b25f5a68f87bb665dafa21403e5634b03e5bb91a1c285b460
GMM,5,42,Target-Only,9,-0.0011763333128723245,-4.884863186955459e-07,-1.0000051084774053,1.0,e2a994d03557f0b157b5d4f16b6a5511e9c365681153cf50ba752cb82618f89e,88c29d15648471a2466389d2412fc54c3b9f6283858f3265b47133fa03fd18a8
GMM,5,42,Target-Only,10,-0.0011763333128723245,-4.571375314628279e-09,-1.0000051084774053,1.0,a8e1a6761970b6630450f048318bc147d47082a221118e0a2b725889c3dfadf6,a7401b06bf317e7ef8ac25717f38722b56ecaf55640df007421966d5ae1495f9
GMM,5,42,Target-Only,11,-0.0011763333128723245,-6.799797165314812e-10,-1.0000051084774053,1.0,6f33954bd6b3a5fcbb717b5ffdc1f206fa0b8beebe060f0ef1726ec1f97b1c71,d6d4d6cb0956daffed28d711ac5a051e457f50625774923d16683bcf326ce2ee
GMM,5,42,Target-Only,12,-0.0011763333128723245,-1.9417699576286517e-17,-1.0000051084774053,1.0,8ca0f78f49aef9b0eff0504751c8edbbac808c41b7bcc97fc4c3a0567917be72,6e9f0b1623ca079db4f052a181138f7f9dbebc91741306ac51af5b916b36ff05
GMM,5,42,Target-Only,13,-0.0011763333128723245,-0.00031584975920816546,-1.0000051084774053,1.0,4fcd07e088d3e2c3f5eed00f3a809f35411c5626394128f0fd80a2e0b08ac41a,c7a53ecdab96b65b2a00d4a8fde3e1a3daf3cd3ecaff72e3b5c9f50d1f4358d7
GMM,5,42,Target-Only,14,-0.0011763333128723245,-7.194470559558131e-10,-1.0000051084774053,1.0,64e6d96d523f9e94a8c3d5e91f4c1493650d97e79bcb14f7b84b75c7ff5f0c4d,1fba04be4276077bb296eb58665f635f1d82ef1e9c04ed1ff0a7b7762fc74df9
GMM,5,42,Target-Only,15,-0.0011763333128723245,-7.355355814186215e-08,-1.0000051084774053,1.0,8a8668cfe293a419d903774ae9113e84f35c00e9822a8e2f9398583653335b67,90e5b9c290a9c035fa66cf3698b5babd943b45ddc43294d19383dcfc7b742b67
GMM,5,42,Target-Only,16,-0.0011763333128723245,-1.5222828774249589e-09,-1.0000051084774053,1.0,c9068783609087f29fcfefe2e3c75bf2d7383f42a8eb578334d116d9dc523dd2,314a46990cfa129d04a175e77a986cc1edced98fd5ead863daa958543c55aae7
GMM,5,42,Target-Only,17,-0.0011763333128723245,-3.896228562516743e-11,-1.0000051084774053,1.0,d07d135f21c1a34381169bf6451d33dcb847f8b4a65242b149de267049eb758d,ad894eb8c499e7147fe0d6b3a0e00623538cdb68a6302660db29a12e352c844e
GMM,5,42,Target-Only,18,-0.0011763333128723245,-6.151791175836856e-08,-1.0000051084774053,1.0,f1f963b78fa605081159684a4a5873293e9f30a8a314b6b7c7a326022733d888,9c3147cabaa5a379b05fb60dea96256290fc676395c04380839d5c48d55ff3b7
GMM,5,42,Target-Only,19,-0.0011763333128723245,-4.4360336189820733e-07,-1.0000051084774053,1.0,9277bc05863f33a64ec0f4086224a9201a269bf25fe597beae77ffe04247674e,98e64828f5203ff6efa3d1cc7dec70c7d16d488973da74dcb7b187f5c23f6bfd
GMM,5,42,Target-Only,20,-0.0011763333128723245,-8.373853506054838e-17,-1.0000051084774053,1.0,f8af4ecfc3ac92a3ce51658412cb4a28ed74a1a2f6c6a7eade79c4493f1bca0b,e401cc3097b5e9f0e5251ee70a4e4d3909a60cfcdd9c27739e8292ec29158718
GMM,5,42,Geometry-Only,0,-0.0011763333128723245,,-1.0000051084774053,1.0,,
GMM,5,42,Geometry-Only,1,-0.04984674416334424,-0.04984674416334424,-1.0000051084774053,0.9512725183128063,9b9f49495ebc70883cb281d0a81bc1e34e59c547a14c8d67ec2748f2aa2d0ccc,5f2720fc1a091f607c8484bcdb8352358d2c801c029a0d3b322901248359d352
GMM,5,42,Geometry-Only,2,-0.04984674416334424,-8.962847205116531e-06,-1.0000051084774053,0.9512725183128063,b5d6111f4b936cd41e8910aab38a9c404098cc7e3a1a7a1341d1bd7b29cc35a2,ec6c0fb1920653d196cb783585c208feb99d243f19c634fc727212e8c1fc65fd
GMM,5,42,Geometry-Only,3,-0.04984674416334424,-0.0006955002410550596,-1.0000051084774053,0.9512725183128063,7cc1f962547e54b4e6a0cf293b7ea03a96a77f306fd753ceaee180c9ba007aeb,26c4489a2048ec6173a14186e190f920f8c3e0a9aa8b26e3a304a3ce0e4daad5
GMM,5,42,Geometry-Only,4,-0.04984674416334424,-0.04903274935794712,-1.0000051084774053,0.9512725183128063,cb73a471f03adf841e5ac1dd186ec3836778adec61f76f500f744a3d825e873b,3e601e9fe70b444f2a4cd4834af2ce63fe4094369d8d034e1492b1bace4dd8c6
GMM,5,42,Geometry-Only,5,-0.05067907618922051,-0.05067907618922051,-1.0000051084774053,0.9504392102958851,5823ea8ec774fcaf4308f43ad4919eb6f333b41f78c1cd71baf18c2bd28f743f,ff0823633db28d2592f30dcaaeb3da37d8a9f9e92818f9b3148c39c92c860c1e
GMM,5,42,Geometry-Only,6,-0.05067907618922051,-2.016509991703012e-05,-1.0000051084774053,0.9504392102958851,81aca1fd4dc8bfc8bf1df2c2ea79222e742a1cc5c80c214bd278296208a31df2,c52056527da02194fd58ac3fbc4760814e661483a4b2488306c55c0a25492f42
GMM,5,42,Geometry-Only,7,-0.05067907618922051,-0.0008590699216668632,-1.0000051084774053,0.9504392102958851,1390917bea0b4c636529999f2e5003b1d4073068b3a88d5ee554b712e79d0ad6,b3247931fca52fdeca9808a1647fd5aeb43996f1b8c8a00ad1c528d41bf7dfdc
GMM,5,42,Geometry-Only,8,-0.05067907618922051,-0.008191161378602348,-1.0000051084774053,0.9504392102958851,30c601b89a60db091dd6aa8fdf8e39433b57ca6a802a51cdbebae144805a5c5e,1a9c473bd0889320db8bcf1a77f15818412d7e87fadc3062f787ba63ad7d1476
GMM,5,42,Geometry-Only,9,-0.05067907618922051,-0.00018453784614746728,-1.0000051084774053,0.9504392102958851,e2a994d03557f0b157b5d4f16b6a5511e9c365681153cf50ba752cb82618f89e,3403be4b4f25689c43a92832e7c73b52557f9dd04755b63b17ee506c1721f1a9
GMM,5,42,Geometry-Only,10,-0.05067907618922051,-0.013389100440968752,-1.0000051084774053,0.9504392102958851,a8e1a6761970b6630450f048318bc147d47082a221118e0a2b725889c3dfadf6,00d360adb71aa24030f371188fbc6b9f0f44f401426b9b49e7a4aa9cd7f3fc35
GMM,5,42,Geometry-Only,11,-0.05067907618922051,-0.0010360448505879047,-1.0000051084774053,0.9504392102958851,6f33954bd6b3a5fcbb717b5ffdc1f206fa0b8beebe060f0ef1726ec1f97b1c71,e86236677edb8c5a35fefb87cf4cc5077eaff17913cfa87f3eedd78016027725
GMM,5,42,Geometry-Only,12,-0.05067907618922051,-0.001532064994645724,-1.0000051084774053,0.9504392102958851,8ca0f78f49aef9b0eff0504751c8edbbac808c41b7bcc97fc4c3a0567917be72,3b63ff376cef34f09e34e4a9fc61d00156ad6c78935857406fa9e2f1553ed5b7
GMM,5,42,Geometry-Only,13,-0.07233130592866871,-0.07233130592866871,-1.0000051084774053,0.9287615911905669,4fcd07e088d3e2c3f5eed00f3a809f35411c5626394128f0fd80a2e0b08ac41a,79ff1fe2d0f34e3098d18db5e9baacd3e3e2e593ffbf14abe0bf67a8634a738b
GMM,5,42,Geometry-Only,14,-0.07233130592866871,-0.015206314430215456,-1.0000051084774053,0.9287615911905669,64e6d96d523f9e94a8c3d5e91f4c1493650d97e79bcb14f7b84b75c7ff5f0c4d,8bb7b7b65af9d465977945c63c3455a8851220023f74fc89148633331045ae94
GMM,5,42,Geometry-Only,15,-0.07233130592866871,-0.0376498753714863,-1.0000051084774053,0.9287615911905669,8a8668cfe293a419d903774ae9113e84f35c00e9822a8e2f9398583653335b67,2c06c7a35155f7c3c4bc4709544e97ca37ea33723d29926bd613fb4cf8f7ad0c
GMM,5,42,Geometry-Only,16,-0.11225371647289663,-0.11225371647289663,-1.0000051084774053,0.8887923676991315,c9068783609087f29fcfefe2e3c75bf2d7383f42a8eb578334d116d9dc523dd2,6ba67d9a030807adb74b337e129a0f9a30a2f33f36bb62ea4afba2ff51c3076d
GMM,5,42,Geometry-Only,17,-0.11225371647289663,-0.0035344833200930386,-1.0000051084774053,0.8887923676991315,d07d135f21c1a34381169bf6451d33dcb847f8b4a65242b149de267049eb758d,fa5f894186bc6ec578746417ef36e9611c34716c4f65ba8543b042c43b5c6737
GMM,5,42,Geometry-Only,18,-0.28024262848195663,-0.28024262848195663,-1.0000051084774053,0.7206064721922786,f1f963b78fa605081159684a4a5873293e9f30a8a314b6b7c7a326022733d888,62e48f376b7052e014b80a6c6b2b9d7f7cb81b2d7679ec8161558a7c1c22e79d
GMM,5,42,Geometry-Only,19,-0.28024262848195663,-0.0021130990142175306,-1.0000051084774053,0.7206064721922786,9277bc05863f33a64ec0f4086224a9201a269bf25fe597beae77ffe04247674e,2b79118c7c3c9c8c039af3088c2f4ed7bf9370a354a31dedb2ed4fa4d652327d
GMM,5,42,Geometry-Only,20,-0.32690120373944864,-0.32690120373944864,-1.0000051084774053,0.6738931851728831,f8af4ecfc3ac92a3ce51658412cb4a28ed74a1a2f6c6a7eade79c4493f1bca0b,d8352efe4cfde8530ada5f5671e983efd7a2781b765f439ad325cd32df927862
GMM,5,42,Local-Rank-No-Reliability,0,-0.0011763333128723245,,-1.0000051084774053,1.0,,
GMM,5,42,Local-Rank-No-Reliability,1,-0.04984674416334424,-0.04984674416334424,-1.0000051084774053,0.9512725183128063,9b9f49495ebc70883cb281d0a81bc1e34e59c547a14c8d67ec2748f2aa2d0ccc,5f2720fc1a091f607c8484bcdb8352358d2c801c029a0d3b322901248359d352
GMM,5,42,Local-Rank-No-Reliability,2,-0.04984674416334424,-8.962847205116531e-06,-1.0000051084774053,0.9512725183128063,b5d6111f4b936cd41e8910aab38a9c404098cc7e3a1a7a1341d1bd7b29cc35a2,ec6c0fb1920653d196cb783585c208feb99d243f19c634fc727212e8c1fc65fd
GMM,5,42,Local-Rank-No-Reliability,3,-0.04984674416334424,-0.0006955002410550596,-1.0000051084774053,0.9512725183128063,7cc1f962547e54b4e6a0cf293b7ea03a96a77f306fd753ceaee180c9ba007aeb,26c4489a2048ec6173a14186e190f920f8c3e0a9aa8b26e3a304a3ce0e4daad5
GMM,5,42,Local-Rank-No-Reliability,4,-0.04984674416334424,-0.04903274935794712,-1.0000051084774053,0.9512725183128063,cb73a471f03adf841e5ac1dd186ec3836778adec61f76f500f744a3d825e873b,3e601e9fe70b444f2a4cd4834af2ce63fe4094369d8d034e1492b1bace4dd8c6
GMM,5,42,Local-Rank-No-Reliability,5,-0.05067907618922051,-0.05067907618922051,-1.0000051084774053,0.9504392102958851,5823ea8ec774fcaf4308f43ad4919eb6f333b41f78c1cd71baf18c2bd28f743f,ff0823633db28d2592f30dcaaeb3da37d8a9f9e92818f9b3148c39c92c860c1e
GMM,5,42,Local-Rank-No-Reliability,6,-0.05067907618922051,-2.016509991703012e-05,-1.0000051084774053,0.9504392102958851,81aca1fd4dc8bfc8bf1df2c2ea79222e742a1cc5c80c214bd278296208a31df2,c52056527da02194fd58ac3fbc4760814e661483a4b2488306c55c0a25492f42
GMM,5,42,Local-Rank-No-Reliability,7,-0.05067907618922051,-0.0008590699216668632,-1.0000051084774053,0.9504392102958851,1390917bea0b4c636529999f2e5003b1d4073068b3a88d5ee554b712e79d0ad6,b3247931fca52fdeca9808a1647fd5aeb43996f1b8c8a00ad1c528d41bf7dfdc
GMM,5,42,Local-Rank-No-Reliability,8,-0.05067907618922051,-0.011107260052102387,-1.0000051084774053,0.9504392102958851,30c601b89a60db091dd6aa8fdf8e39433b57ca6a802a51cdbebae144805a5c5e,1a9c473bd0889320db8bcf1a77f15818412d7e87fadc3062f787ba63ad7d1476
GMM,5,42,Local-Rank-No-Reliability,9,-0.05721817812888865,-0.05721817812888865,-1.0000051084774053,0.9438924406169769,e2a994d03557f0b157b5d4f16b6a5511e9c365681153cf50ba752cb82618f89e,27ce40c014367c2946019f9efcab3f1f03d87fcf3e8bea2fe6f0ab78e883a7df
GMM,5,42,Local-Rank-No-Reliability,10,-0.05721817812888865,-0.0057148646758003845,-1.0000051084774053,0.9438924406169769,a8e1a6761970b6630450f048318bc147d47082a221118e0a2b725889c3dfadf6,075b1752d8cd9151aa6937258558dc72b9a816588843b9c00db7c708809f1503
GMM,5,42,Local-Rank-No-Reliability,11,-0.05721817812888865,-0.0019307098482756755,-1.0000051084774053,0.9438924406169769,6f33954bd6b3a5fcbb717b5ffdc1f206fa0b8beebe060f0ef1726ec1f97b1c71,ed814d9e94260d4233e42bf72d33ec84037f50d682b00ff0debde3092812b4ff
GMM,5,42,Local-Rank-No-Reliability,12,-0.05721817812888865,-0.00041805985426752003,-1.0000051084774053,0.9438924406169769,8ca0f78f49aef9b0eff0504751c8edbbac808c41b7bcc97fc4c3a0567917be72,cdbd6137e02b6fbadb1370c8d3a556bca5fbcd52e90d70a1af2f132a1d4dcf84
GMM,5,42,Local-Rank-No-Reliability,13,-0.05721817812888865,-0.003984024213650364,-1.0000051084774053,0.9438924406169769,4fcd07e088d3e2c3f5eed00f3a809f35411c5626394128f0fd80a2e0b08ac41a,97791be531640ea89c97249fd7601dba79dd054e72f8d794e48b0e912ac6734b
GMM,5,42,Local-Rank-No-Reliability,14,-0.05721817812888865,-0.0037719239514965638,-1.0000051084774053,0.9438924406169769,64e6d96d523f9e94a8c3d5e91f4c1493650d97e79bcb14f7b84b75c7ff5f0c4d,9b95dac02c9434671c34c23b9f74faf97237e53264a90e21d4fe226be613f80e
GMM,5,42,Local-Rank-No-Reliability,15,-0.05721817812888865,-0.030097625676185805,-1.0000051084774053,0.9438924406169769,8a8668cfe293a419d903774ae9113e84f35c00e9822a8e2f9398583653335b67,f71f8888c2a0b2d21712220406c25aae640b8a2890a23d8b623fb1d819938160
GMM,5,42,Local-Rank-No-Reliability,16,-0.05721817812888865,-0.0042904378590651075,-1.0000051084774053,0.9438924406169769,c9068783609087f29fcfefe2e3c75bf2d7383f42a8eb578334d116d9dc523dd2,b289b07ef67bb3de4211b0e5374ccbb7040dab6ef6c7b2b6534f8c0794cf86c1
GMM,5,42,Local-Rank-No-Reliability,17,-0.05721817812888865,-0.019078985891155916,-1.0000051084774053,0.9438924406169769,d07d135f21c1a34381169bf6451d33dcb847f8b4a65242b149de267049eb758d,b57e865af94adcdc08d951ebcbf1471e037f8c3c556d6c62cae063e15e90d923
GMM,5,42,Local-Rank-No-Reliability,18,-0.17331068308425304,-0.17331068308425304,-1.0000051084774053,0.82766380579792,f1f963b78fa605081159684a4a5873293e9f30a8a314b6b7c7a326022733d888,d567402226e235ebe184c28d411815381eda732c69d665c4adf637ff751df173
GMM,5,42,Local-Rank-No-Reliability,19,-0.17331068308425304,-0.15236456244459565,-1.0000051084774053,0.82766380579792,9277bc05863f33a64ec0f4086224a9201a269bf25fe597beae77ffe04247674e,90c97702f41380ddfae21d60a154d3146d32be29c41e69654c230baadcc37533
GMM,5,42,Local-Rank-No-Reliability,20,-0.17331068308425304,-0.11356880093410736,-1.0000051084774053,0.82766380579792,f8af4ecfc3ac92a3ce51658412cb4a28ed74a1a2f6c6a7eade79c4493f1bca0b,5d1396cce8679bbec49ba4faab760b7da990610abc0910ea5b8e06c0bf3300b5
GMM,5,42,Local-Rank+Reliability,0,-0.0011763333128723245,,-1.0000051084774053,1.0,,
GMM,5,42,Local-Rank+Reliability,1,-0.04984674416334424,-0.04984674416334424,-1.0000051084774053,0.9512725183128063,9b9f49495ebc70883cb281d0a81bc1e34e59c547a14c8d67ec2748f2aa2d0ccc,5f2720fc1a091f607c8484bcdb8352358d2c801c029a0d3b322901248359d352
GMM,5,42,Local-Rank+Reliability,2,-0.04984674416334424,-8.962847205116531e-06,-1.0000051084774053,0.9512725183128063,b5d6111f4b936cd41e8910aab38a9c404098cc7e3a1a7a1341d1bd7b29cc35a2,ec6c0fb1920653d196cb783585c208feb99d243f19c634fc727212e8c1fc65fd
GMM,5,42,Local-Rank+Reliability,3,-0.04984674416334424,-0.0006955002410550596,-1.0000051084774053,0.9512725183128063,7cc1f962547e54b4e6a0cf293b7ea03a96a77f306fd753ceaee180c9ba007aeb,26c4489a2048ec6173a14186e190f920f8c3e0a9aa8b26e3a304a3ce0e4daad5
GMM,5,42,Local-Rank+Reliability,4,-0.04984674416334424,-0.04903274935794712,-1.0000051084774053,0.9512725183128063,cb73a471f03adf841e5ac1dd186ec3836778adec61f76f500f744a3d825e873b,3e601e9fe70b444f2a4cd4834af2ce63fe4094369d8d034e1492b1bace4dd8c6
GMM,5,42,Local-Rank+Reliability,5,-0.05067907618922051,-0.05067907618922051,-1.0000051084774053,0.9504392102958851,5823ea8ec774fcaf4308f43ad4919eb6f333b41f78c1cd71baf18c2bd28f743f,ff0823633db28d2592f30dcaaeb3da37d8a9f9e92818f9b3148c39c92c860c1e
GMM,5,42,Local-Rank+Reliability,6,-0.05067907618922051,-2.016509991703012e-05,-1.0000051084774053,0.9504392102958851,81aca1fd4dc8bfc8bf1df2c2ea79222e742a1cc5c80c214bd278296208a31df2,c52056527da02194fd58ac3fbc4760814e661483a4b2488306c55c0a25492f42
GMM,5,42,Local-Rank+Reliability,7,-0.05067907618922051,-0.0008590699216668632,-1.0000051084774053,0.9504392102958851,1390917bea0b4c636529999f2e5003b1d4073068b3a88d5ee554b712e79d0ad6,b3247931fca52fdeca9808a1647fd5aeb43996f1b8c8a00ad1c528d41bf7dfdc
GMM,5,42,Local-Rank+Reliability,8,-0.05067907618922051,-0.011107260052102387,-1.0000051084774053,0.9504392102958851,30c601b89a60db091dd6aa8fdf8e39433b57ca6a802a51cdbebae144805a5c5e,1a9c473bd0889320db8bcf1a77f15818412d7e87fadc3062f787ba63ad7d1476
GMM,5,42,Local-Rank+Reliability,9,-0.05721817812888865,-0.05721817812888865,-1.0000051084774053,0.9438924406169769,e2a994d03557f0b157b5d4f16b6a5511e9c365681153cf50ba752cb82618f89e,27ce40c014367c2946019f9efcab3f1f03d87fcf3e8bea2fe6f0ab78e883a7df
GMM,5,42,Local-Rank+Reliability,10,-0.05721817812888865,-0.0057148646758003845,-1.0000051084774053,0.9438924406169769,a8e1a6761970b6630450f048318bc147d47082a221118e0a2b725889c3dfadf6,075b1752d8cd9151aa6937258558dc72b9a816588843b9c00db7c708809f1503
GMM,5,42,Local-Rank+Reliability,11,-0.05721817812888865,-0.0019307098482756755,-1.0000051084774053,0.9438924406169769,6f33954bd6b3a5fcbb717b5ffdc1f206fa0b8beebe060f0ef1726ec1f97b1c71,ed814d9e94260d4233e42bf72d33ec84037f50d682b00ff0debde3092812b4ff
GMM,5,42,Local-Rank+Reliability,12,-0.05721817812888865,-0.00041805985426752003,-1.0000051084774053,0.9438924406169769,8ca0f78f49aef9b0eff0504751c8edbbac808c41b7bcc97fc4c3a0567917be72,cdbd6137e02b6fbadb1370c8d3a556bca5fbcd52e90d70a1af2f132a1d4dcf84
GMM,5,42,Local-Rank+Reliability,13,-0.05721817812888865,-0.003984024213650364,-1.0000051084774053,0.9438924406169769,4fcd07e088d3e2c3f5eed00f3a809f35411c5626394128f0fd80a2e0b08ac41a,97791be531640ea89c97249fd7601dba79dd054e72f8d794e48b0e912ac6734b
GMM,5,42,Local-Rank+Reliability,14,-0.05721817812888865,-0.0037719239514965638,-1.0000051084774053,0.9438924406169769,64e6d96d523f9e94a8c3d5e91f4c1493650d97e79bcb14f7b84b75c7ff5f0c4d,9b95dac02c9434671c34c23b9f74faf97237e53264a90e21d4fe226be613f80e
GMM,5,42,Local-Rank+Reliability,15,-0.05721817812888865,-0.030097625676185805,-1.0000051084774053,0.9438924406169769,8a8668cfe293a419d903774ae9113e84f35c00e9822a8e2f9398583653335b67,f71f8888c2a0b2d21712220406c25aae640b8a2890a23d8b623fb1d819938160
GMM,5,42,Local-Rank+Reliability,16,-0.05721817812888865,-0.0042904378590651075,-1.0000051084774053,0.9438924406169769,c9068783609087f29fcfefe2e3c75bf2d7383f42a8eb578334d116d9dc523dd2,b289b07ef67bb3de4211b0e5374ccbb7040dab6ef6c7b2b6534f8c0794cf86c1
GMM,5,42,Local-Rank+Reliability,17,-0.05721817812888865,-0.019078985891155916,-1.0000051084774053,0.9438924406169769,d07d135f21c1a34381169bf6451d33dcb847f8b4a65242b149de267049eb758d,b57e865af94adcdc08d951ebcbf1471e037f8c3c556d6c62cae063e15e90d923
GMM,5,42,Local-Rank+Reliability,18,-0.17331068308425304,-0.17331068308425304,-1.0000051084774053,0.82766380579792,f1f963b78fa605081159684a4a5873293e9f30a8a314b6b7c7a326022733d888,d567402226e235ebe184c28d411815381eda732c69d665c4adf637ff751df173
GMM,5,42,Local-Rank+Reliability,19,-0.17331068308425304,-0.15236456244459565,-1.0000051084774053,0.82766380579792,9277bc05863f33a64ec0f4086224a9201a269bf25fe597beae77ffe04247674e,90c97702f41380ddfae21d60a154d3146d32be29c41e69654c230baadcc37533
GMM,5,42,Local-Rank+Reliability,20,-0.17331068308425304,-0.11356880093410736,-1.0000051084774053,0.82766380579792,f8af4ecfc3ac92a3ce51658412cb4a28ed74a1a2f6c6a7eade79c4493f1bca0b,5d1396cce8679bbec49ba4faab760b7da990610abc0910ea5b8e06c0bf3300b5
GMM,5,101,Target-Only,0,-0.13573747028536348,,-1.0000051084774053,1.0,,
GMM,5,101,Target-Only,1,-0.13573747028536348,-7.325373250122613e-08,-1.0000051084774053,1.0,6a89a0462fb818516691b72509e6450ab178149fc83ab85429fadf63a3659219,72fa0304274d93ed581d581132ee5ecd03b75077b2604cb775eb1250fbb1a860
GMM,5,101,Target-Only,2,-0.13573747028536348,-2.2045692533524996e-05,-1.0000051084774053,1.0,fb19ac18274d841f31b67e5f47fed546c54777401a6081e9b39366a09bf99daa,502d121f336277b99fbfb1eb6ba8dfeb013a271d115584f843597a615ae765dc
