problem,dim,seed,method,initial_best_y,final_best_y,known_optimum_y,final_normalized_regret,auc_normalized_regret,total_improvement,trace_points
GMM,5,5678,Geometry-Only,-0.0006449063329358549,-0.330494109941679,-1.0000051084774053,0.6699396244707978,15.459176267356241,0.32984920360874315,21
GMM,5,5678,Local-Rank-No-Reliability,-0.0006449063329358549,-0.330494109941679,-1.0000051084774053,0.6699396244707978,15.459176267356241,0.32984920360874315,21
GMM,5,5678,Local-Rank+Reliability,-0.0006449063329358549,-0.330494109941679,-1.0000051084774053,0.6699396244707978,15.459176267356241,0.32984920360874315,21
GMM,5,8888,Target-Only,-0.024016917385832903,-0.024016917385832903,-1.0000051084774053,1.0,20.0,0.0,21
GMM,5,8888,Geometry-Only,-0.024016917385832903,-0.21332070925948637,-1.0000051084774053,0.8060388500582872,18.90940076761236,0.18930379187365348,21
GMM,5,8888,Local-Rank-No-Reliability,-0.024016917385832903,-0.21332070925948637,-1.0000051084774053,0.8060388500582872,18.90940076761236,0.18930379187365348,21
GMM,5,8888,Local-Rank+Reliability,-0.024016917385832903,-0.21332070925948637,-1.0000051084774053,0.8060388500582872,18.90940076761236,0.18930379187365348,21
Rastrigin,5,42,Target-Only,66.25077896196984,45.70038559627416,0.0,0.6898090303588386,17.23849651518413,20.550393365695683,21
Rastrigin,5,42,Geometry-Only,66.25077896196984,32.72894282909181,0.0,0.494015969953792,11.213710006342772,33.521836132878036,21
Rastrigin,5,42,Local-Rank-No-Reliability,66.25077896196984,30.18313909272982,0.0,0.4555891955633601,10.92550919841454,36.067639869240026,21
Rastrigin,5,42,Local-Rank+Reliability,66.25077896196984,30.18313909272982,0.0,0.4555891955633601,10.92550919841454,36.067639869240026,21
Rastrigin,5,101,Target-Only,56.41148467007489,24.19310693200931,0.0,0.42886846665184913,13.604581423444365,32.218377738065584,21
Rastrigin,5,101,Geometry-Only,56.41148467007489,42.26260996156064,0.0,0.7491845004387923,15.676652701396286,14.14887470851425,21
Rastrigin,5,101,Local-Rank-No-Reliability,56.41148467007489,34.36709691946947,0.0,0.6092216349288976,14.467544562926808,22.044387750605424,21
Rastrigin,5,101,Local-Rank+Reliability,56.41148467007489,34.36709691946947,0.0,0.6092216349288976,14.467544562926808,22.044387750605424,21
Rastrigin,5,2026,Target-Only,54.15455316601155,54.15455316601155,0.0,1.0,20.0,0.0,21
Rastrigin,5,2026,Geometry-Only,54.15455316601155,23.851784735423507,0.0,0.440439138373195,17.51927396405208,30.302768430588046,21
Rastrigin,5,2026,Local-Rank-No-Reliability,54.15455316601155,48.81223807741783,0.0,0.9013505831685698,18.838072528343666,5.342315088593722,21
Rastrigin,5,2026,Local-Rank+Reliability,54.15455316601155,48.81223807741783,0.0,0.9013505831685698,18.838072528343666,5.342315088593722,21
Rastrigin,5,777,Target-Only,63.6571306526055,47.230842132648526,0.0,0.7419568184811886,17.54858977557129,16.426288519956977,21
Rastrigin,5,777,Geometry-Only,63.6571306526055,36.081287042112194,0.0,0.5668066824911999,13.093954710187962,27.57584361049331,21
Rastrigin,5,777,Local-Rank-No-Reliability,63.6571306526055,36.081287042112194,0.0,0.5668066824911999,13.093954710187962,27.57584361049331,21
Rastrigin,5,777,Local-Rank+Reliability,63.6571306526055,36.081287042112194,0.0,0.5668066824911999,13.093954710187962,27.57584361049331,21
Rastrigin,5,999,Target-Only,21.745809244088903,20.127773591737103,0.0,0.9255932196318872,19.73957626871161,1.6180356523518,21
Rastrigin,5,999,Geometry-Only,21.745809244088903,21.745809244088903,0.0,1.0,20.0,0.0,21
Rastrigin,5,999,Local-Rank-No-Reliability,21.745809244088903,21.745809244088903,0.0,1.0,20.0,0.0,21
Rastrigin,5,999,Local-Rank+Reliability,21.745809244088903,21.745809244088903,0.0,1.0,20.0,0.0,21
Rastrigin,5,1234,Target-Only,57.49961531302244,45.22569042048621,0.0,0.786539008553046,18.399042564147845,12.273924892536229,21
Rastrigin,5,1234,Geometry-Only,57.49961531302244,35.460987435747484,0.0,0.6167169509343887,13.9864390192984,22.038627877274955,21
Rastrigin,5,1234,Local-Rank-No-Reliability,57.49961531302244,41.900506062153305,0.0,0.7287093284720416,15.1578259102189,15.599109250869134,21
Rastrigin,5,1234,Local-Rank+Reliability,57.49961531302244,41.900506062153305,0.0,0.7287093284720416,15.1578259102189,15.599109250869134,21
Rastrigin,5,5678,Target-Only,45.592182940643674,26.921665849276348,0.0,0.5904886345171404,19.79524431725857,18.670517091367326,21
Rastrigin,5,5678,Geometry-Only,45.592182940643674,21.624488423640305,0.0,0.47430254549980994,12.815650562425233,23.96769451700337,21
Rastrigin,5,5678,Local-Rank-No-Reliability,45.592182940643674,29.866143362166245,0.0,0.6550715810438137,14.116149358663758,15.72603957847743,21
Rastrigin,5,5678,Local-Rank+Reliability,45.592182940643674,29.866143362166245,0.0,0.6550715810438137,14.116149358663758,15.72603957847743,21
Rastrigin,5,8888,Target-Only,39.93180495902935,38.60762617309343,0.0,0.9668389949491503,19.751292462118627,1.3241787859359206,21
