problem,dim,seed,n_init,target_only_r2_oos,match_partial_corr,match_corr_pval,match_delta_r2_oos,match_perm_pval,rand_partial_corr,rand_delta_r2_oos,wrong_partial_corr,wrong_delta_r2_oos,method,top1_true_y,top1_raw_regret,top1_normalized_regret,top1_signed_improvement,top1_positive_improvement,is_improved,top1_hit_top05,top1_hit_top10,rank_of_pool_oracle
Ackley,2,999,6,0.14134516971669542,0.3680083477971137,0.0,0.1151319904782998,0.0,-0.13065650655554084,0.012976046710905464,0.05046859046735335,0.0005167034982503926,Hard-Filter,7.16848386547923,6.587200257409497,0.5721019482696299,-2.596381909893571,0.0,0.0,0.0,0.0,640
Ackley,2,1234,6,0.009409134027650312,0.4018288250071422,0.0,0.15288173226292812,0.0,-0.07199780861337621,0.00467151381984976,0.4292595162542936,0.18741859466413868,Target-Only,7.773345865977136,5.406152923161949,0.5394792943389276,-0.07332021035817426,0.0,0.0,0.0,0.0,698
Ackley,2,1234,6,0.009409134027650312,0.4018288250071422,0.0,0.15288173226292812,0.0,-0.07199780861337621,0.00467151381984976,0.4292595162542936,0.18741859466413868,Source-Region,7.254121684452338,4.886928741637151,0.4876659810579422,0.44590397116662395,0.44590397116662395,1.0,0.0,0.0,402
Ackley,2,1234,6,0.009409134027650312,0.4018288250071422,0.0,0.15288173226292812,0.0,-0.07199780861337621,0.00467151381984976,0.4292595162542936,0.18741859466413868,Random-Region,6.955158243885924,4.587965301070737,0.4578324583584816,0.744867411733038,0.744867411733038,1.0,0.0,0.0,717
Ackley,2,1234,6,0.009409134027650312,0.4018288250071422,0.0,0.15288173226292812,0.0,-0.07199780861337621,0.00467151381984976,0.4292595162542936,0.18741859466413868,Wrong-Source,8.591605388428386,6.224412445613199,0.621133305246914,-0.8915797328094239,0.0,0.0,0.0,0.0,378
Ackley,2,1234,6,0.009409134027650312,0.4018288250071422,0.0,0.15288173226292812,0.0,-0.07199780861337621,0.00467151381984976,0.4292595162542936,0.18741859466413868,Oracle-Target-Region,6.87416905611893,4.506976113303743,0.4497505578857021,0.8258565995000318,0.8258565995000318,1.0,0.0,0.0,338
Ackley,2,1234,6,0.009409134027650312,0.4018288250071422,0.0,0.15288173226292812,0.0,-0.07199780861337621,0.00467151381984976,0.4292595162542936,0.18741859466413868,Hard-Filter,7.254121684452338,4.886928741637151,0.4876659810579422,0.44590397116662395,0.44590397116662395,1.0,0.0,0.0,722
Ackley,2,5678,6,0.3377205182911929,0.21279115413790753,1.081379430445395e-11,0.027537564772520895,0.0,-0.09279211485594481,0.005009533653305809,-0.13349453010344223,0.011221931459831747,Target-Only,6.267684641557903,5.586817408222707,0.4769820104043792,-1.9165883231284582,0.0,0.0,0.0,0.0,149
Ackley,2,5678,6,0.3377205182911929,0.21279115413790753,1.081379430445395e-11,0.027537564772520895,0.0,-0.09279211485594481,0.005009533653305809,-0.13349453010344223,0.011221931459831747,Source-Region,6.365652248502421,5.6847850151672255,0.4853461259106649,-2.0145559300729765,0.0,0.0,0.0,0.0,200
Ackley,2,5678,6,0.3377205182911929,0.21279115413790753,1.081379430445395e-11,0.027537564772520895,0.0,-0.09279211485594481,0.005009533653305809,-0.13349453010344223,0.011221931459831747,Random-Region,5.883049554641303,5.202182321306108,0.44414327528489606,-1.5319532362118586,0.0,0.0,0.0,0.0,28
Ackley,2,5678,6,0.3377205182911929,0.21279115413790753,1.081379430445395e-11,0.027537564772520895,0.0,-0.09279211485594481,0.005009533653305809,-0.13349453010344223,0.011221931459831747,Wrong-Source,4.703933708120456,4.02306647478526,0.3434746824389214,-0.3528373896910111,0.0,0.0,0.0,0.0,202
Ackley,2,5678,6,0.3377205182911929,0.21279115413790753,1.081379430445395e-11,0.027537564772520895,0.0,-0.09279211485594481,0.005009533653305809,-0.13349453010344223,0.011221931459831747,Oracle-Target-Region,3.988397376318851,3.307530142983655,0.28238481084981587,0.3626989421105935,0.3626989421105935,1.0,0.0,1.0,19
Ackley,2,5678,6,0.3377205182911929,0.21279115413790753,1.081379430445395e-11,0.027537564772520895,0.0,-0.09279211485594481,0.005009533653305809,-0.13349453010344223,0.011221931459831747,Hard-Filter,6.267684641557903,5.586817408222707,0.4769820104043792,-1.9165883231284582,0.0,0.0,0.0,0.0,145
Ackley,2,8888,6,0.015390794898685223,0.36850263261396193,0.0,0.13128003120146692,0.0,0.1501678808017143,0.0218347903560413,0.13275996018701458,0.013559180859403885,Target-Only,12.512871707766179,11.49829356669361,0.9690302984007377,-4.208042419065887,0.0,0.0,0.0,0.0,654
Ackley,2,8888,6,0.015390794898685223,0.36850263261396193,0.0,0.13128003120146692,0.0,0.1501678808017143,0.0218347903560413,0.13275996018701458,0.013559180859403885,Source-Region,9.354050949603423,8.339472808530854,0.7028174900285904,-1.0492216609031306,0.0,0.0,0.0,0.0,230
Ackley,2,8888,6,0.015390794898685223,0.36850263261396193,0.0,0.13128003120146692,0.0,0.1501678808017143,0.0218347903560413,0.13275996018701458,0.013559180859403885,Random-Region,11.605207859384056,10.590629718311487,0.8925360112490304,-3.3003785706837636,0.0,0.0,0.0,0.0,333
Ackley,2,8888,6,0.015390794898685223,0.36850263261396193,0.0,0.13128003120146692,0.0,0.1501678808017143,0.0218347903560413,0.13275996018701458,0.013559180859403885,Wrong-Source,11.691015162948387,10.676437021875818,0.8997675083834192,-3.3861858742480955,0.0,0.0,0.0,0.0,328
Ackley,2,8888,6,0.015390794898685223,0.36850263261396193,0.0,0.13128003120146692,0.0,0.1501678808017143,0.0218347903560413,0.13275996018701458,0.013559180859403885,Oracle-Target-Region,7.6325087434479055,6.617930602375337,0.5577327826270858,0.6723205452523864,0.6723205452523864,1.0,0.0,0.0,225
Ackley,2,8888,6,0.015390794898685223,0.36850263261396193,0.0,0.13128003120146692,0.0,0.1501678808017143,0.0218347903560413,0.13275996018701458,0.013559180859403885,Hard-Filter,10.399009541234665,9.384431400162097,0.7908824302731119,-2.0941802525343736,0.0,0.0,0.0,0.0,64
GMM,5,42,12,-0.00511913020880006,0.5930719284455704,4.933174154805538e-96,-0.10568347070193296,1.0,-0.006161700775898386,-0.00028559166080355247,0.054421751503222246,0.00291557491390404,Target-Only,-2.9977140597066746e-11,0.5995072490076232,0.9999999999580178,-0.00028196651808069117,0.0,0.0,0.0,0.0,675
GMM,5,42,12,-0.00511913020880006,0.5930719284455704,4.933174154805538e-96,-0.10568347070193296,1.0,-0.006161700775898386,-0.00028559166080355247,0.054421751503222246,0.00291557491390404,Source-Region,-0.5995072490376003,0.0,0.0,0.5992252824895425,0.5992252824895425,1.0,1.0,1.0,0
GMM,5,42,12,-0.00511913020880006,0.5930719284455704,4.933174154805538e-96,-0.10568347070193296,1.0,-0.006161700775898386,-0.00028559166080355247,0.054421751503222246,0.00291557491390404,Random-Region,-1.1904289957181207e-08,0.5995072371333103,0.9999999801512299,-0.0002819546437678746,0.0,0.0,0.0,0.0,326
GMM,5,42,12,-0.00511913020880006,0.5930719284455704,4.933174154805538e-96,-0.10568347070193296,1.0,-0.006161700775898386,-0.00028559166080355247,0.054421751503222246,0.00291557491390404,Wrong-Source,-0.0288430385188242,0.5706642105187761,0.9518887577080188,0.028561071970766367,0.028561071970766367,1.0,1.0,1.0,745
GMM,5,42,12,-0.00511913020880006,0.5930719284455704,4.933174154805538e-96,-0.10568347070193296,1.0,-0.006161700775898386,-0.00028559166080355247,0.054421751503222246,0.00291557491390404,Oracle-Target-Region,-0.04130481710010497,0.5582024319374954,0.9311020556266248,0.04102285055204714,0.04102285055204714,1.0,1.0,1.0,611
GMM,5,42,12,-0.00511913020880006,0.5930719284455704,4.933174154805538e-96,-0.10568347070193296,1.0,-0.006161700775898386,-0.00028559166080355247,0.054421751503222246,0.00291557491390404,Hard-Filter,-5.823388590314863e-06,0.59950142564901,0.99999028638304,-0.0002761431594675169,0.0,0.0,0.0,0.0,49
GMM,5,101,12,-0.0015642125075201463,0.005874686155899711,0.8528030484530508,-0.00047658438575748363,0.88,-0.004808776524560115,-0.006655929734797894,0.09043690847456475,-0.012324839222160877,Target-Only,-0.0025151942920610447,0.3796344701689275,0.9934183004250381,-0.010755426848802506,0.0,0.0,0.0,1.0,152
GMM,5,101,12,-0.0015642125075201463,0.005874686155899711,0.8528030484530508,-0.00047658438575748363,0.88,-0.004808776524560115,-0.006655929734797894,0.09043690847456475,-0.012324839222160877,Source-Region,-0.0018882575146402223,0.3802614069463483,0.9950588534222994,-0.01138236362622333,0.0,0.0,0.0,1.0,440
GMM,5,101,12,-0.0015642125075201463,0.005874686155899711,0.8528030484530508,-0.00047658438575748363,0.88,-0.004808776524560115,-0.006655929734797894,0.09043690847456475,-0.012324839222160877,Random-Region,-5.954338916983458e-12,0.3821496644550342,1.000000000005245,-0.013270621134909212,0.0,0.0,0.0,0.0,630
GMM,5,101,12,-0.0015642125075201463,0.005874686155899711,0.8528030484530508,-0.00047658438575748363,0.88,-0.004808776524560115,-0.006655929734797894,0.09043690847456475,-0.012324839222160877,Wrong-Source,-0.12549370539991545,0.2566559590610731,0.6716111066810023,0.11222308425905189,0.11222308425905189,1.0,1.0,1.0,25
GMM,5,101,12,-0.0015642125075201463,0.005874686155899711,0.8528030484530508,-0.00047658438575748363,0.88,-0.004808776524560115,-0.006655929734797894,0.09043690847456475,-0.012324839222160877,Oracle-Target-Region,-0.3245478763253176,0.057601788135670906,0.1507309661467746,0.3112772551844541,0.3112772551844541,1.0,1.0,1.0,739
GMM,5,101,12,-0.0015642125075201463,0.005874686155899711,0.8528030484530508,-0.00047658438575748363,0.88,-0.004808776524560115,-0.006655929734797894,0.09043690847456475,-0.012324839222160877,Hard-Filter,-7.48792464296311e-05,0.3820747852145589,0.9998040578196553,-0.01319574189443392,0.0,0.0,0.0,0.0,161
GMM,5,2026,12,-0.0036172418867437273,-0.004526183662023845,0.8863279236234797,-0.0065081659275703085,0.88,0.0,0.0,0.3502166123050609,-0.0031123287313052916,Target-Only,-8.599055717587252e-09,0.2994756253468704,0.9999999713024883,-0.002352550321199573,0.0,0.0,0.0,0.0,681
GMM,5,2026,12,-0.0036172418867437273,-0.004526183662023845,0.8863279236234797,-0.0065081659275703085,0.88,0.0,0.0,0.3502166123050609,-0.0031123287313052916,Source-Region,-1.5466526442866602e-05,0.2994601674194833,0.9999483546578094,-0.002337092393812424,0.0,0.0,0.0,0.0,62
GMM,5,2026,12,-0.0036172418867437273,-0.004526183662023845,0.8863279236234797,-0.0065081659275703085,0.88,0.0,0.0,0.3502166123050609,-0.0031123287313052916,Random-Region,-8.599055717587252e-09,0.2994756253468704,0.9999999713024883,-0.002352550321199573,0.0,0.0,0.0,0.0,681
GMM,5,2026,12,-0.0036172418867437273,-0.004526183662023845,0.8863279236234797,-0.0065081659275703085,0.88,0.0,0.0,0.3502166123050609,-0.0031123287313052916,Wrong-Source,-0.27386336295158553,0.025612270994340602,0.0855237224387344,0.27151080403133027,0.27151080403133027,1.0,1.0,1.0,21
GMM,5,2026,12,-0.0036172418867437273,-0.004526183662023845,0.8863279236234797,-0.0065081659275703085,0.88,0.0,0.0,0.3502166123050609,-0.0031123287313052916,Oracle-Target-Region,-0.19311186986127848,0.10636376408464765,0.3551666714413752,0.1907593109410232,0.1907593109410232,1.0,1.0,1.0,407
GMM,5,2026,12,-0.0036172418867437273,-0.004526183662023845,0.8863279236234797,-0.0065081659275703085,0.88,0.0,0.0,0.3502166123050609,-0.0031123287313052916,Hard-Filter,-1.5466526442866602e-05,0.2994601674194833,0.9999483546578094,-0.002337092393812424,0.0,0.0,0.0,0.0,682
GMM,5,777,12,-0.0021247645711830465,-0.007391301865174679,0.8155072633264411,-9.380155216009989e-05,0.4,0.0,0.0,-0.004461999268402655,-3.116744648012926e-05,Target-Only,-0.0004569515287657079,0.298354699998828,0.9984707707202995,-0.1886290937243701,0.0,0.0,0.0,0.0,487
GMM,5,777,12,-0.0021247645711830465,-0.007391301865174679,0.8155072633264411,-9.380155216009989e-05,0.4,0.0,0.0,-0.004461999268402655,-3.116744648012926e-05,Source-Region,-3.1209789804877393e-10,0.2988116512154958,0.999999998962689,-0.1890860449410379,0.0,0.0,0.0,0.0,75
GMM,5,777,12,-0.0021247645711830465,-0.007391301865174679,0.8155072633264411,-9.380155216009989e-05,0.4,0.0,0.0,-0.004461999268402655,-3.116744648012926e-05,Random-Region,-0.0004569515287657079,0.298354699998828,0.9984707707202995,-0.1886290937243701,0.0,0.0,0.0,0.0,487
GMM,5,777,12,-0.0021247645711830465,-0.007391301865174679,0.8155072633264411,-9.380155216009989e-05,0.4,0.0,0.0,-0.004461999268402655,-3.116744648012926e-05,Wrong-Source,-3.9008695941309306e-11,0.298811651488585,0.9999999998766066,-0.1890860452141271,0.0,0.0,0.0,0.0,700
GMM,5,777,12,-0.0021247645711830465,-0.007391301865174679,0.8155072633264411,-9.380155216009989e-05,0.4,0.0,0.0,-0.004461999268402655,-3.116744648012926e-05,Oracle-Target-Region,-2.7564627859914305e-07,0.2988113758813151,0.9999990775321514,-0.1890857696068572,0.0,0.0,0.0,0.0,594
GMM,5,777,12,-0.0021247645711830465,-0.007391301865174679,0.8155072633264411,-9.380155216009989e-05,0.4,0.0,0.0,-0.004461999268402655,-3.116744648012926e-05,Hard-Filter,-0.005859560122693917,0.2929520914048998,0.9803904563605766,-0.18322648513044187,0.0,0.0,0.0,1.0,490
GMM,5,999,12,0.009620231421599401,-0.0009575993591271365,0.9758844845790722,-0.0009656547943356353,0.84,-0.023751002815991226,0.0007462903995808512,-5.9110064361313115e-05,-0.0008730307980486796,Target-Only,-0.0010883673945941874,0.5568221470991958,0.998049207961951,-0.05058429262742343,0.0,0.0,0.0,0.0,85
GMM,5,999,12,0.009620231421599401,-0.0009575993591271365,0.9758844845790722,-0.0009656547943356353,0.84,-0.023751002815991226,0.0007462903995808512,-5.9110064361313115e-05,-0.0008730307980486796,Source-Region,-0.00010910074945320853,0.5578014137443367,0.9998044475921597,-0.05156355927256441,0.0,0.0,0.0,0.0,289
GMM,5,999,12,0.009620231421599401,-0.0009575993591271365,0.9758844845790722,-0.0009656547943356353,0.84,-0.023751002815991226,0.0007462903995808512,-5.9110064361313115e-05,-0.0008730307980486796,Random-Region,-0.0010883673945941874,0.5568221470991958,0.998049207961951,-0.05058429262742343,0.0,0.0,0.0,0.0,85
GMM,5,999,12,0.009620231421599401,-0.0009575993591271365,0.9758844845790722,-0.0009656547943356353,0.84,-0.023751002815991226,0.0007462903995808512,-5.9110064361313115e-05,-0.0008730307980486796,Wrong-Source,-0.000795892814191273,0.5571146216795987,0.9985734400257092,-0.05087676720782634,0.0,0.0,0.0,0.0,256
GMM,5,999,12,0.009620231421599401,-0.0009575993591271365,0.9758844845790722,-0.0009656547943356353,0.84,-0.023751002815991226,0.0007462903995808512,-5.9110064361313115e-05,-0.0008730307980486796,Oracle-Target-Region,-0.026352282564384884,0.531558231929405,0.9527661123512878,-0.025320377457632735,0.0,0.0,1.0,1.0,14
GMM,5,999,12,0.009620231421599401,-0.0009575993591271365,0.9758844845790722,-0.0009656547943356353,0.84,-0.023751002815991226,0.0007462903995808512,-5.9110064361313115e-05,-0.0008730307980486796,Hard-Filter,-0.002017807366186217,0.5558927071276037,0.9963832777680316,-0.0496548526558314,0.0,0.0,0.0,0.0,86
GMM,5,1234,12,0.0,-0.0021133766181545975,0.9467828587247418,0.0,1.0,-0.0026842910326024517,6.244567623658881e-06,-0.0026505413975668373,-6.615779719809645e-05,Target-Only,-9.22552129009892e-10,0.5438872761697419,0.9999999983049351,-0.0021177489366692678,0.0,0.0,0.0,0.0,31
GMM,5,1234,12,0.0,-0.0021133766181545975,0.9467828587247418,0.0,1.0,-0.0026842910326024517,6.244567623658881e-06,-0.0026505413975668373,-6.615779719809645e-05,Source-Region,-9.22552129009892e-10,0.5438872761697419,0.9999999983049351,-0.0021177489366692678,0.0,0.0,0.0,0.0,31
GMM,5,1234,12,0.0,-0.0021133766181545975,0.9467828587247418,0.0,1.0,-0.0026842910326024517,6.244567623658881e-06,-0.0026505413975668373,-6.615779719809645e-05,Random-Region,-5.889232131863616e-14,0.5438872770922352,1.0000000000010463,-0.0021177498591625045,0.0,0.0,0.0,0.0,284
GMM,5,1234,12,0.0,-0.0021133766181545975,0.9467828587247418,0.0,1.0,-0.0026842910326024517,6.244567623658881e-06,-0.0026505413975668373,-6.615779719809645e-05,Wrong-Source,-3.7618697260195434e-05,0.5438496583950339,0.999930833652088,-0.002080131161961201,0.0,0.0,0.0,0.0,231
GMM,5,1234,12,0.0,-0.0021133766181545975,0.9467828587247418,0.0,1.0,-0.0026842910326024517,6.244567623658881e-06,-0.0026505413975668373,-6.615779719809645e-05,Oracle-Target-Region,-0.543887277092294,0.0,0.0,0.5417695272330726,0.5417695272330726,1.0,1.0,1.0,0
GMM,5,1234,12,0.0,-0.0021133766181545975,0.9467828587247418,0.0,1.0,-0.0026842910326024517,6.244567623658881e-06,-0.0026505413975668373,-6.615779719809645e-05,Hard-Filter,-9.22552129009892e-10,0.5438872761697419,0.9999999983049351,-0.0021177489366692678,0.0,0.0,0.0,0.0,31
GMM,5,5678,12,-0.0013310868240588025,-0.004087901853769181,0.8973220953044829,-0.000143065228251249,0.5,0.0,0.0,0.047573753377138,0.001068726263813824,Target-Only,-8.01911646625032e-07,0.3560804550870404,0.999997747957402,-0.0623940593620139,0.0,0.0,0.0,0.0,586
GMM,5,5678,12,-0.0013310868240588025,-0.004087901853769181,0.8973220953044829,-0.000143065228251249,0.5,0.0,0.0,0.047573753377138,0.001068726263813824,Source-Region,-8.01911646625032e-07,0.3560804550870404,0.999997747957402,-0.0623940593620139,0.0,0.0,0.0,0.0,586
GMM,5,5678,12,-0.0013310868240588025,-0.004087901853769181,0.8973220953044829,-0.000143065228251249,0.5,0.0,0.0,0.047573753377138,0.001068726263813824,Random-Region,-8.01911646625032e-07,0.3560804550870404,0.999997747957402,-0.0623940593620139,0.0,0.0,0.0,0.0,586
GMM,5,5678,12,-0.0013310868240588025,-0.004087901853769181,0.8973220953044829,-0.000143065228251249,0.5,0.0,0.0,0.047573753377138,0.001068726263813824,Wrong-Source,-7.474740320237776e-05,0.35600650959548463,0.9997900833019261,-0.062320113870458146,0.0,0.0,0.0,0.0,436
GMM,5,5678,12,-0.0013310868240588025,-0.004087901853769181,0.8973220953044829,-0.000143065228251249,0.5,0.0,0.0,0.047573753377138,0.001068726263813824,Oracle-Target-Region,-0.004413126121674572,0.3516681308770125,0.9876064071515516,-0.05798173515198596,0.0,0.0,0.0,1.0,867
GMM,5,5678,12,-0.0013310868240588025,-0.004087901853769181,0.8973220953044829,-0.000143065228251249,0.5,0.0,0.0,0.047573753377138,0.001068726263813824,Hard-Filter,-8.01911646625032e-07,0.3560804550870404,0.999997747957402,-0.0623940593620139,0.0,0.0,0.0,0.0,586
GMM,5,8888,12,-0.004809178697115168,0.07833225905632238,0.013219765549747466,-0.010020906465420865,0.94,0.007139636237471652,-0.0045526036338505715,-0.002440855103332972,-0.00018422073595392163,Target-Only,-2.38646270548973e-06,0.42649004155821313,0.9999944044455844,-0.0003405956548712068,0.0,0.0,0.0,0.0,659
GMM,5,8888,12,-0.004809178697115168,0.07833225905632238,0.013219765549747466,-0.010020906465420865,0.94,0.007139636237471652,-0.0045526036338505715,-0.002440855103332972,-0.00018422073595392163,Source-Region,-0.0013559171271341486,0.42513651089378446,0.9968207709283069,0.001012935009557452,0.001012935009557452,1.0,0.0,1.0,135
GMM,5,8888,12,-0.004809178697115168,0.07833225905632238,0.013219765549747466,-0.010020906465420865,0.94,0.007139636237471652,-0.0045526036338505715,-0.002440855103332972,-0.00018422073595392163,Random-Region,-0.0005997980637954069,0.42589262995712324,0.9985936489764576,0.00025681594621871035,0.00025681594621871035,1.0,0.0,0.0,874
GMM,5,8888,12,-0.004809178697115168,0.07833225905632238,0.013219765549747466,-0.010020906465420865,0.94,0.007139636237471652,-0.0045526036338505715,-0.002440855103332972,-0.00018422073595392163,Wrong-Source,-0.000773936490098855,0.42571849153081975,0.9981853453000898,0.0004309543725221584,0.0004309543725221584,1.0,0.0,0.0,29
GMM,5,8888,12,-0.004809178697115168,0.07833225905632238,0.013219765549747466,-0.010020906465420865,0.94,0.007139636237471652,-0.0045526036338505715,-0.002440855103332972,-0.00018422073595392163,Oracle-Target-Region,-0.07598178515827687,0.3505106428626418,0.8218449375292722,0.07563880304070018,0.07563880304070018,1.0,1.0,1.0,596
GMM,5,8888,12,-0.004809178697115168,0.07833225905632238,0.013219765549747466,-0.010020906465420865,0.94,0.007139636237471652,-0.0045526036338505715,-0.002440855103332972,-0.00018422073595392163,Hard-Filter,-0.0007458026719168833,0.42574662534900176,0.9982513108749363,0.00040282055434018673,0.00040282055434018673,1.0,0.0,0.0,669
Rastrigin,5,42,12,0.021721054182275323,0.07466776665561034,0.01825710542758574,-0.0145291556178605,0.78,-0.019343132574474252,-0.7097383210011298,-0.0138979230760635,-2.8762750397426373e-05,Target-Only,58.78141743097636,32.91253686442089,0.33769870443155603,-18.25597681664736,0.0,0.0,0.0,1.0,9
Rastrigin,5,42,12,0.021721054182275323,0.07466776665561034,0.01825710542758574,-0.0145291556178605,0.78,-0.019343132574474252,-0.7097383210011298,-0.0138979230760635,-2.8762750397426373e-05,Source-Region,77.6183895945531,51.749509027997625,0.53097523979124,-37.092948980224094,0.0,0.0,0.0,0.0,38
Rastrigin,5,42,12,0.021721054182275323,0.07466776665561034,0.01825710542758574,-0.0145291556178605,0.78,-0.019343132574474252,-0.7097383210011298,-0.0138979230760635,-2.8762750397426373e-05,Random-Region,101.14476824426137,75.2758876777059,0.7723673762497705,-60.61932762993237,0.0,0.0,0.0,0.0,195
Rastrigin,5,42,12,0.021721054182275323,0.07466776665561034,0.01825710542758574,-0.0145291556178605,0.78,-0.019343132574474252,-0.7097383210011298,-0.0138979230760635,-2.8762750397426373e-05,Wrong-Source,82.83645980934796,56.96757924279249,0.5845151889731586,-42.31101919501896,0.0,0.0,0.0,0.0,72
Rastrigin,5,42,12,0.021721054182275323,0.07466776665561034,0.01825710542758574,-0.0145291556178605,0.78,-0.019343132574474252,-0.7097383210011298,-0.0138979230760635,-2.8762750397426373e-05,Oracle-Target-Region,58.78141743097636,32.91253686442089,0.33769870443155603,-18.25597681664736,0.0,0.0,0.0,1.0,10
Rastrigin,5,42,12,0.021721054182275323,0.07466776665561034,0.01825710542758574,-0.0145291556178605,0.78,-0.019343132574474252,-0.7097383210011298,-0.0138979230760635,-2.8762750397426373e-05,Hard-Filter,31.243050691947264,5.374170125391796,0.05514161051199525,9.282389922381736,9.282389922381736,1.0,1.0,1.0,16
Rastrigin,5,101,12,0.03344093884528632,0.03543536215966697,0.2631600536854479,0.0007275184104668098,0.06,-0.02541668353806932,0.0005734202568737912,0.05099276460479187,-0.0004647482680293358,Target-Only,74.18426335117593,57.280062008573665,0.5216392158927077,-19.673385909168914,0.0,0.0,0.0,0.0,302
Rastrigin,5,101,12,0.03344093884528632,0.03543536215966697,0.2631600536854479,0.0007275184104668098,0.06,-0.02541668353806932,0.0005734202568737912,0.05099276460479187,-0.0004647482680293358,Source-Region,55.08833306514856,38.1841317225463,0.34773601551464006,-0.577455623141546,0.0,0.0,0.0,1.0,496
Rastrigin,5,101,12,0.03344093884528632,0.03543536215966697,0.2631600536854479,0.0007275184104668098,0.06,-0.02541668353806932,0.0005734202568737912,0.05099276460479187,-0.0004647482680293358,Random-Region,74.18426335117593,57.280062008573665,0.5216392158927077,-19.673385909168914,0.0,0.0,0.0,0.0,302
Rastrigin,5,101,12,0.03344093884528632,0.03543536215966697,0.2631600536854479,0.0007275184104668098,0.06,-0.02541668353806932,0.0005734202568737912,0.05099276460479187,-0.0004647482680293358,Wrong-Source,99.25955461318918,82.35535327058692,0.749995380560267,-44.748677171182166,0.0,0.0,0.0,0.0,138
Rastrigin,5,101,12,0.03344093884528632,0.03543536215966697,0.2631600536854479,0.0007275184104668098,0.06,-0.02541668353806932,0.0005734202568737912,0.05099276460479187,-0.0004647482680293358,Oracle-Target-Region,55.663025095818234,38.75882375321597,0.3529696324093537,-1.1521476538112196,0.0,0.0,0.0,1.0,100
Rastrigin,5,101,12,0.03344093884528632,0.03543536215966697,0.2631600536854479,0.0007275184104668098,0.06,-0.02541668353806932,0.0005734202568737912,0.05099276460479187,-0.0004647482680293358,Hard-Filter,81.67730153166607,64.77310018906381,0.5898769660637874,-27.16642408965906,0.0,0.0,0.0,0.0,305
Rastrigin,5,2026,12,0.017354684221594807,0.09397427861760252,0.0029480429796042706,0.008669222809177368,0.02,-0.015607587800817611,0.0,0.023226513047241937,-0.0022933030996745707,Target-Only,66.914911541125,43.351768976483704,0.40189016922127474,-22.661040324415417,0.0,0.0,0.0,0.0,32
Rastrigin,5,2026,12,0.017354684221594807,0.09397427861760252,0.0029480429796042706,0.008669222809177368,0.02,-0.015607587800817611,0.0,0.023226513047241937,-0.0022933030996745707,Source-Region,96.8588606634103,73.29571809876902,0.6794838883250203,-52.60498944670072,0.0,0.0,0.0,0.0,151
Rastrigin,5,2026,12,0.017354684221594807,0.09397427861760252,0.0029480429796042706,0.008669222809177368,0.02,-0.015607587800817611,0.0,0.023226513047241937,-0.0022933030996745707,Random-Region,66.914911541125,43.351768976483704,0.40189016922127474,-22.661040324415417,0.0,0.0,0.0,0.0,32
Rastrigin,5,2026,12,0.017354684221594807,0.09397427861760252,0.0029480429796042706,0.008669222809177368,0.02,-0.015607587800817611,0.0,0.023226513047241937,-0.0022933030996745707,Wrong-Source,66.914911541125,43.351768976483704,0.40189016922127474,-22.661040324415417,0.0,0.0,0.0,0.0,32
Rastrigin,5,2026,12,0.017354684221594807,0.09397427861760252,0.0029480429796042706,0.008669222809177368,0.02,-0.015607587800817611,0.0,0.023226513047241937,-0.0022933030996745707,Oracle-Target-Region,47.089820715193085,23.526678150551795,0.21810276457850422,-2.835949498483508,0.0,0.0,1.0,1.0,8
Rastrigin,5,2026,12,0.017354684221594807,0.09397427861760252,0.0029480429796042706,0.008669222809177368,0.02,-0.015607587800817611,0.0,0.023226513047241937,-0.0022933030996745707,Hard-Filter,46.08522931362632,22.522086748985032,0.2087897557231352,-1.8313580969167447,0.0,0.0,1.0,1.0,39
Rastrigin,5,777,12,0.0007207321983789816,0.12830431927566485,4.7611426470473006e-05,-0.0436104967120311,1.0,0.04046215352413864,0.00014847063846346042,0.07810101185416851,-0.024500518227456136,Target-Only,120.0069431312385,88.45943894748379,0.928945349476472,-70.88182172424378,0.0,0.0,0.0,0.0,457
Rastrigin,5,777,12,0.0007207321983789816,0.12830431927566485,4.7611426470473006e-05,-0.0436104967120311,1.0,0.04046215352413864,0.00014847063846346042,0.07810101185416851,-0.024500518227456136,Source-Region,69.65338273262857,38.10587854887387,0.4001639518277606,-20.52826132563385,0.0,0.0,0.0,0.0,286
Rastrigin,5,777,12,0.0007207321983789816,0.12830431927566485,4.7611426470473006e-05,-0.0436104967120311,1.0,0.04046215352413864,0.00014847063846346042,0.07810101185416851,-0.024500518227456136,Random-Region,53.18809064071671,21.640586456962005,0.22725581790172772,-4.0629692337219865,0.0,0.0,1.0,1.0,101
Rastrigin,5,777,12,0.0007207321983789816,0.12830431927566485,4.7611426470473006e-05,-0.0436104967120311,1.0,0.04046215352413864,0.00014847063846346042,0.07810101185416851,-0.024500518227456136,Wrong-Source,98.3867093837345,66.8392051999798,0.7019032629190217,-49.261587976739776,0.0,0.0,0.0,0.0,407
Rastrigin,5,777,12,0.0007207321983789816,0.12830431927566485,4.7611426470473006e-05,-0.0436104967120311,1.0,0.04046215352413864,0.00014847063846346042,0.07810101185416851,-0.024500518227456136,Oracle-Target-Region,70.10152414306143,38.55401995930672,0.4048700508498963,-20.976402736066703,0.0,0.0,0.0,0.0,137
