dimension,panel,seed,relation,control,relation_or_control,condition,shell,method,baseline,metric,baseline_value,method_value,delta,delta_mean,ci_low,ci_high,seed_win_rate,n_seed_units,n_pair_units
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,geometry,target_only,standardized_rmse,0.6100955918915596,0.8139858612130147,-0.20389026932145515,-0.006407274435828669,-0.07210264376296997,0.052287202660549675,0.625,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,geometry,target_only,spearman,0.8670573155099798,0.7359972990294817,-0.13106001648049803,-0.015319567158029734,-0.06465342671328522,0.03591831209370993,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,geometry,target_only,precision_at_top,0.4615384615384615,0.4615384615384615,0.0,0.009615384615384623,-0.02884615384615387,0.05769230769230774,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,geometry,target_only,mean_negative_log_likelihood,-2.1981889713185505,-1.7000523713573474,0.4981365999612031,0.11440343000969763,-0.13672042537398274,0.37778010928550065,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,geometry,target_only,interval_coverage_95,1.0,0.7109375,-0.2890625,-0.16796875,-0.26171875,-0.0732421875,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,rank,target_only,pairwise_accuracy,0.8464566929133859,0.8464566929133859,0.0,-0.03966227854330709,-0.10449987696850394,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,rank,target_only,ndcg_at_top,0.9116622813805572,0.9116622813805572,0.0,-0.048044895993548165,-0.13639993071419584,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,rank,target_only,normalized_top1_regret,0.0359285781201225,0.0359285781201225,0.0,-0.09015429382861727,-0.2624358997709545,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,rank,target_only,standardized_rmse,0.6100955918915596,0.6100955918915596,0.0,-0.0845898917390073,-0.20198832559455493,-4.425234276239704e-11,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,rank,target_only,spearman,0.8670573155099798,0.8670573155099798,0.0,-0.07094339406702066,-0.19846840093389478,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,rank,target_only,precision_at_top,0.4615384615384615,0.4615384615384615,0.0,-0.05769230769230769,-0.17307692307692307,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,rank,target_only,mean_negative_log_likelihood,-2.1981889713185505,-2.1981889713185505,0.0,0.09348499082091985,3.070438348018456e-11,0.22163151116916494,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,rank,target_only,interval_coverage_95,1.0,1.0,0.0,-0.02734375,-0.0654296875,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,value,target_only,pairwise_accuracy,0.8464566929133859,0.8464566929133859,0.0,-0.042784202755905526,-0.12818343996062992,9.227362204719536e-05,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,value,target_only,ndcg_at_top,0.9116622813805572,0.9116622813805572,0.0,-0.05146935650431126,-0.15401484970114673,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,value,target_only,normalized_top1_regret,0.0359285781201225,0.0359285781201225,0.0,-0.09778305166416634,-0.29277348831036404,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,value,target_only,standardized_rmse,0.6100955918915596,0.6100955916984405,1.931190762860524e-10,-0.08372476311792007,-0.25047694707228085,-2.652700858576246e-06,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,value,target_only,spearman,0.8670573155099798,0.8670573155099798,0.0,-0.09741734000183118,-0.2920710492583775,3.8626167368605024e-05,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,value,target_only,precision_at_top,0.4615384615384615,0.4615384615384615,0.0,-0.05769230769230769,-0.17307692307692307,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,value,target_only,mean_negative_log_likelihood,-2.1981889713185505,-2.198188971484047,-1.6549650538877358e-10,0.0944304126161514,-5.83422486211127e-07,0.2826546517914462,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,value,target_only,interval_coverage_95,1.0,1.0,0.0,-0.0283203125,-0.0849609375,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,dual,target_only,pairwise_accuracy,0.8464566929133859,0.8464566929133859,0.0,-0.04987389271653546,-0.13527312992125984,9.227362204719536e-05,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,dual,target_only,ndcg_at_top,0.9116622813805572,0.9116622813805572,0.0,-0.05514012523164206,-0.15768561842847753,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,dual,target_only,normalized_top1_regret,0.0359285781201225,0.0359285781201225,0.0,-0.1015087091805475,-0.2964991458267452,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,dual,target_only,standardized_rmse,0.6100955918915596,0.6100955918915596,0.0,-0.10926941957185408,-0.27602160349278354,-2.6528317521742895e-06,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,dual,target_only,spearman,0.8670573155099798,0.8670573155099798,0.0,-0.10447877563633032,-0.2991324848928767,3.8626167368605024e-05,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,dual,target_only,precision_at_top,0.4615384615384615,0.4615384615384615,0.0,-0.05769230769230769,-0.17307692307692307,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,dual,target_only,mean_negative_log_likelihood,-2.1981889713185505,-2.1981889713185505,0.0,0.12877321162902877,-5.834098208978844e-07,0.3169974507959397,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.35,dual,target_only,interval_coverage_95,1.0,1.0,0.0,-0.0390625,-0.095703125,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,geometry,pairwise_accuracy,0.7635334645669292,0.7603346456692913,-0.003198818897637845,-0.0438607283464567,-0.06688568836122047,-0.021315206692913424,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,geometry,ndcg_at_top,0.8234225172232592,0.9645432025398516,0.1411206853165924,-0.05661858392065594,-0.16299703705156762,0.02699314058728565,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,geometry,normalized_top1_regret,0.501897793502764,0.1734860715511329,0.32841172195163104,-0.1734945961191342,-0.41531997418467126,0.03276992824879886,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,geometry,standardized_rmse,0.9499216125557116,1.153119726884128,-0.2031981143284164,-0.31017794565230233,-0.46569944976585226,-0.1439827130445811,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,geometry,spearman,0.7209245101629739,0.6798377128731001,-0.041086797289873744,-0.0779404527559055,-0.11120187465665626,-0.04473453808826229,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,geometry,precision_at_top,0.3846153846153846,0.8461538461538461,0.46153846153846156,-0.038461538461538464,-0.22115384615384615,0.15384615384615383,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,geometry,mean_negative_log_likelihood,-0.3168559523155306,-0.9964462341607294,-0.6795902818451989,-0.48555568055818427,-0.8429026373535545,-0.07937618973401463,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,geometry,interval_coverage_95,0.6328125,0.8984375,0.265625,0.2021484375,0.1103515625,0.2763671875,0.875,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,geometry,pairwise_accuracy,0.7635334645669292,0.7603346456692913,-0.003198818897637845,-0.04364542322834647,-0.06293137918307087,-0.023314468503937022,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,geometry,ndcg_at_top,0.8234225172232592,0.9645432025398516,0.1411206853165924,-0.05231673351213431,-0.16036428505150518,0.029506072386403404,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,geometry,normalized_top1_regret,0.501897793502764,0.1734860715511329,0.32841172195163104,-0.16917852653050972,-0.40819669362774863,0.037194513919182076,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,geometry,standardized_rmse,0.9499216125557116,1.1531197270485931,-0.2031981144928815,-0.2957269194311312,-0.4637167945262167,-0.11373715505731624,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,geometry,spearman,0.7209245101629739,0.6798377128731001,-0.041086797289873744,-0.07666936572971982,-0.10463422807750411,-0.047388584966123415,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,geometry,precision_at_top,0.3846153846153846,0.8461538461538461,0.46153846153846156,-0.028846153846153848,-0.20192307692307693,0.15384615384615385,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,geometry,mean_negative_log_likelihood,-0.3168559523155306,-0.9964462340141286,-0.6795902816985979,-0.5020593466249441,-0.8752914692383783,-0.09079053217914265,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,geometry,interval_coverage_95,0.6328125,0.8984375,0.265625,0.205078125,0.111328125,0.28029785156249987,0.875,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,geometry,pairwise_accuracy,0.7635334645669292,0.7603346456692913,-0.003198818897637845,-0.04584461122047245,-0.06736474224901577,-0.02360320804625988,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,geometry,ndcg_at_top,0.8234225172232592,0.9645432025398516,0.1411206853165924,-0.052554033457206745,-0.160370217550132,0.02880603754843966,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,geometry,normalized_top1_regret,0.501897793502764,0.1734860715511329,0.32841172195163104,-0.16917852653050972,-0.40819669362774863,0.037194513919182076,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,geometry,standardized_rmse,0.9499216125557116,1.153119726884128,-0.2031981143284164,-0.3043751284340205,-0.46508573632202876,-0.13060809880495594,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,geometry,spearman,0.7209245101629739,0.6798377128731001,-0.041086797289873744,-0.07985387863944331,-0.11133635094305065,-0.0481674744781176,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,geometry,precision_at_top,0.3846153846153846,0.8461538461538461,0.46153846153846156,-0.028846153846153848,-0.20192307692307693,0.15384615384615385,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,geometry,mean_negative_log_likelihood,-0.3168559523155306,-0.9964462341607294,-0.6795902818451989,-0.49125937657736796,-0.8462620310981913,-0.08506827092989203,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,geometry,interval_coverage_95,0.6328125,0.8984375,0.265625,0.201171875,0.1103271484375,0.2763671875,0.875,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,geometry,target_only,pairwise_accuracy,0.7603346456692913,0.7635334645669292,0.003198818897637845,0.04227669783464569,0.02168430118110233,0.062146668922244144,1.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,geometry,target_only,ndcg_at_top,0.9645432025398516,0.8234225172232592,-0.1411206853165924,0.05964863071662764,-0.023967202630394407,0.16677852584006597,0.625,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,geometry,target_only,normalized_top1_regret,0.1734860715511329,0.501897793502764,-0.32841172195163104,0.1836796202207502,-0.02364386741205138,0.42208087938174216,0.625,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,geometry,target_only,standardized_rmse,1.153119726884128,0.9499216125557116,0.2031981143284164,0.3273346584344623,0.17101386527256962,0.47454175555016204,0.875,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,geometry,target_only,spearman,0.6798377128731001,0.7209245101629739,0.041086797289873744,0.0752065784654825,0.04471701325306719,0.10439748186000727,1.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,geometry,target_only,precision_at_top,0.8461538461538461,0.3846153846153846,-0.46153846153846156,0.04807692307692308,-0.14423076923076925,0.2403846153846154,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,geometry,target_only,mean_negative_log_likelihood,-0.9964462341607294,-0.3168559523155306,0.6795902818451989,0.4677498886525467,0.050878937773980504,0.8583829330366636,0.75,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,geometry,target_only,interval_coverage_95,0.8984375,0.6328125,-0.265625,-0.1982421875,-0.276416015625,-0.10837402343750013,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,target_only,pairwise_accuracy,0.7603346456692913,0.7603346456692913,0.0,-0.0015840305118110104,-0.006735974409448786,0.001983882874015755,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,target_only,ndcg_at_top,0.9645432025398516,0.9645432025398516,0.0,0.0030300467959717,-0.0007118998352173,0.0098020402231324,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,target_only,normalized_top1_regret,0.1734860715511329,0.1734860715511329,0.0,0.010185024101616013,0.0,0.03055507230484804,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,target_only,standardized_rmse,1.153119726884128,1.153119726884128,0.0,0.01715671278215994,-0.02592902597199362,0.07739916428585138,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,target_only,spearman,0.6798377128731001,0.6798377128731001,0.0,-0.0027338742904230023,-0.009562122321919053,0.0013604994506500462,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,target_only,precision_at_top,0.8461538461538461,0.8461538461538461,0.0,0.009615384615384616,0.0,0.028846153846153848,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,target_only,mean_negative_log_likelihood,-0.9964462341607294,-0.9964462341607294,0.0,-0.017805791905637594,-0.08599445147909593,0.032577075766589886,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,rank,target_only,interval_coverage_95,0.8984375,0.8984375,0.0,0.00390625,-0.01171875,0.0234375,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,target_only,pairwise_accuracy,0.7603346456692913,0.7603346456692913,0.0,-0.0013687253937007815,-0.004013902559055121,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,target_only,ndcg_at_top,0.9645432025398516,0.9645432025398516,0.0,0.007331897204493329,0.0,0.021995691613479987,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,target_only,normalized_top1_regret,0.1734860715511329,0.1734860715511329,0.0,0.01450109369024049,0.0,0.04350328107072147,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,target_only,standardized_rmse,1.153119726884128,1.1531197270485931,-1.6446510819889681e-10,0.03160773900333107,5.200770198531684e-06,0.09477936659588011,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,target_only,spearman,0.6798377128731001,0.6798377128731001,0.0,-0.0014627872642373196,-0.00438263939754624,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,target_only,precision_at_top,0.8461538461538461,0.8461538461538461,0.0,0.019230769230769232,0.0,0.057692307692307696,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,target_only,mean_negative_log_likelihood,-0.9964462341607294,-0.9964462340141286,1.466008425765608e-10,-0.034309457972397484,-0.10308230934099119,0.0001655499373889254,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,value,target_only,interval_coverage_95,0.8984375,0.8984375,0.0,0.0068359375,0.0,0.0205078125,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,target_only,pairwise_accuracy,0.7603346456692913,0.7603346456692913,0.0,-0.0035679133858267653,-0.0084584153543307,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,target_only,ndcg_at_top,0.9645432025398516,0.9645432025398516,0.0,0.007094597259420896,-0.0007118998352173,0.021995691613479987,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,target_only,normalized_top1_regret,0.1734860715511329,0.1734860715511329,0.0,0.01450109369024049,0.0,0.04350328107072147,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,target_only,standardized_rmse,1.153119726884128,1.153119726884128,0.0,0.022959530000441777,-0.02590970069313145,0.09476896536359879,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,target_only,spearman,0.6798377128731001,0.6798377128731001,0.0,-0.004647300173960811,-0.011022048388573513,0.0,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,target_only,precision_at_top,0.8461538461538461,0.8461538461538461,0.0,0.019230769230769232,0.0,0.057692307692307696,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,target_only,mean_negative_log_likelihood,-0.9964462341607294,-0.9964462341607294,0.0,-0.023509487924821312,-0.10308230970305315,0.03256546087144643,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,0.7,dual,target_only,interval_coverage_95,0.8984375,0.8984375,0.0,0.0029296875,-0.01171875,0.0205078125,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,geometry,pairwise_accuracy,0.6820866141732284,0.7292076771653543,0.04712106299212593,-0.04175381397637795,-0.07938761072834645,-0.0034279650590551378,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,geometry,ndcg_at_top,0.6999377743789894,0.9790570244872404,0.279119250108251,-6.93734228473658e-05,-0.11273422543411851,0.11523627193765533,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,geometry,normalized_top1_regret,0.2837389662847326,0.0047132298686903,0.27902573641604234,-0.022337873861268297,-0.13929166407491228,0.09414346401625648,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,geometry,standardized_rmse,0.89861488834842,0.8958212651792453,0.0027936231691746416,-0.20940781759497656,-0.28689205246407856,-0.12452923429717838,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,geometry,spearman,0.5074620032960996,0.5879761032777879,0.08051409998168835,-0.07852342176341326,-0.14692249587987538,-0.013416477350759985,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,geometry,precision_at_top,0.0769230769230769,0.8461538461538461,0.7692307692307693,0.04807692307692309,-0.21153846153846154,0.3269230769230769,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,geometry,mean_negative_log_likelihood,4.019822518930635,0.0625242173243418,-3.957298301606293,-1.7682292281498708,-3.3090260466594272,-0.30820444489192855,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,geometry,interval_coverage_95,0.1171875,0.71875,0.6015625,0.2685546875,0.1171875,0.4239013671874996,1.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,geometry,pairwise_accuracy,0.6820866141732284,0.7292076771653543,0.04712106299212593,-0.043953001968503935,-0.08426042691929134,-0.004679041584645734,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,geometry,ndcg_at_top,0.6999377743789894,0.9790570244872404,0.279119250108251,0.005923453329031436,-0.10844303896502425,0.115890284518299,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,geometry,normalized_top1_regret,0.2837389662847326,0.0047132298686903,0.27902573641604234,-0.019320457351073822,-0.13471540334506346,0.09649858521749484,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,geometry,standardized_rmse,0.89861488834842,0.8958212651765142,0.0027936231719057902,-0.214862741522803,-0.29534440936078454,-0.1276900982288978,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,geometry,spearman,0.5074620032960996,0.5879761032777879,0.08051409998168835,-0.08446255264603551,-0.1608729084645669,-0.015181889906839439,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,geometry,precision_at_top,0.0769230769230769,0.8461538461538461,0.7692307692307693,0.06730769230769232,-0.20192307692307693,0.33653846153846156,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,geometry,mean_negative_log_likelihood,4.019822518930635,0.0625242173304264,-3.9572983016002086,-1.7437474037755931,-3.281517133290623,-0.29112080340705654,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,geometry,interval_coverage_95,0.1171875,0.71875,0.6015625,0.265625,0.115234375,0.42287597656249987,1.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,dual,geometry,pairwise_accuracy,0.6820866141732284,0.7292076771653543,0.04712106299212593,-0.04176919291338582,-0.07940337413877951,-0.0034429595226378134,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,dual,geometry,ndcg_at_top,0.6999377743789894,0.9790570244872404,0.279119250108251,0.005299203010674991,-0.10904629476777625,0.1155385953547772,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,dual,geometry,normalized_top1_regret,0.2837389662847326,0.0047132298686903,0.27902573641604234,-0.02017159358183146,-0.1355665395758211,0.09547595589848379,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,dual,geometry,standardized_rmse,0.89861488834842,0.8958212651792453,0.0027936231691746416,-0.21188689401503624,-0.2911070737900228,-0.12526953678285757,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,dual,geometry,spearman,0.5074620032960996,0.5879761032777879,0.08051409998168835,-0.07864001556491483,-0.14700505931262578,-0.013533071152261556,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,dual,geometry,precision_at_top,0.0769230769230769,0.8461538461538461,0.7692307692307693,0.06730769230769232,-0.20192307692307693,0.33653846153846156,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,dual,geometry,mean_negative_log_likelihood,4.019822518930635,0.0625242173243418,-3.957298301606293,-1.7574297789094695,-3.308991503488793,-0.2911208007041266,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,dual,geometry,interval_coverage_95,0.1171875,0.71875,0.6015625,0.267578125,0.115234375,0.42294921874999947,1.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,geometry,target_only,pairwise_accuracy,0.7292076771653543,0.6820866141732284,-0.04712106299212593,0.04461429625984252,0.004678657111220475,0.08451302595964566,0.75,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,geometry,target_only,ndcg_at_top,0.9790570244872404,0.6999377743789894,-0.279119250108251,0.0038628313696238703,-0.11251741759178067,0.1211914067721246,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,geometry,target_only,normalized_top1_regret,0.0047132298686903,0.2837389662847326,-0.27902573641604234,0.035496957776279994,-0.08910426242910233,0.15669487342514918,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,geometry,target_only,standardized_rmse,0.8958212651792453,0.89861488834842,-0.0027936231691746416,0.20630962404745173,0.12357395947735896,0.27846150917507406,0.875,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,geometry,target_only,spearman,0.5879761032777879,0.5074620032960996,-0.08051409998168835,0.0857736964383812,0.015530634127220255,0.16125682753273204,0.875,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,geometry,target_only,precision_at_top,0.8461538461538461,0.0769230769230769,-0.7692307692307693,-0.038461538461538464,-0.31754807692307696,0.23076923076923078,0.375,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,geometry,target_only,mean_negative_log_likelihood,0.0625242173243418,4.019822518930635,3.957298301606293,1.7713633505273667,0.33613070356896346,3.2814802570015407,0.75,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,geometry,target_only,interval_coverage_95,0.71875,0.1171875,-0.6015625,-0.271484375,-0.427734375,-0.12399902343750013,0.0,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,target_only,pairwise_accuracy,0.7292076771653543,0.7292076771653543,0.0,0.002860482283464569,0.0,0.007197342519685054,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,target_only,ndcg_at_top,0.9790570244872404,0.9790570244872404,0.0,0.0037934579467765045,-0.0018727509550693355,0.013253124795398849,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,target_only,normalized_top1_regret,0.0047132298686903,0.0047132298686903,0.0,0.013159083915011699,-0.0025534086922729122,0.04203066043730801,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,target_only,standardized_rmse,0.8958212651792453,0.8958212651792453,0.0,-0.003098193547524858,-0.018397234043369536,0.009102653418748954,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,target_only,spearman,0.5879761032777879,0.5879761032777879,0.0,0.007250274674967944,0.0,0.019065590093389484,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,target_only,precision_at_top,0.8461538461538461,0.8461538461538461,0.0,0.009615384615384626,0.0,0.02884615384615388,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,target_only,mean_negative_log_likelihood,0.0625242173243418,0.0625242173243418,0.0,0.003134122377496079,-0.04195058107300161,0.05135294810871789,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,rank,target_only,interval_coverage_95,0.71875,0.71875,0.0,-0.0029296875,-0.0146484375,0.005859375,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,target_only,pairwise_accuracy,0.7292076771653543,0.7292076771653543,0.0,0.000661294291338585,-6.151574803148208e-05,0.0020607775590551075,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,target_only,ndcg_at_top,0.9790570244872404,0.9790570244872404,0.0,0.009786284698655306,0.0,0.02935885409596592,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,target_only,normalized_top1_regret,0.0047132298686903,0.0047132298686903,0.0,0.016176500425206172,0.0,0.04852950127561852,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,target_only,standardized_rmse,0.8958212651792453,0.8958212651765142,2.731148640577885e-12,-0.008553117475351271,-0.025809086230239156,0.0001624218810499234,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,target_only,spearman,0.5879761032777879,0.5879761032777879,0.0,0.0013111437923456898,-8.154413111152725e-05,0.0038855063175241844,0.25,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,target_only,precision_at_top,0.8461538461538461,0.8461538461538461,0.0,0.02884615384615385,0.0,0.08653846153846155,0.125,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,target_only,mean_negative_log_likelihood,0.0625242173243418,0.0625242173304264,6.084605042033786e-12,0.0276159467517735,-0.0008680249379709443,0.08368043710978704,0.5,8,8
2,test,71,independent_expert,none,independent_expert,independent_expert,1.0,value,target_only,interval_coverage_95,0.71875,0.71875,0.0,-0.005859375,-0.017578125,0.0,0.0,8,8
